head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"ROWID:1a910784-d000-4aed-8bbe-c4c24de1cd82",-0.0001213493317835204,-0.06018711161113212,0.045803493515987885,-0.46829375113672916,-0.4699287734755018,0.5578277383298711,-0.33987753307751273,0.18527570186814787,0.07012893047189801,0.044476482807445435,-0.022608418658921957,-0.016730732914170206,-0.15729663371573188,0.05826924053590241,-0.0755046621831046,0.12210800553341176,-0.10662309626601718,0.016853957575115965,0.1381741454143429,-0.0310411636110657,-0.03670468185414799,-0.034460056074592,0.015866383798053385,0.046909459487139614,0.0007376889325650472
"ROWID:c3992072-454b-4820-a8dd-c5182def959f",-7.416948499574448e-05,-0.10638611627622725,0.04269353495400149,-0.3984390766446317,-0.5076073985019078,0.49031704678520727,-0.4173078930246622,0.25737382223260513,-0.048451011034442326,0.02785427069142584,0.01858497668556855,-0.06838907632227045,-0.1576167358461439,0.026828030107116527,-0.029770289581777656,0.11291322010853337,-0.18852761338125798,-0.018034868215528053,0.03248693679707444,-0.028513083127852435,-0.03522548421425424,-0.03296939213340293,0.015103362189360401,0.04478009340229172,0.0007371322707975268
"ROWID:8bce8002-2f3a-458f-8780-6fc7ee5cebac",-0.0002650246728457334,-0.10867361839233713,0.11983758524429462,-0.4220286165738502,-0.5107240256842711,0.5053194436064294,-0.3071729496488253,0.19819186699219088,0.060729553854722916,0.0024422740259157525,-0.08357531826279391,-0.06031835281078079,-0.23864460955523203,-0.08401599885782289,-0.01220192494487266,0.12412374637813949,-0.19052743405961883,-0.01846215449434379,0.06147266924705531,-0.0287897252035614,-0.08494317321656586,-0.033620796695458185,0.01867372600798983,0.0455212733486856,0.0004123923353374088
"ROWID:d6b53dcb-ece2-489d-b358-518b8302f34f",-0.0002803720495156118,-0.10299686457283957,0.1352322513432332,-0.3738562340579101,-0.5371146801710889,0.5510355288126579,-0.2791635869634066,0.19417660903102993,0.030376162865046484,0.045440817790384,-0.0610225666991757,-0.02623580954808944,-0.22560647553345228,-0.07688690345759862,-0.04143623123341908,0.11767835572877831,-0.17763539262596265,-0.01745874122319014,0.030932301709333563,-0.06688483799143301,-0.0585027233517127,-0.03175742562231262,0.014593635043502902,0.043100825394104876,0.00038999165950397814
"ROWID:7e207e96-0162-429b-8ded-b7253af58a83",-9.310125002137829e-05,-0.1071211227237581,0.05411850718849849,-0.3859830522261596,-0.5795270647833833,0.46097586185355754,-0.2866061859882972,0.2480060215095941,0.11998919247353161,0.04248782679100321,-0.04577976928247454,-0.06137850595795886,-0.19786307314893115,0.0048193674204729696,-0.03527694382642299,0.16864966654680483,-0.19962866466514448,-0.018419873969021963,0.06111010193934528,-0.028885258838908877,-0.04306328607389628,-0.03328118557673856,0.0626315600364878,0.04518710660527142,0.0007592694343451666
"ROWID:3b470cc9-48ff-43cc-9c04-aa226cc34174",-0.00032425685999115325,-0.1042761649589876,0.13314454227957104,-0.4220201481147937,-0.46313739969793516,0.5726423341687584,-0.2634442777034462,0.21397356572056217,0.004918578669213366,0.04136204545840172,-0.0642535008746839,0.019686437173530906,-0.19976878534382433,-0.08819785083859655,-0.03309409364113516,0.12832560639362975,-0.22667472662357463,-0.01752405287600037,0.031066450983747,-0.06455036561861159,-0.06502191325512911,-0.03209073354902116,0.014760132051294108,0.04357244458183542,0.00040419356129907326
"ROWID:1f296040-0337-4125-a26b-6e661bd13f9e",-0.00028624848665551793,-0.10384033982812861,0.0851006246148773,-0.3845820148809329,-0.470364760496534,0.5383016879557332,-0.3742086718255673,0.23673708996218434,0.06824331750324666,0.0016327783067370794,-0.015899753303324764,0.008892374991687454,-0.22678704436039737,-0.06100964003327614,-0.06736420200815184,0.1405739673842703,-0.17271792415281495,-0.017339349524477358,0.029841982907936326,-0.027250307368321996,-0.03389228387722525,-0.03195377757753936,0.046014696766418436,0.08053383843282028,0.00034067290207455853
"ROWID:46c46d9e-e757-49d4-924d-bcb359fb02ae",-0.0002940102737787867,-0.06148769606097085,0.06270992553477377,-0.3997905354706829,-0.4665018683453726,0.5566473420527784,-0.3497260747101013,0.13023158783311725,0.12797235414593955,0.04830914685171398,-0.046315682611867554,0.05259266226452012,-0.12507754828838577,0.054952813017056144,-0.06651943973896211,0.26077948275589186,-0.1808294845056648,-0.058425328134253836,0.0883224290618224,-0.047826961215116266,-0.03598756389302307,-0.033883808446774605,0.01557119321682885,0.045842796370911994,0.0004243677579736863
"ROWID:919c5a20-0ae4-4bdd-a004-1cf35781f615",-0.00027593162278539876,-0.10260428252758887,0.08097733208585521,-0.3130470682447242,-0.5238866245742385,0.5928401852455281,-0.32624539934721036,0.13262322206017552,0.05243930381525403,0.04514391892372641,-0.04845801437535948,-0.00035163289799960924,-0.1467644193554197,-0.03740700845302675,-0.03293757329224085,0.1251063951115724,-0.2760434597904722,-0.0021912629996379057,0.04127959611921361,-0.027476649706232592,-0.06773266823821528,-0.03180188359153017,0.04523462753548252,0.04305730260412257,0.00039773887993145996
"ROWID:b62f1573-468b-41d1-be47-19243cfd589b",-0.004993615951148807,-0.05260128784093804,0.04971281904282248,-0.4242226720422534,-0.4591432731734079,0.5787199437888461,-0.34586254171591285,0.12332729390150621,0.1277379809591486,0.04341021468815255,-0.015444321766194778,-0.01856830656031223,-0.17264224511951282,0.04988610599063832,-0.019087991260613137,0.1416179280178053,-0.20673136932534975,-0.025104510415318266,0.12094514114564613,-0.0322676314377733,-0.03156598697230735,-0.029996331206219817,0.01344096710773944,0.0399866944289033,0.0007591206700374008
"ROWID:55b0309e-d6d3-4d60-a512-1fc88451a194",3.5398454706959764e-05,-0.031034760864416353,0.10169411693376312,-0.48869266497371067,-0.43645667378203296,0.5773341199256494,-0.3502151886130752,0.16416002431199755,0.05936400988637452,0.05143061444188189,0.00011732137335993632,-0.00461602019420942,-0.11375115597317371,-0.015566515605092502,-0.03278448536657039,0.1318043063317513,-0.1586514594087322,-0.01955091787203393,0.016084940857114094,-0.030596443787273928,-0.08951303798455738,-0.03563753886253537,0.01633885518585347,0.04847068860461745,0.0007692498736784157
"ROWID:e5fedf73-78e9-45ec-873e-8c98b9685e81",-2.3237232844568494e-05,-0.054887198389247306,0.09805998649947706,-0.45498466407340865,-0.4119659787345721,0.6352897245461239,-0.3200651088248541,0.11684593583452754,0.05547293905084037,0.04775268046536242,-0.014223866102211435,-0.001112130765080368,-0.1381444198998039,-0.034208092971607,-0.04597314316493288,0.12313843351276421,-0.14928215715173448,-0.01849159392949408,0.032764752046923716,-0.029035957208650005,-0.09237682721971685,-0.11176742085498297,0.015347413919493987,0.045385938234850105,0.0007509821440704702
"ROWID:ee084455-4e9d-4295-9a2a-199386b650d1",-0.00032359739726146473,-0.09847563162443511,0.17374192416406953,-0.46116527253654355,-0.41249674214073934,0.5910883004899259,-0.3486500505412056,0.13129968710190826,0.06644904274145205,0.04832130853113869,0.015794550082264595,0.03439233244478645,-0.13776019640276654,-0.015134609586075102,-0.0301205166407332,0.1232338011695861,-0.14977728227601833,-0.018210382351916025,0.03156427179615487,-0.052393666271382526,-0.10242374789434862,-0.07956060027316686,0.015329865429067644,0.04540925879277342,0.0003675769861438103
"ROWID:64b777e2-71ac-415d-9818-07dcd35a1278",-0.005509271878160132,-0.07427295987083465,0.15320152309726284,-0.4606383464673646,-0.4364151160051239,0.5926905315160358,-0.3263662812921914,0.1069551241169707,0.06772000666144729,0.04957754181263412,0.00042131450304477635,0.07764515410199742,-0.17172820304120842,-0.027832644483217782,-0.046689701737699554,0.12552709744941443,-0.15227838918728087,-0.018720767273116442,0.03161295313254322,-0.029347768090271537,-0.05862417288834829,-0.08163021704069644,0.01542958814315342,0.04566708492033612,0.0011987252711137925
"ROWID:d25db836-d80f-4f1e-a7ab-698e53a62110",-0.00025378761367406995,-0.055490383252498464,0.04796214983311612,-0.48742857996468136,-0.5270880999183041,0.4750431235395655,-0.33724125113874026,0.20545098976718654,-0.022917522852298446,-0.028637929605436766,-0.03413170117458355,0.02620435007549396,-0.16189650639444048,0.012610876925001636,-0.052030094188506286,0.11576668418901834,-0.21004103710081132,-0.0011072032737031415,0.054260080656800234,-0.026900573484936872,-0.033367061969478334,-0.03156522892265509,0.014379559745493662,0.042728257781845275,0.00038113501419221045
"ROWID:add34b7b-2ab5-49b0-a055-5006707083db",-0.00026725039609007184,-0.057724661021451885,0.04024925938929394,-0.43283952949321247,-0.5713502542715214,0.5102919989437641,-0.30604526984125685,0.1624410836586619,-0.05477762920657615,0.04543396033747967,-0.04908396259413416,-0.006458096284861171,-0.11299953493315135,-0.018275934388428113,-0.02095803161552526,0.1435471098183085,-0.1967830649788725,0.02741368141606266,0.12101627509103913,-0.02748344100414647,-0.03404233733335451,-0.03195355592505515,0.014605709294848262,0.043306236082506305,0.0003978221261624073
"ROWID:4cef7499-d187-4074-b2e1-dee9408e1483",-0.0002911836737092875,-0.06182115601555154,0.06061737976141386,-0.42768804464193233,-0.5967884579712379,0.48063973804768706,-0.3428291439379127,0.1024668483636313,-0.024491161799943113,0.048326490539089544,0.020205063162096613,0.018580814473656428,-0.11832435920011282,0.0547316226359164,-0.022162120035605883,0.12400234274545424,-0.2098939254445638,0.02830430221695799,0.05099993259317279,-0.029125971154574527,-0.03170253478584877,-0.03398175100771932,0.0857781892659557,0.0027805246721075813,0.0004246698953497892
"ROWID:e4b4206f-7bbc-44cd-b4c4-4514a6d9ca51",-0.000258390316626112,-0.05705614187488969,0.05010040446509455,-0.44482694488974506,-0.5272646504237504,0.4760160315007627,-0.38901909598462353,0.12747082923726064,-0.0462147458763705,0.04518815044081865,-0.027203886658469893,0.008299394277849093,-0.1531907935482837,-0.0390039869666678,-0.039618845678915236,0.14278194694746665,-0.24994252538561762,0.012666872950681314,0.06846151068344904,-0.02725014499228124,-0.03366590832799736,-0.0316683100649032,0.014457625622037493,0.04290696098991274,0.00042976352496248526
"ROWID:fffb440a-c736-480d-8f71-87c6b9b5699f",-0.0002380029484160508,-0.10468566627732742,0.048341364406560464,-0.40624564081143305,-0.48336183787087283,0.5252925729103256,-0.4431886750208911,0.1649741238486845,-0.023695817865341445,0.04618333183547772,-0.04996184043198018,0.04670965648815525,-0.11816669682314863,-0.003222045175798359,-0.07571314653822978,0.15772152201327397,-0.1734821041945878,-0.01777769591905214,0.031495611930645886,-0.027674029162780497,-0.034209751827977655,-0.03226780816401013,0.014813077635652632,0.04369354982507496,0.0004085584680400894
"ROWID:af455327-43a8-4781-80bd-2d6e08b4c25d",-0.0002794277569171702,-0.1143872060716581,0.03387597917580057,-0.3571261660733826,-0.5249800605494302,0.6194126216857344,-0.3080361762790177,0.12399359280428812,-0.03518784159223651,0.05642445357455446,-0.01903752037699986,0.05975009007915889,-0.041236494449967444,0.020069421894797,-0.07377848305604169,0.14193682761035273,-0.21140801713943558,-0.01963216864804585,0.03603254487668195,-0.03080213872610411,-0.03794723165740194,-0.035693965576174415,0.01641981886998682,0.04832527828093381,0.0004560815908826521
"ROWID:9f50ad87-d16c-428f-b0a6-2d7520effe2f",-0.00047591525209734976,-0.11147806676230476,0.06776497779618956,-0.3663175928879802,-0.5585171092840884,0.5284169650530779,-0.36349852977327385,0.1539420478593189,0.0503215369259526,0.0011968762040213176,-0.035123714491757614,0.05332195239932679,-0.13265536267029782,0.05473177267212596,-0.06934797045096316,0.1650969772093996,-0.1879945454730479,-0.018796671894562533,0.032688853204510905,-0.02935729681752646,-0.03634373005736743,-0.03429840430431396,0.015735329551444927,0.046434562430295645,0.0003232082553124683
"ROWID:a659063c-476e-47a5-826f-5e1a77869c9c",-0.0002450531897538884,-0.10646650584907352,0.031030775458181822,-0.4053603123140507,-0.5350011530294615,0.5054661659365973,-0.39340506223947297,0.2188375679805046,0.01889099726383881,0.0010810162896432841,-0.0764356288756857,0.043140903835950414,-0.16752815895683315,-0.015201970069815116,-0.020542311482892126,0.11993624355423008,-0.14613197552853105,-0.01782068637974166,0.03070875422074627,-0.028008279999807463,-0.03456218973316671,-0.032633056527782006,0.01493197491408823,0.044248274839814083,0.0004654116676011165
"ROWID:12ff43b7-98b9-4c84-99a2-87816d655dd9",8.584659482618882e-06,-0.118459467813383,0.07865606694168728,-0.4455330720882393,-0.525919550958511,0.5144459001183421,-0.2905499860405728,0.2117923030315321,0.10585671321035832,-0.03896134084753086,-0.008102289081035023,0.09157434216954347,-0.18471834043320032,-0.03998023849627781,-0.033791494806178206,0.13480001164373817,-0.16243221262011714,-0.020048733374460614,0.03488445063474212,-0.031369101142225006,-0.03883650233225537,-0.036364273063646244,0.01674745611734855,0.049531804995259984,0.0008153784632886127
"ROWID:e8667789-6ebb-4ba7-9528-5a08370d725c",-0.0002616829819595246,-0.11187091038897722,0.05044491146559978,-0.44763333910502956,-0.4780963920303627,0.5301720247265664,-0.3416654793056851,0.16410663749899448,0.09375038287116573,0.011355804621957429,0.007671411674097816,0.08087698985380294,-0.11296026120390439,-0.015724190526923476,-0.033686577470680976,0.17833570463394147,-0.2507068420303565,0.00400877060835134,0.032959905700306776,-0.029506270611891556,-0.03652363486354217,-0.03444330477564507,0.01578910213741949,0.046682114690119354,0.000453879519862766
"ROWID:6b4a701b-f0c7-4dde-8204-a2ca4aa66583",-0.00036459261674302667,-0.06393919833244414,0.056152605674750194,-0.3957905324151286,-0.5611169825576799,0.540705135711966,-0.35175690667589193,0.16734802719174902,0.019781090670929324,0.0022756741907047945,0.014122618370602665,0.08053065504820425,-0.07804129600440177,0.055002932676020695,-0.0233783103695198,0.1307072968256717,-0.1683133464835601,0.032135867790450426,0.08788774344796048,-0.030667294585537665,-0.03785330195594232,-0.03565289954323636,0.01631558564534659,0.04827771572513729,0.0004501162154805788
"ROWID:ca9ef4ff-787f-4b85-80a3-a388179ad661",-0.00031863957975012444,-0.06356539264375935,0.06643767430845325,-0.3950089537232918,-0.555521017532331,0.5359002846302449,-0.3502759283728368,0.1247260259649729,0.025966426288630377,0.05039246544610677,-0.020015869670375882,0.07655105638765104,-0.09411765406954162,0.05811739953773133,-0.023158141340373074,0.13007356079642998,-0.2060277978293223,0.03185910592693149,0.11253750094911491,-0.03046264309905732,-0.03762270986201327,-0.035484652725516916,0.016328953772293774,0.04804812882317432,0.0004719640760626108
"ROWID:722a72b2-df83-466b-b702-a74218690128",-0.00031310897507427733,-0.06154195279101213,0.10665126919476989,-0.3743126721235682,-0.48188177072547356,0.5698318063754257,-0.3557684985797256,0.14276010866149336,0.04236412989622214,0.09775650431725942,0.008723420677341059,0.03651294972535835,-0.12447925311294902,-0.024504869205500688,-0.023082359182539508,0.18490612859913075,-0.24855395686474882,0.019815946324678098,0.09709891703894316,-0.015902089790945016,-0.03833279387666391,-0.036024478062329016,0.01650578385881399,0.04885051952575115,0.0004785029146312602
"ROWID:6a232282-d5aa-433e-8819-55bd7d424ce4",-0.0003160661893559285,-0.11995797635740585,0.06532907987066836,-0.45504493864227524,-0.5232875273901056,0.4809963933033961,-0.3651211717443577,0.14689791897862212,0.08844694801662441,0.02190314349788157,-0.0719145261818337,0.09182153975957483,-0.10043749695338798,0.005006554445735319,-0.02399394830684622,0.13584514938070377,-0.2331137717292396,0.03245306265698362,0.05535060163211296,-0.031734224422514896,-0.03929753633192428,-0.0369972705088514,0.027544611245785475,-0.0032382192792484135,0.0004697860168686114
"ROWID:e2c1cfad-e62c-47e1-bad4-c7d127984d57",-7.485864764836352e-05,-0.11109787350749234,0.05638703774892846,-0.4437131573307249,-0.5029785710162629,0.5384612673380562,-0.33033109981585584,0.1391774388764702,-0.030409380228452545,0.001948067036335141,-0.04523874187187262,-0.030978586177676806,-0.15788232320087717,0.05002152819948081,-0.022657054977562083,0.17651247750151597,-0.2035446895167146,-0.01889836647898772,0.03892482413037356,-0.029605026329224966,-0.04949581304532521,0.01611374888244296,0.06395128550106947,0.04654837046521324,0.0007099153865588855
"ROWID:53bc9e6e-0c9c-467b-b908-00bef54554c2",-0.0001164779597300642,-0.06363970284131333,0.043529817813816526,-0.49115308385249057,-0.526552798052087,0.47315319769420894,-0.3367704991486268,0.1403197791561891,0.02234509651250964,-0.004482387094649548,-0.011117584570378612,0.03492651100172743,-0.16765365666455556,0.10068728301221919,-0.027031666867116833,0.07813671848888777,-0.14341178312872685,-0.01732137442188079,0.210609872636216,-0.031294216034301624,-0.037530248179291834,-0.035226802557819126,0.022609507829341877,0.04774286577894071,0.0007376832649716098
"ROWID:fa0895ed-ad97-4d0e-8edb-a28f6728a71f",-3.716115014518814e-05,-0.10686805209731289,0.12329838556860107,-0.46101361640433325,-0.4737339196877166,0.5584397702747784,-0.3373571824085749,0.18640682077783072,0.019285305509942733,0.04941783789400571,-0.01690660226514478,0.03908715041890184,-0.1564486695447046,0.012290111259484442,0.006223425674232372,0.055301893463813305,-0.11254283688686305,-0.032359903125284945,0.12611791925211735,-0.0847827427920763,-0.05708637979055649,-0.03425152071176954,0.015681627957880667,0.04658056470889369,0.0006844783463545987
"ROWID:fc8351d8-5b56-415f-a932-b01de2141294",-0.00011439198044538959,-0.060628436429569596,0.09499938547988443,-0.4713382153490444,-0.48386224819564033,0.501523426927669,-0.32150605457552967,0.16247151271892407,-0.018851422377583894,0.048822900166970884,-0.017272527540729166,0.03473527804344602,-0.25372451744202645,0.10241004729360184,-0.07276282373265522,0.1692014776896736,-0.10980869411499017,0.028286682294296123,0.1342404419174681,-0.030749692295853004,-0.03634321465722579,-0.03405135554021563,0.015636286251342522,0.04633640416012038,0.0007553893147921425
"ROWID:74411405-4263-4445-be4e-2d19802b4148",-0.0002405933016817162,-0.041098119681362226,0.08916594403686963,-0.47232604224290947,-0.4372391829364642,0.5725028531915812,-0.35017878028716004,0.1451637712254067,0.11085059886528283,0.05335544291396242,-0.04902013416530823,0.13337548431678706,-0.17525355087663,0.058753359842903814,0.0018163575846512625,0.07787400916637424,-0.10819321050047148,-0.01302450785058153,0.08378741911833272,-0.06994301873602692,-0.03771929538419061,-0.035615760726805654,0.01637962184193161,0.04822419624372805,0.000420295773789672
"ROWID:80fccb8a-b696-46ec-8019-57bf8ac60fce",-0.00026366815965541204,-0.0411172894574922,0.08852762149779367,-0.47285464245653636,-0.4390104788122884,0.5804650883376585,-0.3464102813549684,0.14154132342827389,0.12717800765756138,0.04308860989182565,-0.017872351115456705,0.08872143238275342,-0.16202112061393947,0.05846929616538564,0.02946647131343836,0.09346922634134407,-0.10587156443507972,0.01867078427914408,0.11328180455599872,-0.04521414755714786,-0.037652295837734946,-0.035468212489566824,0.016302262874878248,0.04800570259280027,0.0004068883056819606
"ROWID:baa78af6-a557-45d8-b9c1-dd42f2256c42",-0.00010492906939280738,-0.11107825404026621,0.07272506785506909,-0.4233790618994924,-0.4696449856046996,0.5036029125193399,-0.3901917834752727,0.19997819365398284,0.05142143998659317,0.04396846822105884,-0.06829886992516715,0.026239855660695453,-0.2878647030149722,0.021044643649924658,-0.06371046406429084,0.07422827176099933,-0.10032023274931201,-0.018882362120136373,0.1352462142821521,-0.01775186725533234,-0.03626665073357279,-0.03401207253690118,0.015630405971869137,0.046334408187114456,0.0007175944551906763
"ROWID:1ab98e94-a49b-4664-b403-dd99e0026bfd",-0.00034748165673699233,-0.11633495279608215,0.04278006341333862,-0.45133989890654413,-0.4874030982106791,0.5531006461768384,-0.3482686049299179,0.17321207935806562,0.08123732749217924,0.01742287764168449,-0.01690318696469967,0.020150686402231145,-0.21092142792460036,0.004401661739566491,-0.03487370777474203,0.07485555488043953,-0.10227932694601038,-0.012333587167172505,0.10260455880022637,-0.029493962060018166,-0.037375638339220786,-0.0353661896488831,0.016245015450279284,0.048047500062803755,0.00039050457580451216
"ROWID:7d577ddd-1b7d-45ff-bb4c-721c3dd1e460",-0.00029114681218519756,-0.11066537225120834,0.08582570960696079,-0.44170923783330474,-0.4758626993243297,0.58884026103359,-0.3353892243756334,0.08477953930800126,0.1043884898588396,0.02322653833099987,-0.017052719532961072,0.043484533340149775,-0.20082208903280757,0.056593270784918964,0.02965228041314007,0.07375695130131844,-0.10062938886268025,-0.012304172003496745,0.10932828830432405,-0.0435857547738456,-0.03606653135677171,-0.03403942379139909,0.015620248474749819,0.04609638110058898,0.0003671254643244457
"ROWID:db78e598-e4d7-4de1-a8cc-d0c998b5e159",-0.0003482253259090853,-0.008038980359215648,0.09368598041576434,-0.45561993291469577,-0.5037896017289896,0.5505858003721543,-0.3030806283675616,0.21744010671087288,0.0029151705191873866,0.04984098535158926,-0.016771385987923073,0.05292132736465412,-0.17550434239419513,0.00795935014432356,-0.04596640936212726,0.05549855998585451,-0.14986000227611895,-0.018825552551385998,0.1311516152745047,-0.029561385231994846,-0.03649699893259256,-0.034500395993612765,0.01588244002789689,0.04676992682683839,0.0004351183129763264
"ROWID:5da1287a-e0e5-4729-b8af-23ceceb9c381",-0.00019765322351724928,-0.1163338911113873,0.09197898931645539,-0.45911608638855333,-0.47043865556473285,0.526075445645535,-0.30108634225566044,0.16913438548680051,0.0868907223749184,0.0516605028790311,-0.017011303395583214,0.015235089050083962,-0.2699440331627241,0.00809603580951847,-0.04664182040662137,0.09949855677034772,-0.21406782347732223,-0.019298227877165803,0.04170169692345106,-0.03050929144206237,-0.03761627367653108,-0.03556816020942951,0.016289656947376743,0.04824333946606822,0.0003768253338564812
"ROWID:51e47dfb-ee7a-44a3-bf65-ca9c03f7102b",-0.00012208253126119622,-0.09764186316257795,0.08872763868115527,-0.48930020427899257,-0.506850472106086,0.5089477201017014,-0.30122746580826887,0.13775623913724147,0.0504850515570699,0.04996274508193751,-0.016697204949605523,-0.018291028900798163,-0.2308170658608108,0.007426970251213714,-0.04231234391073685,0.06723306431234014,-0.19933571998291738,-0.01885258734727251,0.07966400599974997,-0.02944287960739603,-0.03651337405559078,-0.03434360508076666,0.015690787835644232,0.0466405395923206,0.0007132851465727159
