head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"ROWID:7e207e96-0162-429b-8ded-b7253af58a83",0.5427582828665455,0.44230547012670285,0.14890029026529156,-0.19605111006312778,-0.47106426483049996,-0.16294279102092632,-0.3678382251337871,0.08104219855969966,-0.13182699179110616,-0.056211638746557,0.0950320712210884,0.1184319313552699,-0.09896421003353054,-0.0015051355129973186,0.06793591871517453,0.02819862574620465,-0.006733338565073272
"ROWID:3b470cc9-48ff-43cc-9c04-aa226cc34174",0.5066421396104261,0.40369486663786386,0.0957519107882397,-0.27681655523382065,-0.4930599487496365,-0.17588959707480614,-0.3861908698317558,0.06613539983772546,-0.10530072849467187,-0.07289984797630655,0.12623303688644277,0.10348312344831419,-0.15112336639239335,-0.0012033134776961642,0.018890826302231167,0.026444828362259358,-0.006613704075421313
"ROWID:1f296040-0337-4125-a26b-6e661bd13f9e",0.5148304755543921,0.4480325970855354,0.18769423825078893,-0.20365482907552496,-0.44498977033933274,-0.27225666148734695,-0.3427556943050282,0.09469404605457239,-0.09112192217934414,-0.0776874373686195,0.1265831344542528,0.06178964084924345,-0.13873705034445066,-0.0014359170688537921,0.0647107810591617,0.035532957695188674,-0.0066365358616225015
"ROWID:46c46d9e-e757-49d4-924d-bcb359fb02ae",0.5633686723395158,0.4682207230540478,0.1043974892043444,-0.19474116603704245,-0.3433951683466533,-0.16009735175127549,-0.3186402143018941,0.18711021284679225,-0.10652933940694356,-0.07946702627831453,0.14692688335944978,0.2801903527911651,-0.12401871258233912,-0.004702196933781628,0.020904377969963372,0.028616496801109125,-0.0072535866280129205
"ROWID:919c5a20-0ae4-4bdd-a004-1cf35781f615",0.5404225449665696,0.4771436305451267,0.17308240631675212,-0.17554733856688748,-0.38561994533280675,-0.20839913784254896,-0.35050380148356736,0.12552765565691523,-0.10641269186217481,-0.08203081952368929,0.15439307840953728,0.14164952341077122,-0.14347709294754707,-0.04314451446859948,0.05927331127677675,0.028168923946951786,-0.0071781381152854614
"ROWID:b62f1573-468b-41d1-be47-19243cfd589b",0.5589256507221445,0.4827166083212511,0.14260216092003988,-0.1803053475342106,-0.3436683544998428,-0.18647938173658868,-0.34796962042342416,0.19271558375191697,-0.1065588762535074,-0.03522669440120463,0.0920530682570351,0.21837920137235606,-0.1360604181517401,-0.047689622764891734,0.019747329392120247,0.024496999548879368,-0.010049533555964576
"ROWID:55b0309e-d6d3-4d60-a512-1fc88451a194",0.5599880651287421,0.3938141218400305,0.03367044612296088,-0.1776234517188456,-0.37317503571452715,-0.315352929597134,-0.40343885838396126,0.06726164001449259,-0.04475665052586657,-0.12094190276720097,0.18257027407436982,0.148562466171357,-0.13800947496238547,-0.0008765343812917658,0.022605652360780614,0.03160932828139214,-0.007452185300050796
"ROWID:e5fedf73-78e9-45ec-873e-8c98b9685e81",0.5645335242677768,0.4399691676694589,0.008323307257768961,-0.150841623243195,-0.36891816061017974,-0.31051789549585274,-0.37892377462003185,0.08085957780535206,-0.0436264536531821,-0.12347348975203977,0.16721548443849757,0.1215507770312607,-0.1354126190230323,-0.037761946961663705,0.039893177373566284,0.031131945075952516,-0.007436557562815889
"ROWID:ee084455-4e9d-4295-9a2a-199386b650d1",0.5691276594387504,0.4431248160635166,0.011903813042684367,-0.15027281995890734,-0.36911642811114675,-0.2990975884816502,-0.3910470678409405,0.00962661251149567,-0.008015273988361717,-0.09391240372622209,0.179580892945305,0.12394538924835033,-0.13844539820886062,-0.0016698462940972227,0.039721695236633346,0.03140300404514504,-0.008017379215339434
"ROWID:64b777e2-71ac-415d-9818-07dcd35a1278",0.5519811828461747,0.4229991315196199,-0.03736344836950301,-0.13984294340597384,-0.3641472518845124,-0.3335581702203107,-0.4055111997998405,0.014841205390949767,-0.008956822523776506,-0.08440715699135058,0.16348705957273613,0.1749011116987121,-0.14165771778211347,-0.0018814877523150907,0.03838576197083588,0.027017155225489243,-0.010747611935825014
"ROWID:d25db836-d80f-4f1e-a7ab-698e53a62110",0.5143387654326984,0.4366119247815614,0.07433750664850164,-0.22421905625689437,-0.419938407417889,-0.30109214650847327,-0.3983184025809936,0.09159778241808642,-0.06927312878979351,-0.07681089524317841,0.10102683126603645,0.12242371004612149,-0.12816909904871193,-0.040548369106899206,0.017904649153897466,0.025386514482761104,-0.006614828140373716
"ROWID:add34b7b-2ab5-49b0-a055-5006707083db",0.5487158344434664,0.44628035032279073,0.05317584759410707,-0.19759731585411697,-0.42318247457824254,-0.20763634427523753,-0.36897102940408216,0.07364774364442751,-0.12764970929842448,-0.08316947322900267,0.1532834876314417,0.12688744688293474,-0.1654763061879853,-0.052135662682302145,0.01969096175082179,0.02769589812339358,-0.007024934913187129
"ROWID:4cef7499-d187-4074-b2e1-dee9408e1483",0.5610604400704291,0.43662157071261426,0.054863830348653934,-0.20218770099455294,-0.4176004553702961,-0.24242988822358305,-0.28978796668408957,0.1875134294096273,-0.11559795656440507,-0.06707667513714463,0.1362800707701358,0.17717751647438565,-0.16975651190342184,-0.003686049857687024,-0.02913011565417166,0.02845186184009557,0.008179674148384762
"ROWID:e4b4206f-7bbc-44cd-b4c4-4514a6d9ca51",0.5432995155459641,0.43863855096893717,0.07270541570304234,-0.1601335487156551,-0.4444453120207948,-0.1580557582199909,-0.4392911678346799,0.053933742308205954,-0.08480738975865021,-0.05927823032219535,0.125122575835867,0.10724027569375884,-0.14786273850773832,-0.04707369197140278,0.01932578826015663,0.027058842637533193,-0.006845706670600687
"ROWID:fffb440a-c736-480d-8f71-87c6b9b5699f",0.5638781818707231,0.4523358875951705,0.1366261944721019,-0.10523121678976524,-0.4554139472987069,-0.18386567307238133,-0.3782277268843363,0.06475186027556694,0.0011312649050297006,-0.0635541673467996,0.15881854320473404,0.11315701259372342,-0.1258164532125098,-0.0041919611382076035,0.020772365900368545,0.028884835257467698,-0.0073770208442069185
"ROWID:af455327-43a8-4781-80bd-2d6e08b4c25d",0.5838917252045891,0.49534642387729544,0.07525196341545178,-0.1434544893777335,-0.4055058731470068,-0.1873813966543458,-0.262850349911376,0.12866630382580369,-0.03890444665422393,-0.0062676173473209485,0.21552713386058103,0.17649450003472222,-0.14469434203761516,-0.023985892687115318,0.02294244349117663,0.03177069226407085,-0.00809930096814399
"ROWID:9f50ad87-d16c-428f-b0a6-2d7520effe2f",0.5770896612796922,0.4507981226139146,0.10357944925203706,-0.15977399181821034,-0.4186074767026979,-0.20056439880942722,-0.3274670939006879,0.11208300104953975,-0.10085056795074784,-0.030032655529078772,0.20379094457462119,0.14201782666316204,-0.1338242759394171,-0.006702140806277905,0.02210688749899492,0.03096250444977715,-0.007917959087175956
"ROWID:a659063c-476e-47a5-826f-5e1a77869c9c",0.5649888080159737,0.42100620305022646,0.14215543909286868,-0.12445071795079951,-0.4809580411574338,-0.2234900013770998,-0.3096319278210247,0.06053764150773576,-0.05595396255997687,0.000946418746338564,0.20797104464068955,0.08936064031959882,-0.17704967337155425,-0.0013729804441982886,0.020732770150549817,0.028943324841129763,-0.007420384331406036
"ROWID:12ff43b7-98b9-4c84-99a2-87816d655dd9",0.5385910985467778,0.4261797120576668,0.09065137752718556,-0.15015607325402333,-0.4548962316964783,-0.2607704644996471,-0.35363263465635547,0.06611896780524212,-0.08648643917806217,-0.08148176019405501,0.20202471324015756,0.07161182385289269,-0.17818963510786842,-0.001112776228142983,0.021012604262964567,0.029398871675093825,-0.006808894441395536
"ROWID:e8667789-6ebb-4ba7-9528-5a08370d725c",0.5455161961348302,0.4308609942640564,0.1394618714083072,-0.2042128444630158,-0.42388827295170955,-0.20575204208852912,-0.32595240167639694,0.13821982339355837,-0.1131432212093999,-0.07810203202488925,0.17387927005650045,0.1772070606771239,-0.15505107075123412,-0.047769551444337185,0.021295769031603167,0.029738089345528827,-0.00743224762234016
"ROWID:6b4a701b-f0c7-4dde-8204-a2ca4aa66583",0.5742467200243525,0.4423514538443335,0.002569332815642315,-0.15722352956582022,-0.4563378465746286,-0.2636506271058904,-0.27152350473183295,0.07241805360012306,-0.07548855040881994,-0.025123328112357367,0.15186456823737374,0.16626171492253586,-0.17800615948931225,-0.055142489293332965,0.020831078496541217,0.029373837846702295,-0.007458799373430505
"ROWID:ca9ef4ff-787f-4b85-80a3-a388179ad661",0.5986287607666717,0.4539442341963255,0.005712118246419122,-0.1649901913618898,-0.43357934011558086,-0.2286381443422199,-0.24837155644681377,0.07669651798616002,-0.0869610219312542,-0.007928445156898157,0.1537093369653077,0.17209287668049567,-0.18572595283955623,-0.060432331768998766,0.021949648281043947,0.030515468350874247,-0.007735705145290087
"ROWID:722a72b2-df83-466b-b702-a74218690128",0.5720617447577218,0.4324260405244359,0.02247026456631365,-0.10735625420398151,-0.440367170582376,-0.2684000092459147,-0.34447969289645874,-0.008742900579099353,-0.03834071432098782,0.007686847441381094,0.14460221989458472,0.1787991991697937,-0.1673998160359274,-0.07190855691513,0.021542844091698318,0.029911773468546784,-0.00760878608630373
"ROWID:6a232282-d5aa-433e-8819-55bd7d424ce4",0.5306055643985587,0.4302014416278886,0.052020308916270255,-0.2518520426695859,-0.4346763436009307,-0.26216352651368646,-0.3238112311384191,-0.005807194305537965,-0.1151126133824353,-0.020592287679439575,0.19192214867585902,0.1432791333086773,-0.17129140838131893,-0.05161634495379738,-0.024565801165024125,0.028455931359484012,0.015232397802948619
"ROWID:e2c1cfad-e62c-47e1-bad4-c7d127984d57",0.5400760459714254,0.42722804830463573,0.13518684387924979,-0.20438591692645205,-0.3485551391835289,-0.31003688852898564,-0.3777212631045563,0.1184336634620073,-0.08188587106409806,0.035249071271699246,0.13463110241201567,0.1446947890243014,-0.18033082741722312,0.04271643566596645,0.09986106266482125,0.0076272862096804245,-0.006878505223087355
"ROWID:53bc9e6e-0c9c-467b-b908-00bef54554c2",0.5266301198145871,0.44387501694485837,0.03488065731416242,-0.19313523265893587,-0.44995519218062857,-0.3175927215255863,-0.35033027525086397,0.06636898224410989,0.02806811944741665,0.006262682275318489,0.08963688257689265,0.15357850176233953,-0.1239439775852527,-0.061332823573783814,0.06559028130582797,0.027219051942881732,-0.006472907514252197
"ROWID:fa0895ed-ad97-4d0e-8edb-a28f6728a71f",0.5286157649445353,0.39506525828859224,0.007501159121063186,-0.17448552347397517,-0.4125689023507973,-0.2968615351859714,-0.42563733412380256,0.11359764622774318,0.011574905338647716,-0.05199308224572484,0.08452152763327649,0.06568092390798425,-0.24440683333749652,-0.07894219459521945,0.020737527580523676,0.028945422540185412,-0.006806579704739687
"ROWID:fc8351d8-5b56-415f-a932-b01de2141294",0.5516463656485339,0.4065126952634461,0.08661986583373418,-0.06757839907911863,-0.43852916593619007,-0.26254249748592084,-0.42283870853207867,0.11555297368422293,0.0061689678615396565,-0.0726408287530051,0.005318260864238326,0.1878943983790311,-0.13034130290186685,-0.07763047738154975,0.020940079310568915,0.028896708717371784,-0.006799352172996534
"ROWID:74411405-4263-4445-be4e-2d19802b4148",0.528957196040283,0.40220750321859,-0.021690103881502127,-0.1844925329248483,-0.38930666810836007,-0.26137636027242755,-0.39022472558523985,0.21505328975601948,-0.0005311059314616599,-0.010385805381256906,0.10307711146001435,0.16972957755344525,-0.24027573712986397,-0.038956140168076546,0.07600680107859664,0.029970955310761393,-0.007645014828092929
"ROWID:80fccb8a-b696-46ec-8019-57bf8ac60fce",0.5230480970071524,0.38819525355584394,-0.02080308772452713,-0.184301754158413,-0.39291544128605205,-0.2808220593602084,-0.3871676312576277,0.2297377883535968,-0.027096039699231987,-0.03464884133998691,0.10272221675392257,0.1683191108504592,-0.23768291328917057,-0.07030041887079592,0.0469862944692971,0.029753776631996125,-0.007563031986471844
"ROWID:baa78af6-a557-45d8-b9c1-dd42f2256c42",0.5082231220937378,0.39756071433752577,0.12450427869432,-0.2014012603931785,-0.43748282072157224,-0.2945710928318401,-0.37740516451353834,0.21326228277268658,-0.0033694152735689216,0.019195379699975236,0.10411459781536495,0.11072938793359483,-0.18781354491512556,-0.038001884896877676,0.020674712212056915,0.02897584413690866,-0.006809574194098599
"ROWID:1ab98e94-a49b-4664-b403-dd99e0026bfd",0.5189318355689133,0.41038202217103636,0.08712205310859418,-0.18114316173292036,-0.3536948587181275,-0.27932188765396626,-0.3901677556041644,0.20515628248560897,-0.07731767724634094,-0.034981827861000694,0.10347385203332442,0.18273681273484116,-0.2640233678090262,-0.04433227949947203,0.0228859499569967,0.029921416255810986,-0.007643368322969524
"ROWID:7d577ddd-1b7d-45ff-bb4c-721c3dd1e460",0.5251167053112368,0.4163183340395761,0.06496678710450123,-0.23930055090082086,-0.3041826594836453,-0.28241785914588097,-0.39932836667752464,0.19483639670651143,-0.04066595806459548,-0.03566491952168804,0.10558570443750874,0.17348422341808314,-0.2639838820669029,-0.050247815537137905,0.04847722890220382,0.030671033281634827,-0.007799980715137769
"ROWID:db78e598-e4d7-4de1-a8cc-d0c998b5e159",0.5176651664393709,0.38376732374443884,0.02966939806698249,-0.203073704597526,-0.4279346356333441,-0.26745395841414105,-0.38108050328680226,0.1355338799238433,-0.040014225136550126,-0.03983793160569543,0.07849039015837159,0.20179161440948423,-0.26886257969404287,-0.02613062477357756,0.020555070086615872,0.029328133278088385,-0.007308662148836354
"ROWID:5da1287a-e0e5-4729-b8af-23ceceb9c381",0.5186076455759092,0.4169454636105142,0.13666053959263774,-0.26685648786799454,-0.4068507225185149,-0.2709066432978161,-0.3889500047160357,0.12900261778082023,-0.09795252205165272,-0.07553257392940865,0.008555842412844373,0.11967372567994065,-0.17126609600732653,-0.0017369387817096763,0.021626610818998828,0.030285502227759612,-0.007583987696382294
"ROWID:51e47dfb-ee7a-44a3-bf65-ca9c03f7102b",0.5377291879710839,0.4380183283394077,0.09052404661528636,-0.2275523900396464,-0.4183903956416417,-0.23458736656619145,-0.3610680423135477,0.09184479541337269,-0.10404214834747302,-0.06564008893979521,0.043444273060787936,0.1174200479248939,-0.24002899823329635,-0.013603055451814547,0.022222776333963964,0.031185926926494703,-0.007181818018430834
"ROWID:39d02a61-be71-4caf-ab5f-ab20d9060518",0.5123641093384352,0.40338677683537655,0.11289377354171441,-0.2537687850444833,-0.36328693510800547,-0.24243134586339107,-0.3829115602549825,0.21820470407107287,-0.11258503494249411,-0.041068408420824105,0.07890129252305716,0.21734059161265698,-0.20726970565239364,-0.021866969564870845,0.021157744084681993,0.029453674256461886,-0.00742977436356847
"ROWID:3702a86b-338c-4043-9873-f70e2e817a30",0.5121882252305947,0.40349560737290946,0.11318313503517018,-0.25412610691891907,-0.36283853916847625,-0.2418419386580624,-0.3830950274535397,0.21863019526355457,-0.11291627236203297,-0.0413834228227387,0.07913536663914912,0.21758549788296305,-0.20701345565867454,-0.021566854231061208,0.021234717068879538,0.029468752179517364,-0.0074951565292441695
"ROWID:b89ae528-5ba8-4815-8379-d43775ef43fd",0.5077589352328484,0.36281405599575073,0.042671995994894726,-0.22217768568109164,-0.4420693598520649,-0.2621239838315435,-0.368682085545782,0.09312770001213708,-0.05755078954715052,-0.03163499249882951,0.1310924401227962,0.18187936762705165,-0.305467772609089,2.488306736246655e-05,0.04356634189557434,0.02826307551952006,-0.00662299139925762
"ROWID:663eb168-df5b-4b5d-aace-cca1294e2d15",0.4985615737005109,0.3684964143679499,0.03571364484003896,-0.2634630122885883,-0.41414388942450525,-0.2680016062270195,-0.3736632953236418,0.11919889783893944,-0.046461032450039005,-0.0325626195064316,0.1330105988957162,0.16175158205197498,-0.3133988908706746,-0.002476403300085489,0.04024114133296263,0.02867449743599727,-0.006704466989882525
"ROWID:e659ed98-4c38-43e4-b89b-6b16361f97cc",0.5418495898518876,0.42664606850969455,0.08415016740706505,-0.19181596816474988,-0.40599742927634647,-0.2952855794130218,-0.39092617129384954,0.12024335302510539,0.026131442829144057,0.03555332113479892,0.046344631555447775,0.11378279699610354,-0.20293157191060046,-0.039411239109708014,0.021337605872111923,0.03014534824249411,-0.00696934300147881
"ROWID:765e3924-3ada-4b2f-af56-ec30bfa058d5",0.5213584118108495,0.41921319359551207,0.11843450580672339,-0.21232510410266656,-0.3855586011455516,-0.31983175415708387,-0.4260942042511791,0.06497329196917545,0.007229997701267438,-0.04326623635094104,0.034114816093417884,0.11004334570951459,-0.19657918580642367,-0.03811945009107869,0.020746470114087763,0.028987661577892405,-0.006831493327308131
"ROWID:c7da2987-713f-4e61-aaf6-aaf3d4c1a6e3",0.5295591854163326,0.42901325505078697,0.11514897072454194,-0.2400298957734325,-0.3980066662111065,-0.30197339878342855,-0.38335965919531384,0.1225691042723951,0.011735723184257639,-0.002247815701832364,0.045564741325644864,0.11365061160801249,-0.1873003845106551,-0.03844165438527287,0.02111298931749112,0.029437319685985175,-0.007007872947386053
"ROWID:4b7020b0-e020-42cd-90d5-c6e52a362e9b",0.5373208455222989,0.4326680507713466,0.13166872558952158,-0.2458230565439489,-0.3673979490968932,-0.2839368709303647,-0.3893449613559582,0.1387402968568644,-0.006439324896020826,-0.01164326168739424,0.025366128927868284,0.11579496239059757,-0.20832466454345044,-0.02904098383958987,0.021415292723172344,0.02997339886403155,-0.0071247134227589905
"ROWID:1995b9ee-ed18-458c-9bea-7f13c8ee1beb",0.5274228876179784,0.3834528134870651,0.04267550847209375,-0.2638265917793232,-0.43152635851744253,-0.28435917854771464,-0.3875928042867708,0.11871272197126513,-0.07924672636758671,-0.030382776507869667,0.09823056281181657,0.09763353412496557,-0.1904262685948295,-0.045809056476629195,0.07928113688474556,0.029791358546142746,-0.006997909659427221
"ROWID:0c8459fc-9a29-4ef8-8e75-21f3894d9352",0.5326340890230986,0.37607754776406294,-0.01178489374172291,-0.21509489181583824,-0.4222643940339221,-0.28492682359629096,-0.38995027921945297,0.17412231066373796,-0.007992928932465634,-0.03420687333464881,0.04481583204250423,0.16859886388059672,-0.21795391668649206,-0.07662179299706585,0.024224273564123117,0.03008319739152936,-0.007545893518925855
"ROWID:17c55fdd-44b6-4c4b-b3e3-1b88dc02fabd",0.5317417861694226,0.4097471390695258,0.15856426643683483,-0.19793079981585454,-0.41289932136358903,-0.24707194550604503,-0.4082087152548916,0.1738670029578691,-0.04162811060433927,-0.03132389191627001,0.09455834818150144,0.13882740697669374,-0.14703232391980336,-0.0528735795567474,0.020624704167157698,0.028826979110851126,-0.0067329204690253445
"ROWID:a5d2140a-69dd-40f7-be01-e0bc751f0467",0.5111579135296698,0.4092872186010903,0.15528707460650912,-0.1954085063396151,-0.4526891347614453,-0.22200042905783973,-0.41835215657815633,0.12056550957922106,0.011811054275528227,0.006222838407843104,0.1296040768005608,0.12819959875626463,-0.17007562033883658,-0.03960832936652167,0.02002111778774038,0.028073251088580976,-0.006536088347459648
"ROWID:2668fb05-9fd2-4568-ae78-1ab2338177ce",0.5178853770791377,0.40431395870179127,0.10793814947953462,-0.1418876073589752,-0.498065925687687,-0.19377529602498722,-0.39313395973988546,0.14587406183511878,0.010396332490158946,-0.030948661991358144,0.14215511491663693,0.10788654076609366,-0.19866770481532184,-0.03876506804120608,0.019847794346021713,0.027708255961778745,-0.006586521404559924
"ROWID:8e9bc82a-abd9-4eaa-ba23-9fbed4864a06",0.5296517998974619,0.41448230339905445,0.12570317188137892,-0.1900914622710983,-0.4407638727521268,-0.27159939125562815,-0.3268824813502557,0.20605425352520804,-0.029507511895464016,0.01594873840820581,0.09628562518680092,0.16513282914827854,-0.17642609060807343,-0.0908767274931731,0.020761006156178947,0.02915547632427391,-0.007561223640844059
"ROWID:178266da-d578-4bb2-a5a8-68d72bad0b5f",0.5329944355922022,0.39006609701328426,0.10376336235331668,-0.14974574707464477,-0.43197491140342387,-0.3185362216298481,-0.36550539412980604,0.19092850557474564,-0.05603426592733865,-0.015113319940630046,0.09613071521037805,0.16295743815028124,-0.1607708628540777,-0.07849822809278503,0.020356543634953494,0.028573047519610893,-0.007393847488358981
"ROWID:28b2190b-1f20-4f7a-9362-a240c05a8080",0.5180000146355154,0.45863201291732103,0.12980345789392436,-0.15538987227787854,-0.4315594922071267,-0.25130135296474315,-0.39980386982042404,0.14609303746603441,0.04244635075323123,-0.03139928779189056,0.07968188764954001,0.10913778454191775,-0.16310477726437236,-0.017227314382646516,0.03127258726978002,0.028012696475807033,-0.006703315293783683
"ROWID:0e7a8152-e427-4f3a-b5d4-dbc0e3df409e",0.5149762795833821,0.3721789568186984,0.11457553866977353,-0.17192355915306065,-0.4210555590910418,-0.2835947356270023,-0.41642823292114806,0.18950314661466977,-0.021141135238947836,-0.02411038632101637,0.09220898956316757,0.1526151510724773,-0.21993754991502376,0.027074266804675996,0.06335445205831071,0.02395819902772888,-0.0066222008575572665
"ROWID:974a6d76-e6cd-437a-a601-1d97fe702c21",0.5016498152714814,0.41244707082432486,0.11127217236623368,-0.20835177195035537,-0.4099409982708709,-0.2939685952228716,-0.4042053941308672,0.17231160839995474,0.020221074786620608,-0.030379259809960483,0.08968677742295744,0.11174058031332992,-0.21854361389919827,0.021268649088018236,0.06366010689226996,0.027033657010976164,-0.006473813219271606
"ROWID:41f6810b-0d74-47f6-b195-b8ec2fa2510e",0.5072147782721468,0.4147875479945651,0.10896115035948442,-0.17217178048243212,-0.45405113156766663,-0.2533405863423633,-0.40425513605380736,0.15637776802001715,0.028572327208282258,-0.00874754102617243,0.14663677953064658,0.12969012326511406,-0.1709358287186733,-0.035376026237089644,0.02013949131359279,0.028504723707057183,-0.006729831355246886
"ROWID:42cc0717-c47a-486e-896d-e187e95803f4",0.5292533656921066,0.4258151980655426,0.11629170668221898,-0.07204492495826069,-0.41709021990369627,-0.2574293918232495,-0.44976695557693747,0.1284507171254209,-0.040505389022929356,-0.0802565268791985,0.09198248343050679,0.13124675320215182,-0.15954553280235442,-0.020869395423782945,0.01947670468481527,0.027338920011209945,-0.006975956266443829
"ROWID:f258a6a2-f439-4104-92a3-4eb0e125c14e",0.5353133312466289,0.3792756890528508,0.016584651585607898,-0.15928331385352354,-0.422649670885369,-0.31077963908989026,-0.4329005872046046,0.18800966259601062,-0.039458854254787006,-0.0366944384559831,-0.0021317573130547217,0.1120070782210315,-0.16649466456810086,-0.037673161871855876,0.02136115078503253,0.02963927794658709,-0.006924259538580655
