head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"Company:11753",0.0017305817278752914,0.03897248029514395,0.03230991686627388,-0.017270440807942364,0.07014542425563575,0.05307981861512512,0.028031974995321913,0.006183728023975353,-0.004917576557164923,-0.003905895176371292,-0.10455321330350291,-0.0032924252156106694,-0.4235157197186519,-0.8500942562919104,-0.07858791270758325,-0.26062103267726483,-0.026243213315836563,0.005742746194216134,-0.001954923242624039,0.006594324109696559,0.01586297448144496,-0.019514536968526765,-0.00787091604348737,-0.001954826511003044,0.0001141857658855689
"Company:13721",0.001617075878379735,0.044442221314946385,0.03705183717409817,0.013116397210536498,0.06137370706719756,0.04326390404682126,0.02517019650404341,0.005600217888134168,-0.004388923819203655,-0.003946072029384568,-0.09811192263883739,-0.0025581019580478265,-0.4087737372824865,-0.8641009842013457,-0.054441761260642575,-0.24961995344606397,-0.025022516645494947,0.005757895771482826,7.45845338074543e-05,0.0031290700445501082,0.01748400081500961,-0.020634924163327403,-0.0077262455181085566,-0.002427115383044197,0.000106696656426104
"Company:12372",0.0015267370523481382,0.0264843244177768,0.02534160218579878,-0.022006038589210433,0.07532647811053085,0.029461480813201806,0.024331345969315667,0.007056842012044254,-0.005786323571027554,-0.003408247957047191,-0.09646511894278384,-0.0030683311196524204,-0.40252101446909794,-0.8702831966129182,-0.018878059429070837,-0.24631327943121872,-0.024700978426637876,0.005294266676874485,-0.0013412437697312572,0.0070976365143786205,0.012017143577569346,-0.017160436510722396,-0.007144306612094491,-0.0017251943758768383,0.00010073596772042435
"Company:13969",0.0016459078228084985,0.037950455080390924,0.04311882541961476,-0.004368248129633801,0.05077070469177611,0.0445130107581046,0.023371346015762677,0.004255659042153227,-0.003909494425836476,-0.0035256383402217247,-0.09754771906036992,-0.0036300763181684125,-0.41119384312990637,-0.8617288862544595,-0.06687084530384198,-0.25189682604134445,-0.02573269475196557,0.0053744199069723116,-0.0031255383781047547,0.010032781485166198,0.022094367309723664,-0.032871143520893015,-0.006726814877022102,-0.0016429868956351207,0.00010859884895179288
"Company:13974",0.0017034658550467404,0.03565788236561759,0.035467082129999904,-0.015497040989186684,0.06949260167547322,0.04588141047220593,0.026447352812940604,0.005793107003091078,-0.004208243173229936,-0.004214097255879278,-0.10222097523641771,-0.004033978539374788,-0.4180585341707637,-0.8546528662411448,-0.07816402224081775,-0.2571709556433454,-0.025810096125084288,0.006084182777976034,-0.00026799540869148407,0.0043672250255508156,0.017709584612164844,-0.02250214415792125,-0.007837558850556921,-0.0021474283058660524,0.00011239659572806043
"Company:12522",0.0017572632709154194,0.038162280857119826,0.035420281600985155,-0.01524226706502037,0.07204003960180456,0.04738659568588439,0.027264055474529765,0.003932210620376272,-0.00419626873906637,-0.004128504346016459,-0.10593671000980635,-0.0029731221352022456,-0.42975144372570984,-0.8620793385786483,-0.05021318364217552,-0.21336642797597694,-0.02661050156155788,0.006261750726884302,-0.0008066006679253525,0.005850243455051686,0.017421686015195868,-0.022782244694807153,-0.00837022346775271,-0.0022343621314760234,0.00011594624133789566
"Company:15335",0.0017007470219596516,0.04045259422362706,0.030388021170902974,-0.011031991897388009,0.06448515941666853,0.046597207164935345,0.027467721999792093,0.004785933925895035,-0.004663993998392045,-0.0038310918305527832,-0.10051918820847064,-0.005056283611112167,-0.4183617301805333,-0.8552315516376996,-0.07918772934734175,-0.25689124742573066,-0.026175030281083332,0.00541079899558676,-0.0025400815475143984,0.007712021478269752,0.014644256812182612,-0.01675556702017529,-0.007227559209647473,-0.0018152873242504924,0.0001122172011497738
"Company:15763",0.0016608651358886912,0.037825777332637124,0.020201606196637027,-0.010401869565540421,0.0810137825022295,0.04737035146165278,0.06032323982935649,0.005781828044547414,-0.006073137857876137,-0.0034621166484592567,-0.07837202484103334,-0.015489810787598032,-0.4081780998888397,-0.8634891814979418,-0.05218444399548033,-0.2499021700007973,-0.025791959521578096,0.005306563623598528,-0.004657129423100325,0.011293261214614766,0.014914498731172449,-0.018534703184277315,-0.018207842419755444,-0.0015164447818915713,0.00010958577811929877
"Company:11906",0.0015621797689463236,0.03974226284130565,0.02857185824369491,-0.0013472062387418144,0.05335880605370011,0.05786467058970248,0.02123738256654988,0.004807743580403863,-0.003327990276279001,-0.004715493048490998,-0.10220526812549603,-0.001999642228452814,-0.4098823486917838,-0.8640119251262112,-0.05579178845809681,-0.2479577683010895,-0.025032200432399627,0.004714772010324196,-0.000196752830827464,0.007463672731394485,0.0149733578985414,-0.018146458129216895,-0.007866534420171468,-0.003346267962799828,0.00010307443763706367
"Company:10964",0.001670934836580396,0.04416883323231675,0.025802528879944473,0.0031306027787059982,0.07913629417518371,0.04264266424204314,0.027637306071271288,0.005448063354574221,-0.004902016604768481,-0.003795386883749991,-0.10016406979639918,-0.0026297342443866857,-0.3804721144657651,-0.8762419894876544,-0.010751653041814102,-0.25376240361447217,-0.025573972180718524,0.0047817601532329215,-0.002376120247464625,0.008122308928145782,0.015522973205588915,-0.017326700298762425,-0.007350217687390696,-0.0020909640612612893,0.00011025013522636908
"Company:12437",0.0016431826222625093,0.036772008912698426,0.025892394095841365,-0.017804209540904743,0.08510373940096537,0.04169164415150273,0.03621542100123902,0.005379874836192973,-0.0038075114417591466,-0.0036708192476782664,-0.09924999870175713,-0.0032237706890981565,-0.3921678053664476,-0.8718827784534275,-0.004919706338554473,-0.24899739621666087,-0.024937241817862617,0.0052422956356076335,-0.003156661540654133,0.013648944267312875,0.014260693923526002,-0.01805400542048449,-0.008289375641307344,-0.002174232676319581,0.00010841901941944131
"Company:13031",0.0017457226639423804,0.04557619130620037,0.030996506683757103,-0.012651561286321559,0.06859505830327303,0.045025722631359344,0.02703899679148027,-0.0028450173490740123,-0.004143954316223327,-0.004384183572274079,-0.1035299888785285,-0.0030825276642881846,-0.42723700521703156,-0.8549413405751563,-0.07617665062177117,-0.24059231567344322,-0.026392805666586604,0.006557487060693088,-0.002663505632908927,0.009895085140171234,0.014553635558018502,-0.01686468940471617,-0.008678848526448193,-0.001707679884266479,0.00011518476030979245
"Company:13082",0.001706545015482822,0.037808809677616406,0.03193826608924314,-0.017802097118254593,0.06752070927321861,0.04561051263711252,0.026267057762880356,0.003559384301890029,-0.004031110312632057,-0.004356155979796782,-0.10379808677764177,-0.002965676353474081,-0.4189039917134673,-0.854217887445242,-0.0787915841437592,-0.25732765430948773,-0.025785546898485074,0.005807103773439931,-0.001989917803821735,0.008950060170158012,0.015383067145634657,-0.01970814632619548,-0.008001653983458269,-0.002097487630912157,0.00011259978315030879
"Company:10466",0.0017521098852764044,0.036620752864616135,0.035312244701819165,-0.019847977327348935,0.07184185392316388,0.05068951786327605,0.02642025719892084,0.007064365166409771,-0.00396754069065671,-0.004445616229441233,-0.10678298997952278,-0.0029756678529442226,-0.4291532552821696,-0.8568899491576824,-0.07028238799487461,-0.22826769562531146,-0.026360348837121857,0.00636859695533039,-0.0006107620270542162,0.00515267345596055,0.016738685363416266,-0.022214548247903254,-0.0083353145779214,-0.0022816189982007673,0.00011560618123964772
"Company:12329",0.0016690294167444383,0.03645558123897271,0.03393593520754213,-0.01752517790187795,0.07047802821142794,0.044409428605582245,0.024511805781946536,0.006186546379438077,-0.003416725782684534,-0.005487394839230432,-0.10098382803106355,-0.003375359864171667,-0.37947179048395535,-0.8773339574188125,-0.008747597356015425,-0.25275890320377226,-0.025170668700356807,0.006169362699466674,-0.0027531569514019174,0.014241012357522185,0.016229544274440674,-0.02194117390013254,-0.008437402570423616,-0.0021772136177032934,0.00011012443962359894
"Company:12562",0.0017570361990285337,0.0277393954891076,0.05243308497091242,-0.015266586946195348,0.08208545425407329,0.04200917030673858,0.02912570936354583,0.005831872556952488,-0.005593450151898601,-0.004011977341631026,-0.10528862117787503,-0.003475428812223083,-0.36625665874189645,-0.8773881991905182,-0.014585740180461515,-0.26457610989082797,-0.026712628576426322,0.005713243579961077,-0.004006504762421886,0.009686728255884278,0.01689386081456695,-0.01972511840938783,-0.00409732042828712,0.0004981467920957167,0.00011593125161103821
"Company:10785",0.0016819014310959883,0.034342980244730925,0.028054223390220935,-0.020256503300602337,0.08400533570512049,0.03884319547776645,0.03508716386256589,0.005267133567244841,-0.003458647698162974,-0.003779884714398415,-0.10044655925744408,-0.003276876203141136,-0.3762716829360545,-0.877263188218425,-0.012092094259169158,-0.2543351477858484,-0.025442917696369496,0.005788140518478706,-0.0008336067572721962,0.011395512475528979,0.01657398278020711,-0.021419884917417545,-0.0105767520321786,-0.0029785938569905374,0.00011097373441803639
"Company:11874",0.0015739708591451399,0.03035736606125694,0.028699979958771007,-0.02244781822381961,0.061682509883739085,0.03616275748240956,0.022324477962396193,0.005864004247105028,-0.003973038729034083,-0.003568161412233208,-0.09603931946465327,-0.006148738555032177,-0.4036872984594902,-0.8703104600767623,-0.015753378658053742,-0.24663978943389492,-0.02485978126518894,0.004950445355115513,-0.0020233518866913775,0.008948537241487867,0.015174817913125355,-0.017851985383979627,-0.007057242612133566,-0.00216392659297184,0.00010385257219911012
"Company:13138",0.0017589088876299231,0.05366961133309463,0.020706608912743972,-0.014367095594716302,0.05848327844865454,0.04803758881314872,0.029745195326951242,0.0007671477327050561,-0.004762944180642467,-0.0037151680797396177,-0.07545603808717606,-0.01608400138751918,-0.4295895941871399,-0.8641452472971475,-0.05512997289453911,-0.21935252077136788,-0.027227262683925474,0.004403111497222578,-0.003672670403452628,0.010515443484621065,0.014835205026747077,-0.015582331462345214,-0.008845580469578618,-0.002059506882392193,0.00011605473408472172
"Company:11042",0.0016622791144596243,0.039146694926439254,0.025660713009182365,-0.013609753226597453,0.0817579542543019,0.0563364499589281,0.05849179489597122,0.005555205994646322,-0.004005413754894931,-0.0037710455818711413,-0.09979216760513762,-0.003310672904616828,-0.38515042035073543,-0.8726170323641086,-0.012220015299551414,-0.25098835942632997,-0.025327679358598587,0.005252841840548847,-0.002601283076663646,0.010240851569185595,0.014625593785234767,-0.017484756484179166,-0.007755925448363042,-0.002175258151785291,0.0001096790287102395
"Company:14645",0.001619676204557665,0.03338809318348914,0.028312205543728958,-0.02042753805611852,0.08263543713034685,0.038177254662143605,0.02329810778900768,0.004911460857566229,-0.003300512912947287,-0.003643239060927913,-0.09802574722614321,-0.003139808264329556,-0.40207160586859,-0.8687562183996346,-0.0056367853947520636,-0.24743073420456463,-0.02457547062543332,0.005745887761764622,-0.0017152146883055953,0.011054107872988942,0.015079559851763985,-0.02099913018894859,-0.00887732499413376,-0.0023807537774687246,0.00010686799987484307
"Company:10862",0.0017896492208740171,0.042302865770388005,0.0364036307882313,-0.01704061507726338,0.08771070636717462,0.04319243386521997,0.027212369473377445,0.008996033644359604,-0.004365448880942568,-0.003980081686430807,-0.10354522133915459,-0.003650904025086857,-0.3699398738034111,-0.8734481167213638,-0.016221768114687757,-0.27056554493862284,-0.027204042183483563,0.006886808228891125,0.0005715762786476658,0.011308593702159394,0.020652043703394414,-0.026532662778748748,-0.012146430001976943,-0.0034497943172129763,0.00011808310302241559
"Company:11481",0.0016631225517733956,0.03900641674505096,0.02820078319720995,-0.015219105799064594,0.06966344791270679,0.04563076195646245,0.02606329977247395,0.005703656059928357,-0.004387677368796102,-0.0038242197442639615,-0.10133564357375953,-0.002635429295911827,-0.38040174325811227,-0.876948057334357,-0.0064614976716690885,-0.2538254626218766,-0.025723710410829256,0.004321725260623942,-0.00277101000595628,0.008805102969025546,0.013584680526384297,-0.01679178100605436,-0.006655509608354759,-0.001787657108501677,0.0001097347041015459
"Company:12281",0.0017279768073971,0.026481521798910345,0.05492080202036231,-0.018668282387057568,0.0782935539972653,0.045290534627102044,0.028544825032663937,0.0048849878524378195,-0.005748643756296129,-0.0038369530604519817,-0.10388531501191393,-0.003961244395458821,-0.36664103059375514,-0.8788237024219163,-0.013893358587130434,-0.2600597913060241,-0.026498605943640265,0.005545280125371584,-0.0030286983457742615,0.006827969020505458,0.01610909795569488,-0.020231296767434334,-0.00413906546121165,4.373901585980668e-05,0.00011401389385030692
"Company:12573",0.0016288195573840052,0.06087130481127539,0.030516053740700735,0.015458776933283683,0.061695831852542425,0.040750876146281666,0.023874141852921266,0.0038215675595154436,-0.0034720576588278423,-0.0035798850891878248,-0.09359130906117188,-0.002748646136296008,-0.4063881909957806,-0.8664054248054103,-0.038105573725881435,-0.24835811785968034,-0.025299935746641047,0.00500165999962104,-0.003463290906975452,0.01137992676261833,0.013527769037511668,-0.01719061365226281,-0.006819167726483656,-0.0018270623635227804,0.00010747138593320438
"Company:13799",0.0017798245530840735,0.038521246155380245,0.03425611589197414,-0.018031595426436817,0.0600879745488246,0.04210493545407896,0.027938311682067608,0.00724344588848642,-0.004372070015842956,-0.004015951396075759,-0.09841877834231916,-0.003511282022244937,-0.36963646932394445,-0.8778183420127914,-0.015144719311948471,-0.2682166054839462,-0.026957604962393633,0.006267844626486737,-0.0027086824276313847,0.010754094858555033,0.01633028934704236,-0.02177597079252504,-0.00801485064690292,-0.002076350159049588,0.00011743480477033681
"Company:11145",0.0016889288184816983,0.03887364122248183,0.030522983503137962,-0.0032442793868703917,0.0818472080253282,0.03982718579382284,0.03237339929490746,0.005795905043625158,-0.005487796541749759,-0.003687579089114469,-0.10032894762806019,-0.0032977779897101138,-0.37335685636319044,-0.8779727048156254,-0.011365181658911747,-0.257591397614864,-0.025951951595963235,0.004443254574627873,-0.002051567657344341,0.006493325492619161,0.01582463844445466,-0.017003726433165816,-0.007701820141730752,-0.002029736113928885,0.00011143745481713487
"Company:12483",0.0016188242799275627,0.05163253130130989,0.036967012145515184,0.01013015341722949,0.05180072784261839,0.04779638420248569,0.023728124063131847,0.0034283389857221983,-0.003456636706770541,-0.004510477177914064,-0.09366048454567145,-0.003229150260461291,-0.4036483448299041,-0.8688238506732741,-0.021643409108029293,-0.24818360110336413,-0.02463011092635725,0.006644350267033767,-0.0004914026482523726,0.006515714071175752,0.01728362179424107,-0.024383008644339517,-0.007982569306944413,-0.0019512574041940572,0.00010681192074607323
"Company:10004",0.0016226445788022335,0.028396412728742357,0.04537180291511599,-0.004402000266590046,0.06455923280929177,0.037833142523752306,0.02691957850018047,0.005098762579572121,-0.0056610939352800685,-0.0033278008614012113,-0.08749438763722132,-0.010659773520958196,-0.40398746070330555,-0.869534389238875,-0.012334440150278313,-0.24684851146387055,-0.02480814582198763,0.004585667585616517,-0.003253747917673008,0.009165435734323024,0.02564054633580165,-0.03368398683416531,-0.006522725581529032,-0.0017861824810667859,0.00010706399432695332
"Company:15196",0.0017959270234145525,0.04170202480414287,0.03302349604545164,-0.0067100053168078905,0.07500567424752046,0.0418617366706378,0.030090631125747887,0.0061551766854763485,-0.005321145306725483,-0.0040815816819795014,-0.08612649328891635,-0.003567407580265717,-0.3727169776181029,-0.8760347774973043,-0.014146393131474075,-0.2708511546587033,-0.02742780781738628,0.0057279251862488575,-0.004571118737522383,0.010552106526252391,0.014638651049080612,-0.014644783625743597,-0.0078045844672706526,-0.0016469049196158483,0.00011849726204646835
"Company:12111",0.0016380854367479536,0.04554238653111466,0.028965482811920837,0.0024245242216313725,0.06077369464215181,0.0468683961405287,0.02662680793181096,0.005361208938428525,-0.00423791601104162,-0.0029830739274796284,-0.09665766839377601,-0.003304884216856033,-0.40256663409610005,-0.8706497902843624,-0.003941911889682756,-0.24435557263774355,-0.025879676141526746,0.0060819995382176625,-0.0038645568399792835,0.00987351124907759,0.013626546994741673,-0.014191723693992768,-0.0067201739468701945,-0.001568461273305321,0.00010808270094939694
"Company:10419",0.0017007687461794015,0.038643956333600266,0.029221778659447424,-0.012988089405503802,0.08221722842117178,0.04387901203944227,0.03615906292613514,0.005444066020334891,-0.004360351791710094,-0.003863496405457208,-0.10244678087419658,-0.003239906159420868,-0.37384043478797935,-0.8774412171976737,-0.01555615818923503,-0.256096899558281,-0.025895923925097857,0.0052545127294376555,-0.0029126802895259474,0.010219369369614052,0.01521016153595082,-0.018046344543271284,-0.007725290488533876,-0.0019993479338385055,0.00011221864839197451
"Company:14816",0.001727131264620154,0.04576811927158046,0.03138602535598061,-0.005803616869604887,0.06707488112866054,0.047158111269860956,0.027852053707180226,0.004553547404201762,-0.004774957947686881,-0.003836203889780092,-0.09907416912969645,-0.005721005811842892,-0.4225481702691841,-0.8517858827818173,-0.0770549091494722,-0.26078294940332214,-0.02655592945836185,0.005087929734043119,-0.0026185079903415297,0.008578182406649783,0.015650778041822567,-0.01818614425633035,-0.007461800710513162,-0.0019806354572139136,0.0001139580638612921
"Company:10623",0.0016025864037800136,0.021662458744813158,0.04511477475081095,-0.014848718585443644,0.07574217126193747,0.03435373293238685,0.0240543580749834,0.00675789819633621,-0.005550589918270391,-0.0033131603260306494,-0.10133439366848335,-0.0019110797946735286,-0.4088328012133063,-0.8621831601273867,-0.0617324833847122,-0.2500644749288354,-0.024234087489009626,0.006761241758149545,-0.004124927077658402,0.008575285058198654,0.023837117331630756,-0.03492509364763944,-0.007546598576429541,-0.0011032397528259776,0.00010574057472964868
"Company:14988",0.0017314177967963698,0.0407531022472194,0.033892215627769715,-0.016039176067325762,0.07044768365322866,0.05266068784837508,0.026649381837502168,0.0034087679176758143,-0.004079331112820351,-0.0041082476815366515,-0.10408218733927978,-0.003213273616234339,-0.42367056165614286,-0.8500286548421874,-0.07807894427002143,-0.26052799413915056,-0.02627409845900003,0.00609404848025316,-0.0015462483705405386,0.007621891281328693,0.016285452175778824,-0.02133867435268017,-0.008102058926889743,-0.0021663735673762012,0.00011424090590525675
"Company:11126",0.0017099496181415337,0.046462917982760595,0.03104339334056909,-0.005002394253926669,0.06622580234887496,0.0466939712453249,0.02666876007054083,0.0028029708117544194,-0.004297620883497673,-0.0038989780273208006,-0.10071422159484716,-0.003664270497887946,-0.4200542834993743,-0.8534449380287796,-0.08005251415344473,-0.25827632836856107,-0.026129894086794312,0.005100251442804752,-0.003366888838966997,0.010727219196671911,0.015042509086652556,-0.018091666341430047,-0.0072145721799704,-0.0020172904473679,0.00011282436726182856
"Company:14154",0.001739295109327191,0.04038755562817981,0.03264602401523433,-0.007602507808194703,0.06727911479091224,0.04872390523907856,0.029026477202724704,0.008395772221501775,-0.005169372172457111,-0.003907596704279794,-0.09252977407678903,-0.011240043056217876,-0.4257213482234448,-0.8516509802350501,-0.07865394332579374,-0.25789073556368236,-0.026706194999072827,0.005553290961495794,-0.0019595911679757467,0.006353461273302611,0.016433947469495367,-0.018393453679506205,-0.007426965403657303,-0.002163410444421854,0.00011476065137644954
"Company:11139",0.001690473437858396,0.03828488171842966,0.042044498522838133,-0.00781588637053281,0.07567602103213451,0.0449775643436528,0.030537778074705358,0.003936052880883696,-0.007097514101443541,-0.0029505555208197334,-0.09923470275862914,-0.003321767256159404,-0.37335505536388713,-0.8779625034733116,-0.012167182791602624,-0.2551524782222768,-0.026065370728113095,0.005731985909889135,-0.0043385751378367,0.01352589218343293,0.02365110484724127,-0.033209293407816594,-0.006782500140287577,-0.0013380021999393136,0.00011153933159213509
"Company:12531",0.0017417882858443408,0.03887955601108447,0.03405709107750703,-0.041376898220595044,0.07167957282456593,0.04747580742961919,0.027713860542426118,-0.015541606876531618,-0.0043499110784834425,-0.004257467124839798,-0.10433387537490327,-0.003405369171189944,-0.42402422644315163,-0.8644709392976991,-0.024295905374986677,-0.2168962374934216,-0.0243539764902669,0.005927562133048311,-0.00199099517843855,0.009139668619085285,0.016881756058174695,-0.02153630106513063,-0.008234276242719626,-0.0021231213929144136,0.00011492514831232664
"Company:13644",0.001794780742472488,0.04296343510210863,0.03041486490556555,-0.015410466966387735,0.0833542797666237,0.04789070077197883,0.02708482586549123,0.005465535913101987,-0.0039063242583874365,-0.004193293901108402,-0.10359447819235036,-0.003571208449431374,-0.36950868045803514,-0.8745438877741453,-0.01425112403015646,-0.27019396195159884,-0.027690831009180947,0.00576258696737466,-0.003667055687072021,0.012376728403474091,0.014984189139627242,-0.019305322061773284,-0.00815709808855393,-0.0020262902938580673,0.00011842166852639805
"Company:11696",0.001644079477735388,0.05583790511637271,0.026448498631915607,0.003426247183745295,0.05770951196208033,0.04683094774059038,0.023332958229685008,0.005060436172683185,-0.003220044664315911,-0.0037286568104735835,-0.09483453224630564,-0.003280884379757987,-0.40076553624720535,-0.8704256313484763,-0.006989831915679708,-0.24794582507161345,-0.0257225213233548,0.004625683528445617,-0.004441797272703138,0.012541685770865047,0.011939061396548666,-0.014681491025606348,-0.006724048469712462,-0.0016772913050137604,0.00010847820654793656
"Company:10528",0.001751594482488841,0.04002879950624835,0.028801127524024278,-0.014794285937103165,0.0844197032415386,0.04631771691802712,0.03726613056967467,0.005661821984794063,-0.00490389213277798,-0.004199451697148066,-0.10502132734499575,-0.0034272432666547074,-0.3690774671202726,-0.8764415415657265,-0.01641953635482435,-0.2635116637966376,-0.02705258813196443,0.005532710668935049,-0.002793132082481465,0.008860460380014921,0.015429127571223009,-0.01861998548568467,-0.007566670043333293,-0.0019394664851422607,0.00011557219214335175
