head,0,1,2,3,4,5,6,7,8
"Company:13974",0.1707205010941009,0.0418893356299931,0.6602132444001114,-0.6699559933370909,-0.044442212130307066,0.277462517210549,0.010732644064272469,-0.026836451611671034,0.06768522377507656
"Company:12522",0.17396764364590944,0.046742991155205874,0.6574926838626405,-0.6788268025951374,-0.04656926451680391,0.25817623383318344,0.007918206229146,-0.029543937545995443,0.06847399607286604
"Company:15335",0.17548369560066346,0.043927976535653245,0.6585007813352495,-0.6707391767012444,-0.04564912351398523,0.2773275829420826,0.005885331469994781,-0.028673868440983425,0.06253178934625564
"Company:15763",0.14207082214387348,0.058288150997458404,0.6524513185941864,-0.6778526274560949,-0.047268518655205136,0.28671053085468756,0.004583404079923149,-0.02729480543418426,0.07770591939327029
"Company:11906",0.18808458714164655,0.04490887854400981,0.6404479418439678,-0.6886943082651871,-0.04285249499360055,0.26826150777113883,0.003660983162649744,-0.02194235409273422,0.06195580423953174
"Company:10964",0.17411326448392866,0.06496495559227422,0.611617129839577,-0.6989316655848516,-0.043680349026366104,0.30781722208243895,0.006701913079048173,-0.03048749933695875,0.07245219561111721
"Company:12437",0.15373845112817597,0.05735604344680773,0.6147414947972444,-0.7024807695944449,-0.05150535216517083,0.3045446159649019,0.0011157719096856597,-0.0340083425701079,0.07162680450149411
"Company:13031",0.1773633483549477,0.048145843526519676,0.6589333862598532,-0.6745206258180899,-0.04726578529912418,0.2641789256721095,0.008964263859626904,-0.02968750130175932,0.06377047310657927
"Company:13082",0.1713041663138699,0.04005001933146918,0.6584171190522167,-0.6724265711610189,-0.04690860402124308,0.2761205449890957,0.00505748228493233,-0.02908772671117656,0.06376233858704995
"Company:10466",0.17114928581523337,0.04204790224645617,0.6585901360061058,-0.6769355097522012,-0.04708495952555702,0.2630167149529244,0.007496881886492842,-0.029232979110860136,0.0682032859159102
"Company:12329",0.18430303512366686,0.04935760706275615,0.6091033238969381,-0.6976830668180957,-0.052528915529637114,0.3101959333553481,0.001887484777287318,-0.03461771441686249,0.07513284351795906
"Company:12562",0.18476161008370004,0.06406490075484292,0.6076828157018535,-0.6930815932265869,-0.05848925127131824,0.31990272970605566,0.005691619514473119,-0.03978812850614808,0.06887741190934643
"Company:10785",0.15705392312747918,0.05729368980661375,0.609487645976147,-0.7024964069514443,-0.052109592055719293,0.3121948793023079,0.004441647052937862,-0.03277390382255678,0.0761590225401289
"Company:11874",0.17893329758836987,0.03583162653351058,0.6130860765518282,-0.7035141751293308,-0.04980944223677649,0.2969708577591365,-0.001131957459431143,-0.028255603653499026,0.06648237604695098
"Company:13138",0.18278389256038244,0.04108328079788783,0.6650201013434546,-0.6674720851021053,-0.047179373582774714,0.26404676714045094,0.00600391622922461,-0.029960299189691016,0.06520151847415778
"Company:11042",0.14457027533162115,0.06087726148954054,0.6204825112998918,-0.6996481955322427,-0.050449777894644054,0.3036364212967032,0.004108310697271427,-0.03279731618537201,0.07109466639835334
"Company:14645",0.16069249419255907,0.053029093169348895,0.6100263329970179,-0.7049747034901124,-0.05084777664115488,0.3050656529472742,0.0020092458108157884,-0.033511963129104094,0.073937408245489
"Company:10862",0.18109982654600768,0.06022986914577042,0.611504275013372,-0.686900768541251,-0.055571173786013034,0.3268251823486146,0.00482642014135896,-0.03361878499894981,0.08215046741285982
"Company:11481",0.18533913475627273,0.05103920286546705,0.6071433878670961,-0.7007780955347713,-0.05200219926065103,0.3077173322353991,0.006061303853282309,-0.030728527789718022,0.07040032085180538
"Company:12281",0.1869797451025812,0.05980894760356304,0.6021276558849832,-0.7017150794238255,-0.05738326921199655,0.31207420592019625,0.008892117383612824,-0.03743138343283474,0.06585112172287062
"Company:12573",0.20094851099808078,0.06536545908917171,0.6257197248661789,-0.6893296339937436,-0.049379168776253785,0.2850320802456253,0.0006598621277322391,-0.0309298915456496,0.06330759519935268
"Company:13799",0.1945126219692804,0.03715600376831712,0.6119384125267096,-0.6902152617403048,-0.052143098436804536,0.3167612341246257,0.004741188615866389,-0.034279092688644895,0.07526237964523635
"Company:11145",0.16220666686270668,0.0659194908938274,0.6135442868612678,-0.6978547054687867,-0.05035828777425396,0.31144329716575453,0.007553446264147852,-0.029017082156788956,0.07398584970229492
"Company:12483",0.2060525525718388,0.05440070198340112,0.6179646155350548,-0.6900231831222242,-0.046783868273735124,0.2966389259178746,0.00654010034921629,-0.031825420825124656,0.07301805858272012
"Company:10004",0.18874850401405266,0.055810050367240446,0.6360847658700758,-0.6845082655978404,-0.04957578139155461,0.2756543396011793,0.02787650998121153,-0.0328329254386657,0.08834971207407209
"Company:15196",0.1922029120078783,0.05519261451748502,0.6183681494093445,-0.6806742044074712,-0.05427272084034148,0.32346093395733777,0.0043760269557552205,-0.03434160131274573,0.0744598949242254
"Company:12111",0.19503221518923775,0.05586307496194038,0.6126948199867441,-0.6956856185220041,-0.05108394010855802,0.30165355292326673,0.004011119313238871,-0.037055069235751546,0.06689340382120798
"Company:10419",0.15912604682102352,0.06305577369414772,0.6120756386500961,-0.7003055535102115,-0.0525850582986624,0.31054084292863904,0.004678872999092595,-0.033271009940153175,0.0728612344302274
"Company:14816",0.1788488479295869,0.0495739689424662,0.6626745924985671,-0.665808789705431,-0.045570179918450214,0.27615834669595146,0.005984381439611767,-0.027078983428534154,0.06330397533346035
"Company:10623",0.16110162312408666,0.05258726465756764,0.6423237629657768,-0.6915174454773189,-0.04818483233726848,0.2648664169238873,0.027508328033449218,-0.03006693719134264,0.0797992922769031
"Company:14988",0.16944337151613856,0.04200358902684461,0.6612237581955686,-0.6690747729626179,-0.04650186614639795,0.2778722944595758,0.008663837288237004,-0.028420291809290232,0.06624591681340303
"Company:11126",0.18061390761409396,0.049765714583296,0.6597212045164984,-0.6693191520171243,-0.04723426104925187,0.2733996116589879,0.005311734493569816,-0.028624240783867994,0.062095171525832105
"Company:14154",0.17258328473543513,0.04775003630812568,0.6634413230531493,-0.6662621754363339,-0.045689785434428684,0.27673804098248517,0.007185568986343518,-0.02819965152424237,0.06600693708404277
"Company:11139",0.1850099365886873,0.05670887387292789,0.6058073337958547,-0.7011425261004225,-0.04865901043265675,0.30650324093450126,0.011896197413236536,-0.0360178821111108,0.07874843525993147
"Company:12531",0.1759445879307604,0.04697787671151751,0.6562487735528602,-0.6809775261602118,-0.04964677184935031,0.25288446096882,0.018707468656901295,-0.0309416191132678,0.06870976219712688
"Company:13644",0.18805270777398567,0.05707541452484561,0.6109351970179489,-0.6868158689060939,-0.05543014004880148,0.3260557691615752,0.004010576963036889,-0.03558112614982683,0.07585352413733977
"Company:11696",0.20221475017514218,0.05185994084006489,0.6093268382799547,-0.6975618607862768,-0.052752530753940305,0.30041157354556197,0.002047660892323479,-0.03360964173476911,0.06621368379780115
"Company:10528",0.16476853205321815,0.06046918414498709,0.6137220979666256,-0.6942079624531919,-0.05278602112547735,0.31807621046787643,0.006477600160696534,-0.03364086081701832,0.0740458873650838
"Company:10131",0.18034643361339578,0.05650375692568488,0.6093920531231692,-0.6959213082309244,-0.05255430210505725,0.314831192067555,0.006486215075497968,-0.0331312790569384,0.07481283894037133
"Company:14955",0.17413211657166036,0.026739847509256027,0.6231235886438425,-0.6925186090630622,-0.04919095653003974,0.30102576752169885,-0.005273902527686669,-0.036352503947180294,0.08192908154597557
"Company:11952",0.1535363101363229,0.0873578681051712,0.643293510300178,-0.6855807987964813,-0.048514488697382716,0.27530883987492893,-0.02703763174385903,-0.030557071979198817,0.07165368917222294
"Company:13561",0.15441438478076736,0.04062393938984151,0.6375279587709648,-0.696980246013616,-0.041919156932813076,0.27733466396897155,-0.004807281566380343,-0.029517673883286487,0.0521190674233065
"Company:14192",0.17402687090278393,0.04661757203682578,0.6585404917630694,-0.6795699510901361,-0.0471359861238088,0.2522423707284987,0.01571890832484006,-0.030337065124364713,0.07095855189545501
"Company:15134",0.2064852264362577,0.06043676071004133,0.6223622923520513,-0.6889675319550943,-0.04925961052401909,0.28941522259141533,0.004213104785090918,-0.030836980761512246,0.06740783528209458
"Company:15223",0.1588193162542414,0.054019023159365895,0.611309740245701,-0.7041151785085401,-0.05145562672918162,0.305512624159874,0.0005917133053659265,-0.033599056081124935,0.07256510910031018
"Company:11471",0.19297043840543024,0.0434389517392217,0.6122223842040712,-0.7018702886392416,-0.05076256564369936,0.2917033340606422,0.002644657267546042,-0.03181425259012623,0.06892389662234331
"Company:14829",0.1993161180413676,0.054096393386597434,0.6123351717040961,-0.6958771171524913,-0.05047977153080187,0.3000476571286559,0.0025435661101947983,-0.033728031134301735,0.06653184902123553
"Company:14056",0.18760649701389592,0.08819767468743568,0.6236396816274791,-0.6805854629967818,-0.051743104384588776,0.309227081672264,0.005084045078323773,-0.03367749483615178,0.07377797402504346
"Company:14886",0.15911763406125456,0.0638623090200523,0.6471666608907622,-0.6821195788557647,-0.026991642669813624,0.28338356488813754,0.006198318456048438,-0.029371510662592443,0.06749428699898762
"Company:15645",0.21236696575365166,0.038609415901458694,0.6329902899504927,-0.6808135690663241,-0.052457965588590935,0.28580101224453897,0.002527621728505832,-0.03208717581310685,0.061284005963544295
"Company:12006",0.16371047448978332,0.027116873616232762,0.6493754721450907,-0.6793983409184488,-0.043530295316665746,0.2840362126074929,0.017424288656538375,-0.024199234545385983,0.07571182715188558
"Company:15782",0.17458449054357797,0.04688742689864918,0.6606977274866604,-0.668392859500481,-0.0449796657799314,0.27751895951499345,0.00778716112027646,-0.02745898382604659,0.06478228328921981
"Company:10658",0.18463399835029679,0.05336539232261362,0.6070813767266318,-0.7003344998057068,-0.052127982274642784,0.30851118885708045,0.0031640977598421374,-0.03261844078963834,0.07124435127649448
"Company:11012",0.15860885606615535,0.05926927964795856,0.6106652269294401,-0.7021164878319146,-0.0538600537905956,0.3092326610457302,0.009225391806089686,-0.03357157926167416,0.0755837188906583
"Company:13520",0.15138693746895668,0.053907497045513286,0.6585342521287391,-0.6743008967171089,-0.04334929856938063,0.28039879888641406,0.006088732351078731,-0.032685217516494426,0.06495284579337915
"Company:13589",0.15374416772495994,0.06158329679671101,0.6169789087550772,-0.7004592242495686,-0.05063673914753554,0.30395916504510806,0.004185435945910414,-0.03313447479100589,0.07206569989354465
"Company:13602",0.19319699055567832,0.05965832652745183,0.6123332530867548,-0.6970286930988793,-0.052765637266898,0.2995181527201104,-0.0023616487903791294,-0.034563538494117155,0.06796501463209609
"Company:15241",0.15921511917998463,0.05149693661514118,0.6599432647057903,-0.679606469748112,-0.04805979487322358,0.25812567762176425,0.011121123650440552,-0.031187403697655797,0.06762841206276342
"Company:10485",0.168638362864792,0.03717724107973484,0.661196540231799,-0.6715747776081883,-0.04779032478753158,0.2722113777430636,0.010281581533534109,-0.03150788507997319,0.06711185830294801
"Company:12186",0.19402762766364537,0.047351705686445325,0.6088036237982379,-0.6921861994847568,-0.053906642858185964,0.31736860222997815,0.004439496711813603,-0.034357884824903435,0.07428714127248731
"Company:13146",0.15719405525106192,0.04794642124896294,0.6586759135634921,-0.6731822426705342,-0.04588949177116736,0.2806361376328266,0.006890657963622876,-0.028792135986708482,0.06499171689666726
"Company:14451",0.173743228515078,0.041665939990701034,0.659393801882156,-0.67538463379775,-0.04776176746999599,0.2639832857647055,0.008718612943659292,-0.030080507348618113,0.06467950007633017
"Company:12538",0.1919301056219394,0.05387430813348888,0.6093109810433006,-0.6932151719429269,-0.051803990232209676,0.31459899826618853,0.004425942820799319,-0.033772132921505084,0.07507941263281603
"Company:15527",0.18560327793453013,0.07308177353385845,0.6195105529717497,-0.6955391256033069,-0.049916321448689335,0.29042665593608363,0.0068857532319149635,-0.032355114986470666,0.06862163230486477
"Company:12513",0.1719320567100736,0.04091697041129441,0.662546594605365,-0.6678076115884645,-0.04363117397312069,0.2774153084672099,0.006288853543311299,-0.02921994792890224,0.06382699694535847
"Company:15020",0.19095015015506103,0.045651251626251346,0.6165636943511061,-0.7018625346242694,-0.049641549730748864,0.28361080421744006,-0.010067781579764493,-0.03348444857151772,0.06760367171255116
"Company:13421",0.1887291401669131,0.04068703313117255,0.6148829720836892,-0.7004778931471548,-0.05209723983314968,0.29390595274069203,-0.006087337522153313,-0.034485580245791465,0.06045152159250278
"Company:10441",0.1770689452697869,0.04818426705230148,0.662574597086498,-0.6691779043060471,-0.045099061652646245,0.2698774414269509,0.0034329130144710694,-0.025024423739319415,0.0633635169916652
"Company:13710",0.17519752872924174,0.04450934170139299,0.6602362170074888,-0.669697091925995,-0.04577563547905865,0.27549594564721375,0.005683400228610324,-0.027841463677054725,0.06417019741731325
"Company:14921",0.20738416785615849,0.024155256584898255,0.602866807845093,-0.6952882931488635,-0.053138807399828666,0.3161680476975563,0.0065174579549395935,-0.03377971104050401,0.07459637080850288
"Company:11644",0.17667292763718762,0.05777357791880944,0.6075753537048011,-0.6997851506087204,-0.051341309781147614,0.3114236644648784,0.004539159848166296,-0.03339180427007001,0.07645637611910364
"Company:10144",0.1542931718723292,0.05479103917961617,0.6617015868900062,-0.6716351534828444,-0.046359539123897064,0.2776146280660686,0.004946965081614224,-0.029631645782175767,0.06424324223758031
"Company:15682",0.199259608358113,0.03307870568990275,0.609249378742106,-0.6921043574021809,-0.053058821798866215,0.31540154929696934,0.005686026290367755,-0.03370100862188602,0.07447614334405986
"Company:15601",0.13970852501848682,0.048115911300920064,0.6275751365735507,-0.6993349138580411,-0.04795531826392038,0.2952103831096685,0.008343642728167856,-0.029301939322593513,0.06978116123356534
"Company:11107",0.14984528712183645,0.053343558887472824,0.656404121280879,-0.6828311968050985,-0.047034073932735565,0.26375029301764874,0.010885443950278012,-0.030627589844703453,0.06887000479520412
"Company:12450",0.16564511888932182,0.04878644169617415,0.6569363815532558,-0.6762160627014907,-0.04894659317974196,0.27350357846313683,0.005774901861570872,-0.026358299172962382,0.05848007342787933
"Company:10839",0.17277247265492046,0.06485885347811209,0.6133228218146335,-0.6907055940993109,-0.05235305838756075,0.3210731866903585,0.005824404766643447,-0.033939575218187135,0.07542710354079087
"Company:12319",0.1854482457103246,0.04100216519426907,0.6087055822326317,-0.7076705633043484,-0.04557099021374421,0.29086586056882247,0.00800997339758829,-0.028554306371891207,0.07105270243960754
"Company:12933",0.1692618217824598,0.06307692038059529,0.6095409024249204,-0.7002270992402684,-0.05195428852438049,0.31062193037087893,0.006929379353597586,-0.03194250245334491,0.0725262992171926
"Company:14654",0.18771683706809708,0.04362373567240602,0.6089828517019765,-0.7009241481414776,-0.05256844574046307,0.3035561178055111,0.004704362880607671,-0.03266972177053476,0.0685957998481539
"Company:10446",0.16944709231781305,0.0646705667441417,0.6145318164711014,-0.6922656247605967,-0.05178374183912073,0.31736497725994545,0.006834145529954111,-0.03146079963134265,0.07606431392541954
"Company:14683",0.16225384672442406,0.053696319066864756,0.6629785074576706,-0.6688246509001864,-0.04711085742235189,0.2751581822093146,0.014584857638974977,-0.030522106781458933,0.06962545756193074
"Company:11260",0.17129033456375972,0.04193355389640978,0.6623554079818944,-0.6712605790673221,-0.046351563122133385,0.26920406554695375,0.006267547126732419,-0.02805111545151572,0.06442284776428565
"Company:11680",0.18428441940067772,0.05807227567571864,0.6099864062314074,-0.6943215654976684,-0.05162822834694392,0.3135398911257216,0.0031237841654043266,-0.04680158448851726,0.07299402601745172
"Company:10776",0.17175912589285666,0.04802112552780557,0.660479037240011,-0.6691902144056499,-0.04389436848695602,0.2769489752451476,0.007790548870643878,-0.028474416632028005,0.0681596431720904
"Company:10338",0.21891058941944,0.06067330478913418,0.6197169590450956,-0.6895143775826383,-0.05325453936782551,0.2872081526920538,0.004037637441942988,-0.0350775454175943,0.04843977766285768
"Company:12986",0.1652352598469956,0.033603041070098004,0.6622967869733352,-0.6684216345199835,-0.04541433113996978,0.2810880042095586,0.008416432955570671,-0.028002445192412174,0.0649286388330608
"Company:14887",0.19978666438985845,0.05171212508051831,0.6090735974729348,-0.6893754178433882,-0.052645579797030294,0.3181561888066776,0.009215439156656293,-0.03450939294745602,0.07701487465194272
"Company:15890",0.179425144461357,0.06292794704219018,0.6241329422743588,-0.6762438993411636,-0.05497860387602524,0.3256453241978966,0.010540505977606097,-0.03305177963639915,0.08202379854883127
"Company:12667",0.1761471172948626,0.04721657630372168,0.6070618737028073,-0.7005569751634244,-0.05032439964855344,0.3118961014197391,0.0045679213959410984,-0.03313635673910848,0.08067209376565249
"Company:14336",0.17101282415403274,0.03596582542781702,0.6580712441942744,-0.6730893633394043,-0.04673460507556816,0.2760850326587,0.008853744439534737,-0.0262879120873503,0.06463364617499831
"Company:15909",0.17530287391581081,0.04174951645120117,0.6630036242688513,-0.6654544276426972,-0.04683934181857047,0.27954015123114134,0.003650296110336027,-0.029776498210031106,0.06233694418540873
"Company:12008",0.17937908945682118,0.045579894354387564,0.6575842643259029,-0.679282122195487,-0.04658868849714536,0.25267925014454284,0.008823672043167877,-0.030214383087404866,0.06997337915000885
"Company:12523",0.16934858038717693,0.04074744283034826,0.6626513221740058,-0.6693724279319593,-0.043220753538258314,0.27445710548885094,0.008548652265160075,-0.028996106981191767,0.06622606891400847
"Company:15760",0.2173193743181031,0.04802309117868032,0.6225205960290003,-0.6905586517232561,-0.03612908738149596,0.2817334634961423,-0.009659666732956379,-0.028350863609314172,0.06698352239283614
"Company:11660",0.15621320523177967,0.0213180768365222,0.6539123878052101,-0.6789843679022077,-0.04674615932497182,0.27996992790902814,0.009992549287532232,-0.030629808707548528,0.07010985068296156
"Company:12819",0.14292797670416188,0.05236579107037752,0.6238377927984945,-0.6995683768747721,-0.050723176891441096,0.2989686940894943,0.0010817231044681628,-0.033220588574782314,0.0721111184510396
"Company:15714",0.13979407951635275,0.04714874990653949,0.6213595283932896,-0.7005076785483068,-0.04728365146548576,0.3048684425503845,0.016211741142809072,-0.02851547914971533,0.07196857246834264
"Company:14305",0.17329751305692545,0.04388680809486216,0.6596984749135615,-0.6775535098206451,-0.04732265601078053,0.2573869413379152,0.005945589540581225,-0.029677508437494414,0.0660114208658675
"Company:14292",0.17448057746860857,0.04340433056541445,0.6604963485907654,-0.6685723106002801,-0.04566211611861847,0.2781895842884016,0.006686086108841692,-0.02781206404575336,0.06430818658875219
"Company:15778",0.16276251624616503,0.045144819546057396,0.640294912381259,-0.6873253144094015,-0.01467188925348882,0.2884191708947025,0.005946016340831867,-0.029296461479566018,0.0691529152289374
"Company:10674",0.1968005927651144,0.05499511802645549,0.6229478740557466,-0.6729555073976291,-0.05455861130023318,0.32741091852472337,0.003642019969205292,-0.0357699246636389,0.0764499280383539
"Company:11577",0.16532820743447416,0.06453923477029651,0.6166949053138671,-0.7021954721996282,-0.04765989667092841,0.2931805111147872,0.0016055398390206754,-0.030803807042002085,0.07702242173135662
"Company:13687",0.17229329386665113,0.0420040979426617,0.6618618192977533,-0.6711336365261757,-0.045688268084636066,0.27021108807438,0.004612573745215109,-0.027920872055847964,0.06455191578717365
"Company:15529",0.19246941863689887,0.05797000187033339,0.6468102296258431,-0.6792496587775332,-0.04678597865396102,0.26842080356072506,0.017741324703303068,-0.030440003238133433,0.0661167580310526
"Company:12957",0.17410780425400832,0.021201654233368596,0.6248106605821866,-0.6980566044244679,-0.04819664684427627,0.2899527276865378,0.014673036659639423,-0.02333387847520441,0.06641015621457269
"Company:11769",0.17353564643867908,0.03945377443781708,0.6590224245401344,-0.671208196591742,-0.0449489376966767,0.2771589254318502,0.005539516024653225,-0.027130172813921074,0.06239848089277146
"Company:10457",0.1721066057726573,0.03464272229121579,0.6580079616612362,-0.6702302046467361,-0.04109664341363934,0.2812912508784132,0.013598450975010648,-0.025636082969613408,0.07307779876086332
"Company:15426",0.16903975757118228,0.02470538764590005,0.6229708571704411,-0.6998223790874468,-0.0508344279455177,0.2908708362315682,0.009624884902076615,-0.031238615040780498,0.06864897022249727
"Company:10573",0.18119154085559586,0.04764755358245745,0.6580880980767982,-0.6709023820975659,-0.044455286234945886,0.27345217607241196,0.009113125258343534,-0.025531636027554313,0.06497773820524767
"Company:10918",0.1877129156799684,0.04720794978594807,0.610730624114379,-0.6992154448021495,-0.0510051845836524,0.3029074565513503,0.0021657429086097794,-0.03421051171543304,0.07149567567291902
"Company:15417",0.18388207904453835,0.02961129590240822,0.6603725324791899,-0.6658826264255923,-0.04693270915986254,0.28091218466224005,0.005710857966558644,-0.027705575927795156,0.06248560486874402
"Company:10209",0.18640546056175972,0.03351744614872306,0.619211799881195,-0.6953411531876674,-0.051169985504587026,0.2997096221262964,-0.008363510443724407,-0.034025200925002934,0.059456917439481054
"Company:15059",0.1653028645358019,0.054343841541412176,0.6126733455141898,-0.7020990420237734,-0.0525348274378482,0.30406396465907076,0.006272431377587056,-0.031466117775870425,0.0718731805831744
"Company:14261",0.17564361084129196,0.04638574551018533,0.6571011705871547,-0.6798113447658138,-0.05319350305195282,0.2522333019626274,0.027486914847037906,-0.031061148011842763,0.07000542075620897
"Company:11390",0.17323482962484793,0.05843491308135969,0.6105442898075841,-0.69661733544885,-0.05275876926754775,0.3149049485419452,0.004623032600848972,-0.033733835030651034,0.07366854461970969
"Company:13697",0.18152966130905582,0.04591039701169432,0.6622941238062965,-0.6668801746175049,-0.043703912145316715,0.272686245840134,0.010430491688171855,-0.028525571482770743,0.06622854212918278
"Company:11540",0.17203940999029027,0.04645062114399591,0.6614031246252281,-0.6686936085789293,-0.04298926886758585,0.27726654379719007,0.008562885596310918,-0.02614660540261844,0.06448072779040331
"Company:14906",0.16988332554947208,0.033388411506237364,0.6575078849844661,-0.6741235306453213,-0.04465282579790911,0.2760799170781725,0.009040010078323118,-0.024360927890835563,0.06615545506861109
"Company:14958",0.1569864901848299,0.052700976588286014,0.6399620620425244,-0.6934121248763997,-0.048287551256317444,0.2767842961787986,0.0011511988953769726,-0.0271242268802661,0.050276734445394045
"Company:14956",0.17415016992671795,0.0447942804952867,0.6591156987821061,-0.6704663118780587,-0.04684110647923747,0.2767314470690647,0.006224542436010308,-0.028477599769667235,0.0638945172506801
"Company:13533",0.14160285233671688,0.04745023006317225,0.6220413876128821,-0.6991674254754182,-0.05092344439426795,0.30506546725035755,0.008487161451969729,-0.03269875727850523,0.07160414787600136
"Company:15342",0.17755385935275073,0.04989313340374816,0.6553390360997284,-0.6803976628377851,-0.04776568079164033,0.25614668762690695,0.004090935630995302,-0.03119265402962875,0.06850304499351688
"Company:12120",0.17015676470256977,0.03561413178357514,0.6596097543684645,-0.6705594532212527,-0.036928835342721386,0.2793396228700273,0.007674157301557079,-0.02968498154839358,0.06862103231581895
"Company:14293",0.18276586412549944,0.06084887238803927,0.6195241235369339,-0.6853241137834083,-0.07311978309325808,0.3137195595512429,-0.00015716033978332235,-0.0330957731422298,0.0674755766070844
"Company:15644",0.14218956895297288,0.05594564510590719,0.652469428406438,-0.6796328049491753,-0.04419314185562782,0.28464953552645256,0.00714311334978688,-0.03119235300600901,0.0709417217839243
"Company:10233",0.1886352505816968,0.04722715926187783,0.6088364531548024,-0.6953070632082374,-0.053700802453419495,0.31392435936136553,0.005532504820908199,-0.03334813056518349,0.07401089664555632
"Company:13558",0.1774549566906781,0.04664723687397705,0.656484593110191,-0.6809240210232435,-0.05184485572936498,0.25037965487902786,0.023957959744827867,-0.031405124491930045,0.06903697500607146
"Company:14788",0.16400104196418605,0.05881006326128007,0.6136838920553069,-0.7011359726839923,-0.05089122293640574,0.30433797288093384,0.00422119127568027,-0.03223688299470245,0.07195074526333349
"Company:14366",0.17409020959837868,0.02755345885270713,0.6123419399674508,-0.7036982442970373,-0.05275374657466844,0.3004978682783982,0.003302475603095311,-0.032667275336629144,0.0679672826943722
"Company:12089",0.19476550796609263,0.042060649376734024,0.6174345160850935,-0.6980515645558253,-0.04996775851835433,0.2846422537038501,0.020709119964362227,-0.033432586188086845,0.08204471521536585
"Company:10670",0.17577696790316258,0.04461563043507625,0.6611256160881518,-0.6671906915118753,-0.04688482406065493,0.2780353406763127,0.004118870945388456,-0.028968216215964234,0.0672565531887204
"Company:13265",0.190461639812778,0.0622950028575464,0.6177993254658939,-0.6789259511803848,-0.054196728653178275,0.3275005550158366,0.009546876700765828,-0.03362825990981013,0.07623215197548693
"Company:12014",0.15739762586514347,0.06302453974127789,0.6597937025364129,-0.6704157907431972,-0.0449570373792153,0.2816054283879752,0.003188402214000723,-0.029433921622143817,0.06534185656723901
"Company:13259",0.1540159253608728,0.021608043457402762,0.6404016772256618,-0.6894948774736082,-0.044852937008166616,0.28842528471413864,0.01171316567488806,-0.02670464982019659,0.06514158076492356
"Company:12194",0.19067592703254746,0.05783607919304223,0.609512367342563,-0.6916325701177807,-0.0523444021459448,0.3173754441319019,0.00509441686972129,-0.03422537956160495,0.0759756680739021
