head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"PA:10028",0.08543813632409823,-0.19034242099110926,0.012538295235676861,0.37959852963060725,0.20665278685565067,-0.17936973933971762,0.08388366631665223,0.7230397850802451,-0.1430142577652065,0.20871808610951595,-0.08122710991272146,-0.3115413897405916,0.04610636970853475,-0.17971632222201556,0.023297180597396237,-0.06311055595016442,-0.029904917680843364
"PA:10029",0.07778587713695906,-0.22583211235241976,0.012848627473456331,0.41407072983230037,0.2122404580560862,-0.227764401239782,-0.03751361662876771,0.7173169022289572,-0.14187245417746316,0.2130205900004792,-0.08288603119526194,-0.22893690762424387,-0.004249575832970523,-0.16733592158110638,0.023795867248525015,-0.06443282865706867,-0.030514661089714158
"PA:10030",0.07857063236842658,-0.21771348671999763,0.012675986904121875,0.420236945156947,0.23112730117720579,-0.22970409040358905,-0.14188072732634813,0.6437559152269894,-0.14836066540578674,0.2156195961273138,-0.08387352757739833,-0.3298248068643676,0.06606942312795425,-0.18564476334114677,0.024069366558091793,-0.06517285863401644,-0.030890988556265632
"PA:10031",0.08022049287656781,-0.1971752568867131,0.013104332727086488,0.46361169074764286,0.23155199841056992,-0.14623340612791058,-0.0420239781754623,0.6543139587794953,-0.1413535263528211,0.21948606399528328,-0.08543745187679794,-0.3361316635481806,0.06722308912513468,-0.18902588256330824,0.024515397215867242,-0.06638616329359415,-0.031446754011462894
"PA:10032",0.07327239013516589,-0.20564557392436209,0.01210030064356624,0.38827798349257164,0.34866436320339594,-0.1829087235955043,-0.08799245653352922,0.6638994894812639,-0.1374503509062759,0.20042641105641884,-0.07812564596534198,-0.30691494386736473,0.061280882457634696,-0.17260837586549044,0.022354883558061856,-0.060581908721273794,-0.028714981387467663
"PA:10033",0.07386504366501993,-0.20397423650924187,0.011804937341816464,0.37656967200850705,0.23879924074021994,-0.24769809994794517,-0.03403109687807861,0.6988378937043318,-0.14579480900366554,0.20075461553115131,-0.07938728111880501,-0.3108134981104371,0.06045714783652369,-0.1730531903127888,0.022402413510682055,-0.06070468212783921,-0.02875996260380406
"PA:10034",0.07425222018498578,-0.1856912828238899,0.012231114557590168,0.397343963303121,0.22093029465866074,-0.22429777689591243,0.04970113521932938,0.7060367738078731,-0.13467547642241137,0.2026676877678901,-0.07938555311978081,-0.31147927955627264,0.06150251745794633,-0.1745572275418842,0.0226179757838825,-0.06127965856560517,-0.02903575966749103
"PA:10035",0.08103150335757388,-0.20287608185244715,0.01335614427047768,0.4464500596258814,0.23325677991016008,-0.13683886009647755,-0.031992671930820865,0.6615428656307832,-0.14645254067452051,0.22191663776988457,-0.08661893029542787,-0.33995390012304455,0.06761342238321227,-0.1911003869889418,0.024761322283549943,-0.06709226370913746,-0.03179298047079518
"PA:10036",0.08011460609746451,-0.2028689831892491,0.013269770770802762,0.43528006095995575,0.23832116165532152,-0.1823427759379072,0.07792485658287207,0.6560629355126023,-0.06196189612126108,0.21946119125589708,-0.08532715747054331,-0.33936135042923743,0.14172733012059727,-0.1889881881138854,0.024499950199237532,-0.06635292655776408,-0.03144541031458615
"PA:10037",0.07692993906491342,-0.23979283610931854,0.012645500068974755,0.3328948359700477,0.215542540935186,-0.17401217817844722,-0.03584988839235959,0.7240049424896219,-0.1454568010070356,0.2104812322829891,-0.08201398505188688,-0.3261584530374553,0.0803976845458776,-0.18125528831389806,0.02350758989403669,-0.06363950678525397,-0.03015928084715304
"PA:10038",0.07639074697787153,-0.20852458609977417,0.012473384580391883,0.3625039618906082,0.21210794475615213,-0.16641467656614062,0.09167417879589046,0.7248428326000615,-0.13198316490146322,0.20936442744653985,-0.08150512907371399,-0.3204304814300806,0.06411658784810509,-0.18026798939293992,0.023396509063920486,-0.06329152091809688,-0.029997238841393953
"PA:10039",0.07732857179797022,-0.1886337107618173,0.014733423882435164,0.43136899396535966,0.22482682991253478,-0.2444203625939285,-0.10496280305271873,0.6507869749559141,-0.14640770149565846,0.21165106581130055,-0.07198526891353131,-0.32844763138574357,0.09609277483244051,-0.18224867638881698,0.023654569541055184,-0.06397597121406694,-0.03033247969943901
"PA:10040",0.07696740834068046,-0.20603207194826326,0.012764693990958089,0.40768006372114163,0.2236943492494781,-0.22320835057018049,-0.05992219134297746,0.6723521517713591,-0.1507763748469728,0.20990441971388368,-0.08264098377697496,-0.3293872567329576,0.09715018429709338,-0.180859562932054,0.023443347331509278,-0.06348844045030295,-0.030067038653345132
"PA:10041",0.0782621935352428,-0.18810061494403804,0.013048052216507358,0.43103069813876643,0.25699856930661924,-0.25700517800435674,-0.0024554071225251035,0.6600665022961523,-0.022529527376222082,0.2141832163371113,-0.08340049383115021,-0.32773610405268455,0.0654096704967981,-0.18441101886441225,0.02391623614927014,-0.06476139069393907,-0.030679499788743025
"PA:10042",0.07737284284957358,-0.22128328849678383,0.012945137546437125,0.46538693837360484,0.2154262057319694,-0.24972499535407,-0.1278040999871785,0.6717350115907168,-0.12189564096685782,0.21201414313776412,-0.08258927574198757,-0.228007713086503,-0.0043675668929939035,-0.16652220620172706,0.023685243160898612,-0.06412880598085885,-0.03037215937224239
"PA:10043",0.1124405027528303,-0.19368980105510655,0.012835373703120122,0.4608833258418555,0.2331963360001977,-0.25027312235824756,-0.09069091326306174,0.6659508553894323,-0.12008274134437495,0.21794240196810116,0.01945759012632559,-0.23530600386824374,0.09861185437541431,-0.18768455749591292,0.024378934842651738,-0.06591856014148635,-0.03122512472596483
"PA:10044",0.07433793237449796,-0.1828794433940966,0.011862067258566677,0.391564550111776,0.2277252237640032,-0.23997762891118457,0.013249072850915708,0.7024823147963216,-0.12514561881312133,0.20114017651725719,-0.07948801783656351,-0.31699169098620056,0.07998484294455395,-0.17349454795717112,0.022484331447328646,-0.060880543558905445,-0.028804554037179273
"PA:10045",0.083286274871209,-0.1932687449701851,0.013104435957032819,0.42888914789996707,0.2657720912124334,-0.19617445377433348,-0.15977195188339338,0.6822821017077814,-0.050458622510607266,0.22823955207612992,0.020230705197405774,-0.24637606886471,0.10297576199439526,-0.1964780198606747,0.025501243751469442,-0.06899989685296463,-0.0326965441939629
"PA:10046",0.07344341766242282,-0.17708253678074803,0.01182555381562946,0.41553252855943,0.22140215872331917,-0.2302693865067777,-0.010702636581830372,0.6937552388112733,-0.1353270996378417,0.19914488858255444,-0.07886243522895674,-0.31523688848496123,0.09473099041769077,-0.17178238554554884,0.022288562614363572,-0.060226407836846976,-0.028532273786441395
"PA:10047",0.076109578187339,-0.1837790015199924,0.012055329106245826,0.4129779615861643,0.2217089429641236,-0.2051800739490012,0.05773620110036541,0.7036878088235832,-0.08004786073363687,0.20818447027134201,-0.08136451943925493,-0.3194367458787335,0.06329471557734921,-0.17933690271958586,0.023268144267175984,-0.06297364618444991,-0.029820764451499542
"PA:10048",0.07817575711353149,-0.17627204759337847,0.013186492396143574,0.4048356187730065,0.23383343281125618,-0.2344768318100866,0.011920766261288967,0.6957119411525359,0.023622051774055183,0.21430822982343056,-0.08347517566809502,-0.32778655177923705,0.06544412785858635,-0.18450242455907767,0.023937202066404855,-0.06479551668107757,-0.03070197708869083
"PA:10049",0.07335628367193514,-0.16715430705270765,0.012216936056140871,0.3918239977635351,0.2203854795861485,-0.2402126475594808,-0.04283686722253281,0.7549427830747577,-0.0680890298598789,0.20087794807443785,-0.002561424783943304,-0.21632002677405127,0.09067970119110402,-0.1729971251446829,0.022411350465782513,-0.06071803396854199,-0.028788422570111154
"PA:10050",0.07359018849663224,-0.18239537640834538,0.012139052919652794,0.4148040414187008,0.22100664245377746,-0.22985214428852235,0.014202874890214967,0.7015920887603012,-0.12147123622987402,0.19959086618854652,-0.07903948566774835,-0.3097420487224438,0.060188180890505864,-0.1721493243522313,0.02232065357925446,-0.0603722644393655,-0.028589430001571093
"PA:10051",0.0747881822765595,-0.18208594696392857,0.01204894921294525,0.39799400623198683,0.21354721493287426,-0.22859282029473835,0.027932531222423514,0.7098611441069779,-0.12042162519470659,0.2029884204139424,-0.0799916998539134,-0.31385255941158596,0.06160468248182896,-0.1750249985764415,0.02268473828872773,-0.06139869527326813,-0.02908293198396736
"PA:10052",0.07469031665388179,-0.18496731830174165,0.012437173180693204,0.42975655665476575,0.23181045260068853,-0.24607464709212243,-0.11783957180905487,0.6652394549577882,-0.1324436474273208,0.2047199329832735,-0.07984768915933023,-0.3140197855030188,0.06259917466397047,-0.1762855875571981,0.022861054983505606,-0.06189351878766656,-0.029329185003033515
"PA:10053",0.07658985289579036,-0.199474752480431,0.012449824940729489,0.37541518140346264,0.20767463541153225,-0.23199892111510156,0.03589116247749811,0.7139825145794949,-0.07170757063154154,0.20893238116216328,-0.08151598018671759,-0.32477652302392557,0.08053336471114396,-0.1800070174432418,0.023312232179856927,-0.0631957783818516,-0.02993533820766856
"PA:10054",0.08239781393433897,-0.1994628016685702,0.013414908366123409,0.4233442253576433,0.23209771289193754,-0.13560990217056146,-0.010477479857249032,0.6733047847933618,-0.14656034437215326,0.22564359312137042,-0.08777246473490506,-0.345417802924746,0.0692022489961102,-0.19437922428436516,0.025165562177165448,-0.068212609916823,-0.03233363295372311
"PA:10055",0.08054941375545947,-0.25043626103481015,0.013067450695923565,0.41101517020424855,0.22504265948216998,-0.15836000776676074,0.09974602659709625,0.658555126168939,-0.13297211994810923,0.22040118073121984,-0.0865476396136694,-0.34087928400245043,0.08405186465225391,-0.18979314555731774,-0.0785997586807907,-0.04597891742190542,-0.03158236414336468
"PA:10056",0.07360466640890811,-0.25279711691941187,0.011906798177706594,0.42018666150810835,0.295079088923977,-0.24092629957588585,-0.19319485095735112,0.6098518722061322,-0.1382346296526278,0.20139584122577295,-0.07829808643998643,-0.3080377246818817,0.06175005799244415,-0.17340606368087397,0.022476691930145083,-0.06090653934905173,-0.028847750796984293
"PA:10057",0.07483623670606677,-0.195851782457474,0.014464301133493587,0.42383757661065874,0.21872718981009073,-0.19030541865583717,-0.006373728961764664,0.6933860991646509,-0.146688065679431,0.203596195121638,-0.051190353214353994,-0.3167049704287483,0.0971246215767625,-0.17557165822562906,0.022749207708679775,-0.06158563277815118,-0.02917637777269894
"PA:10058",0.11581627441210839,-0.18362230943318664,0.01361628238590287,0.41969635691454366,0.24672227163855304,-0.16166427914943207,0.02376214368934064,0.6716695403070582,0.041964994338662964,0.22474234966336962,-0.09102212464101694,-0.3437741212880693,0.12384599312369285,-0.1935622985133449,0.025090499321357162,-0.06797812491439241,-0.03219570494224844
"PA:10059",0.05447274702515307,-0.11177421140238006,-0.001550253041337496,0.5350618874124649,0.2549951788200874,-0.021316595703402674,0.048690909072445984,0.6660898630359998,-0.13682871303324107,0.22299738172298184,-0.08690803899851052,-0.23990380558557473,0.10064450053039452,-0.19196526547273185,0.024908059499940804,-0.06741040125598835,-0.03195067617935995
"PA:10060",0.07569549199498174,-0.22783129537277613,0.012504898400714736,0.4460554065406183,0.20688643694758824,-0.2188710237238249,0.011416760406383203,0.71230574130632,-0.09877034156239409,0.20721354711625922,-0.08068169265542714,-0.22260590732597701,-0.005419556012949229,-0.17577757358280324,0.023137586643109512,-0.06264893686484488,-0.02969236707214955
"PA:10061",0.07298837287173211,-0.18777687780023186,0.011903185678246636,0.4378312353064937,0.2191172716521407,-0.21676244445517612,-0.02118005589386458,0.6872967254287322,-0.14610312843640078,0.19846206882468143,-0.0786273907334617,-0.308325109627538,0.05977915728468506,-0.17115141989778931,0.022183204494887383,-0.06003751979033701,-0.02842594431589728
"PA:10062",0.07244527208468103,-0.20186234380324067,0.011687691586112796,0.4368127118748095,0.3018833181271617,-0.2319155753025969,-0.030464560184973618,0.6591099593490874,-0.057642184264832155,0.19792384456469728,-0.07737273473560159,-0.30760435312694223,0.0759179748085065,-0.170442073760786,0.022093547603566147,-0.059821658404016397,-0.02836699985829434
"PA:10063",0.07527154156833092,-0.1828190547994593,0.012376706945601355,0.3674689722669439,0.21375753156293997,-0.24707728636841722,0.03471350201086612,0.7144424997711446,-0.11759055177323396,0.2055181475229764,-0.08029484966180939,-0.3193340480117626,0.0791467478515445,-0.17704704424930667,0.02295712337704639,-0.062141628447700416,-0.0294441901923232
"PA:10064",0.07570180136306337,-0.19934309410344472,0.01197170248169465,0.40590251264008664,0.21761064795549212,-0.2321140821578292,-0.03472549818681312,0.6890720461796042,-0.149467418452735,0.2045282185669758,-0.08125622486516022,-0.31848214404671843,0.06177034349644346,-0.17648010583758578,0.02284941371109272,-0.061859442796481645,-0.029303061249185944
"PA:10065",0.07276902107713651,-0.17788900115921313,0.011881733043723093,0.37398777771351815,0.2131962022423105,-0.21177997478704438,0.004075750936380984,0.7653814686901685,-0.1204309871500307,0.19931237689981735,-0.06529353547150206,-0.21434431863923406,0.08996252854221061,-0.1716138518637407,0.02226370409790913,-0.06026562637390986,-0.02855501275058406
"PA:10066",0.07172642225060426,-0.07964995155918181,0.01194553442235353,0.4071533061578491,0.21751438833427775,-0.23508506805369547,-0.04778807255347434,0.7627230218524618,-0.07457869515048512,0.19642603702396744,-0.0763914313244775,-0.21146156040232386,0.08881425345312331,-0.16912893553468245,0.02190371076866971,-0.05937883882972717,-0.028144078717553405
"PA:10067",0.07447597617336894,-0.18396965966358803,0.011784573237925021,0.3948287265891215,0.21314776773301516,-0.2284797397812243,0.03652122563617228,0.7080430418855985,-0.1392907096716488,0.20305037417460362,-0.07979184414936163,-0.3126265390219222,0.06169416847397735,-0.17497305583078993,0.022673276253319073,-0.061405056832169666,-0.029091848124795525
"PA:10068",0.08199024873883767,-0.21580563767665825,0.013279965284961939,0.39923126632303174,0.2283737191091296,-0.20891905660974192,-0.05068711132458507,0.6625190152721397,-0.15806921030244475,0.22393387016849914,-0.0876973422497252,-0.344772501237898,0.06835069740611444,-0.19297484166123588,0.02499621031839612,-0.06771404511815612,-0.032077141961331254
"PA:10069",0.07569052435983176,-0.22786543645008747,0.012549995395067239,0.4191518009139887,0.20753299261842398,-0.24732349100427822,-0.07764397560985807,0.7107143683838395,-0.14215132554002696,0.20709658134728062,-0.08056270238643154,-0.2229323770031876,-0.0037989467436849644,-0.16273389413194989,0.023121107298224735,-0.06264015003251185,-0.029662886088971326
"PA:10070",0.0804305692163239,-0.17743091346683923,0.01499333176375574,0.43414602854957485,0.22337799245762896,-0.20519356408596257,-0.0560308487395404,0.6679206559897654,-0.12721757732822972,0.21850364636846467,-0.08645316322759944,-0.3389357306906116,0.06591680409499064,-0.18845217477001786,0.024417732225594013,-0.06608267416150093,-0.031303486654108356
"PA:10071",0.07355843506861014,-0.17420513451972394,0.011959239396541357,0.4082865566431878,0.21508724851236266,-0.2506352827832153,-0.0358882247942795,0.7032352593628501,-0.11244936823039343,0.19849296074157294,-0.07928743639234821,-0.31035368581848605,0.059778066148203364,-0.17134204169806735,0.022220120638199357,-0.060067659324311115,-0.028440010593300764
"PA:10072",0.02436292802803206,-0.18084223272336922,0.011793485034047141,0.5111095341584853,0.2712958268791834,-0.23395986585980177,0.07750753260974391,0.6043282605903418,-0.1345391075671828,0.2022947858709908,-0.06893984054740603,-0.31347182594300155,0.09120013333911607,-0.17412602854946513,0.02259562631344549,-0.06118117147215699,-0.028974271155484208
"PA:10073",0.08281814176689833,-0.23023002187921693,0.013163304514951653,0.36632303902137664,0.2492442209924966,-0.19566286926081042,0.0021406886497623455,0.6729353300991543,-0.15688734792056144,0.22608186203346292,-0.08801696692139185,-0.34641202677229027,0.06904120897483985,-0.19472040952280376,0.025246170814844707,-0.06835176339165781,-0.03239264746035123
"PA:10074",0.0756291113318533,-0.204723019456864,0.012452849487826689,0.42651123833481847,0.3225029820606962,-0.2293470976936446,-0.033132420932848905,0.6422278884688873,-0.04608769806829648,0.20699949495045797,-0.0806663235045732,-0.3212293574089538,0.09150547269682265,-0.1782298710771134,0.023122462943825157,-0.06258926083943274,-0.029659825690539605
"PA:10075",0.07724416495498128,-0.3105633716910252,0.10078895104557979,0.45529475972624034,0.3009435485101137,-0.028162429182464435,-0.09664603750558615,0.6323043919189486,-0.1453207212973098,0.2114904570533696,-0.11984866637320564,-0.22706414305251887,0.09551788024490414,-0.18211612035425484,0.02359985552276752,-0.06394956328463985,-0.030297820473530766
"PA:10076",0.07207123402385957,-0.16386295161173436,0.011677097502200832,0.4043498275260828,0.21677853492985738,-0.2274123939523828,0.0003595632977638694,0.7582958164729163,-0.062800983886552,0.19721426214461613,-0.033776783688551436,-0.21215707283860605,0.08905192008699059,-0.16982526291337208,0.021989950510065824,-0.059635101949369315,-0.028246005885132947
"PA:10077",0.07692901806064832,-0.19895914798608202,0.012578485743759561,0.4220301023364231,0.22693473892594043,-0.25257487416748353,-0.13771091617265543,0.6505826276195796,-0.14501852937008752,0.2107306651151441,-0.08210481215649343,-0.32238897383258025,0.06440307776571276,-0.18145567496136708,0.023516187672584288,-0.06373142525958271,-0.030196054167762658
"PA:10078",0.07890424883203383,-0.28886729987428866,0.012783619719893167,0.41398863308726946,0.3385814155123591,-0.1540770041479055,-0.05507670824984167,0.6460369823456475,-0.14858992071636154,0.2162350088536108,-0.08410774372787178,-0.2325030577730051,0.09768570235411073,-0.1862168721422925,0.024124154477001225,-0.06539127838635124,-0.030982685151770734
"PA:10079",0.07231301017046404,-0.18410119156772084,0.011308515849867166,0.49063018028290467,0.26239912249166775,-0.1664866517899155,0.1282807733227813,0.6809654393471302,-0.10632105514070131,0.19778597777800425,-0.07682979232000166,-0.21242242154207835,0.08933930105480496,-0.17027531895158096,0.02207656710685685,-0.05979579788443228,-0.02833837044862494
"PA:10080",0.07850602066908702,-0.17939752089852878,0.012657030932788154,0.4332920955199439,0.2590240822863395,-0.2560575810469519,-0.1277628622368523,0.6781155597829791,-0.12327855077759332,0.2151497778022397,0.018441704033012072,-0.23144888297563215,0.09720277293091784,-0.18527187781393334,0.024014931856177573,-0.06504642178490203,-0.03083116568852819
"PA:10081",0.07341058587561687,-0.1892714190534636,0.012197428673768015,0.410450767273347,0.25325796369196213,-0.24129247030090492,-0.09603505349007108,0.6893066804566642,-0.05674397181003397,0.20063160028972873,-0.07855619872204464,-0.3084881989030702,0.061174582358323355,-0.17285565815793463,0.022428744200246462,-0.060668898492589086,-0.028746966529909882
"PA:10082",0.11598538344091253,-0.20812930698393983,0.013167308099968647,0.3977204264221179,0.2397854721847188,-0.24531306149331475,-0.03533258887309186,0.6528992384856654,-0.15382539138744475,0.2199853723065475,-0.08576587471322734,-0.33741513822803804,0.06700906955324859,-0.18946910641272094,0.024567672225920805,-0.06653733831752821,-0.03151455399367353
