PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
81,-0.207345596,-0.069213107,0.571086209,1.470373031,0.251363916,-0.469841424,0.361340608,0.167799414,1.159218192,-0.943386008,X
82,-0.030460641,0.651519332,0.373642823,0.752385805,0.146243528,0.590660519,-0.043346069,1.072597825,0.004806645,0.567478644,X
83,0.303011746,-0.232683086,0.319426904,-0.419614734,0.856846022,-2.47664691,0.032079043,-0.094085425,-0.429347412,-1.000193872,I
84,0.069839829,0.250821542,0.19042499,0.164360144,0.114324135,-1.013189483,0.497360722,-0.143972992,-1.151830931,0.31382698,I
85,-0.022845614,0.203191135,0.175567168,-0.288227683,0.958261028,0.789830492,-0.540644368,-1.47887264,0.133020914,0.968459784,I
86,-0.470132608,-0.020956739,0.422520547,0.5963819,0.145143946,-0.967401973,-0.239968283,2.177838474,1.36748231,-0.216776753,X
87,0.017809413,0.044408,0.090881856,-0.081085232,0.91383574,-0.452188313,0.152355926,-0.13830551,0.960880517,-0.953219602,I
88,0.670951574,0.050815038,0.113038911,-0.991851184,0.286948444,-0.912921337,0.891245866,-0.172602919,0.768653963,-0.590871775,I
89,0.282257072,-0.413375856,0.324026384,-0.040562741,0.27962919,0.797545602,0.191313163,0.420957341,-0.561679493,0.121729475,F
90,0.074071155,-0.040195312,0.144378927,0.797759504,0.933499917,-1.202690267,0.661537495,-1.846652565,0.485599676,-1.203554912,I
91,0.562879805,-0.589138053,0.149051212,-0.310735162,-4.901370835,-0.998021042,0.322153454,-0.304807026,-0.337478037,-0.218289388,I
92,-3.509080216,-0.047726253,0.533542688,1.329811505,-4.940114229,0.057360468,0.03857935,0.007511477,-0.206817707,1.068589035,W
93,-0.115268381,0.260592839,0.431513298,-0.102272888,0.189700049,-0.348553716,0.130138378,0.253051776,0.080612004,-0.211910813,X
94,-0.126135294,-0.091022209,0.567578331,2.018865414,0.190806056,-0.627042877,0.263178411,-0.596982614,0.141655851,-0.431875218,X
95,-0.54342484,0.004986396,-3.020937407,0.088550505,0.168454422,1.380917406,0.021077025,0.108926782,-0.35847086,1.660688631,D
96,-0.151658448,0.339371267,0.243205482,1.101037564,0.265840805,0.920868489,0.084658536,-0.511844399,-0.574900891,0.595367009,W
97,0.168971204,-0.18294087,0.075958579,0.319900867,0.892002304,-0.609721401,-0.098373594,1.040342492,1.721072471,0.048123792,I
98,-0.148139002,0.465649252,0.557804336,1.267411599,0.160577051,-0.558716995,0.020226935,-0.263201865,0.482219079,0.303343735,I
99,-0.088916493,0.217878022,0.572047617,-0.443651686,0.181593656,-1.355571291,0.050888607,0.29155066,1.969443187,-0.782429517,X
100,0.044961626,0.868755421,-0.034135224,-0.215827219,-4.955851619,2.045062854,0.206407016,3.689633522,-0.142427505,-0.082574724,G
101,0.662939665,-0.062345603,0.100207934,-0.133872156,0.98881723,1.029106687,-0.9331746,-3.350506282,-2.708972069,-0.646654536,I
102,0.582029168,-0.327076754,0.118119901,0.498551423,0.611191924,-0.615656603,-1.455452158,-1.894498347,-0.361666355,1.007015019,I
103,0.148666072,0.436973444,0.617000747,2.077479759,0.13122033,1.919515101,-0.103240947,0.846291632,0.33035484,-0.28995239,X
104,0.127323334,1.092700574,0.003739693,0.375609026,0.267919693,-1.351700437,-0.473598574,0.586185219,0.791687998,-1.357159655,X
105,0.370315844,-0.142723122,0.153737613,1.007884566,0.939647031,-0.781305046,-0.855908563,0.370437626,0.263510332,-5.441583696,I
106,-0.147284042,-0.359589927,0.527272147,-0.295819493,0.054075209,-0.455440023,0.016900159,-1.301103324,-0.525904226,-0.08026977,X
107,0.165559321,0.28298205,0.312132791,-0.135387273,0.253548221,-0.528531243,0.102381262,-0.030350852,-0.056040394,-0.176402104,F
108,0.042622695,-0.095781205,0.571799444,1.590739821,0.194770811,0.31138831,-0.20882549,1.165831278,1.948652637,-0.230959745,X
109,0.150289706,0.021335176,0.155775654,1.496912047,0.849833946,-0.293744261,-1.154500014,0.610951071,-1.504319868,-0.174374656,I
110,0.025910954,-0.014983681,0.194150417,0.396968188,0.977345923,1.421570866,0.241107957,-0.659544898,-0.844957994,1.04795478,I
111,1.097459537,0.671240453,0.309335771,0.069493963,0.15188606,-0.653521026,0.497668514,0.111972816,0.342940088,0.041067662,I
112,-0.401320963,-0.022074863,0.454367516,1.072909538,0.132690169,1.352029786,-0.163123874,0.60400867,1.205131257,1.856706561,X
113,-0.313110067,0.52812795,0.484025504,0.980988158,0.146370373,0.905367329,-0.05112691,0.964654214,0.327718691,0.40974116,X
114,-0.280609804,0.248246706,0.460646921,1.936133866,0.118607342,-0.020051282,-0.034062458,-0.181596185,1.344812377,0.553919875,X
115,-0.021986082,0.451547634,-0.043182555,0.734251044,0.252013753,-0.493952629,0.856496022,0.715470333,0.981516009,0.036463429,I
116,-0.893322174,-1.857038987,0.547735238,0.691192507,0.170663714,-0.00843164,-0.080369106,-1.032255316,0.413730715,0.736773359,X
117,-3.571480366,0.342669055,0.265266638,-1.076047177,-4.963344506,1.185437974,0.132095257,-0.170178075,-2.175100089,-0.919133098,W
118,0.112494372,-0.075776724,-2.380613455,-0.107404442,1.013560956,-1.061984794,2.109738244,-1.284494544,1.501652352,-0.082751107,I
119,0.230355735,-0.13679816,0.004382313,-0.042125632,-2.899835949,-1.76913385,0.152015239,0.167737426,0.530683665,-0.145246193,I
120,-0.101446073,0.319901651,-3.290340415,1.612318431,0.919470982,-0.689744135,0.42464132,-1.191114635,1.257749192,0.28653827,I
121,-0.039165621,0.549631114,0.130743457,-0.224209986,0.256877765,-0.374925852,-0.045832485,0.557912514,-0.773631068,-0.737556286,F
122,-3.560059559,0.03391113,-3.336765523,1.067253355,0.623762602,-0.445692874,0.070725707,0.964969976,0.077211156,0.131112846,I
123,-0.145330827,0.750213026,0.328414595,0.589478179,0.157403076,1.358453881,0.504304957,1.274355085,0.662197184,-0.604683994,X
124,0.346294374,-0.150793581,0.334080638,-0.953309846,-4.74070004,0.372385097,0.175744951,1.061443644,0.353143787,0.134217007,I
125,-0.076503381,-0.12485869,0.461987287,1.028187221,0.265971872,-0.21954092,0.183063082,-0.546197852,-0.294883355,0.26136837,F
126,0.083657303,0.103672338,0.447485858,-0.693897358,0.261374541,-0.850308661,-0.208893677,0.63788898,1.249348361,-1.413723276,F
127,0.848081249,0.016937617,0.175829402,-0.181841061,0.275310414,-0.650639658,-0.260771227,0.24692563,1.278511553,-0.003937069,I
128,-0.047751288,0.224935136,0.288597108,-0.250301307,-0.07577392,-1.17207432,0.087647218,1.37382085,1.354952105,-0.109304332,X
129,-0.603450379,0.495041363,0.351174897,0.901411051,0.271772848,0.684177545,-1.664819217,0.233394565,1.121616102,1.075213271,Y
130,0.354125681,-0.343739073,-3.334668085,-1.039485125,1.019694083,-0.868618157,0.140369279,0.967860608,-0.918350563,-0.001021463,I
131,-0.294382451,0.41268584,0.44624743,0.909626559,0.154803671,-0.081902257,0.210817706,1.314679138,1.372591844,0.920744294,X
132,0.04704923,-0.047429547,0.151526142,-0.204955311,0.961383081,-0.800728485,-1.474675817,0.233893175,1.961484558,-0.006439963,I
133,0.653280927,0.09917033,0.460414744,0.090258352,0.982955481,-1.557674155,0.047017248,0.252422445,-0.081435667,-0.449535529,I
134,-0.328079257,0.153212402,0.357440937,0.809537496,0.17070839,1.254653814,-1.022391661,0.586079881,1.256667726,0.855019196,X
135,-0.306054445,-0.365899792,0.568142428,1.682124183,0.15404319,-0.251405166,0.172384454,1.160079017,-0.126726177,-0.056466361,X
136,-3.622669136,-0.22249545,-2.172001528,0.653821421,-4.879996774,-0.245928401,0.2401794,1.090981412,-0.36701085,1.075222606,W
137,-0.068500629,0.306253076,0.251803045,0.542472305,0.249385621,0.555267642,0.228159039,0.781718934,1.152834256,0.12757091,X
138,-0.112365093,0.09606413,0.612465909,1.481019771,0.155855424,-0.394122123,0.472026786,-1.034968485,0.325746775,-0.497527023,X
139,0.852857581,-0.989244087,0.045762038,-2.233892611,0.963416034,-0.763268989,-1.719798122,-0.067482654,1.184586428,0.747289678,I
140,-0.325692428,-1.287416514,0.303067749,1.478569445,0.191886072,1.115190236,0.235237084,1.959916303,1.391941149,0.03043048,X
141,0.390278397,-0.11867555,-0.001734319,-0.133148828,1.013002044,-1.32661912,-1.435377333,0.181036014,1.962392119,-0.669399395,I
142,-0.728186621,0.024086458,0.029068582,1.013316129,0.264910244,-0.377640799,0.567228219,-0.889378157,-0.796289376,-0.738266566,W
143,0.547429601,-0.1472686,0.363452685,1.103699717,0.088969633,-0.672685954,0.189490697,0.901357829,2.244991836,0.231410468,I
144,0.505827642,-0.218235861,0.265614242,0.165545934,-4.582966747,1.467872748,0.19299773,0.124791205,-1.922514632,-0.253954229,I
145,-0.16696547,0.210109048,0.335629854,-0.501969713,0.267843654,-0.738671415,0.24408659,0.961215367,1.631352874,-0.322040621,E
146,0.498301998,-0.082955278,-3.279531511,-0.521711462,1.048806623,-1.732269404,-1.819134058,-0.219731366,-1.602437168,-0.597212641,I
147,-0.181738193,0.189199269,0.294674266,0.201901139,0.263548328,0.304167432,-0.697139508,0.101375974,0.013466966,0.633202788,F
148,0.547828419,-0.034440886,-3.325689466,-0.933912534,1.031601579,1.421670942,0.457581975,0.734981941,0.55683618,-0.235951029,I
149,0.571983251,-0.25808894,-3.421487556,-0.380237194,-2.329546537,-0.579308314,1.83976963,-0.282085134,0.219261172,0.321619704,I
150,-0.387481789,0.379359158,0.174587916,0.289048672,0.981627086,-0.520776149,0.091731855,-0.510151047,-1.163757059,0.636896976,I
151,-0.089174243,-0.226264494,0.115820548,0.212648992,0.251317621,-1.264991668,0.101423893,0.387652735,1.370012511,-1.012613476,E
152,-0.377905108,-0.072083214,0.473743002,1.940024853,0.591614203,-0.05967263,-1.9443843,-0.269115512,0.154773431,1.602332572,Y
153,0.514799736,-0.141000207,0.298867107,-0.791343765,-4.717846017,-1.153186769,-1.276007224,1.364759588,0.205170748,-0.148941674,I
154,-0.08220053,-0.172578554,0.178915107,0.658979245,-0.996603052,-0.226919524,0.344909467,-0.338811834,-0.884128979,-0.616640282,F
155,-0.218754962,0.960336152,0.295840922,1.315634555,0.113400991,1.602133258,0.565572206,0.580520397,1.584506155,0.147376286,X
156,-0.218700749,0.609174306,0.084511765,-0.335583255,0.264904604,-0.323098618,0.185065871,-1.079889681,0.834771893,-0.900519748,I
157,0.523147642,-0.315779451,0.349295035,-0.713196567,0.267218153,-0.864429477,0.355929959,-2.190243503,1.319341336,-0.472042932,I
158,0.456259311,-0.189560118,0.377227755,-0.675129752,1.026018083,-1.407640892,-0.186440396,0.35099259,1.642004693,-0.318338244,I
159,-1.004563236,-0.33375393,0.542290324,0.806267549,0.201352627,1.581048723,0.265729279,-0.048640388,-0.408382527,1.756050009,W
160,-0.201634237,0.458610809,0.155045034,-0.681587955,0.265075416,1.001463664,-0.359546542,-0.054385,-1.024235092,1.195691378,F
161,-3.294379925,0.309308899,0.6251289,-0.905087562,-5.062943025,2.635902128,0.113625567,-0.401859277,-0.512282479,1.770688449,W
162,0.172631134,-0.200361021,0.17907936,-0.77165959,0.27021369,-1.292482479,0.164442388,0.208248122,1.207696713,-5.79985413,I
163,-0.425102203,-0.200874072,0.599270132,1.267347244,0.168639742,-0.228588778,-0.031214135,1.900128038,1.305187032,-0.810381986,X
164,0.151706529,0.538431305,0.155713563,0.945440129,1.014533657,0.422090379,0.123689635,0.222745975,0.444502232,0.907983712,I
165,-3.494927615,0.107773551,6.012321974,0.943433608,-4.694813163,0.765485843,0.621537523,0.990810539,-0.118242351,0.991498709,W
166,-0.373395303,0.952809225,0.3342886,1.400851682,0.132992781,1.208295966,0.089435422,1.514708213,0.719199597,1.138197016,X
167,0.72162736,-0.356866156,0.085381857,-0.593594191,0.673498927,-0.619632449,-4.172014655,-0.266191052,1.350675051,-0.142959242,I
168,-0.087160215,0.510583838,-0.000879257,1.284722636,0.261827205,0.556302091,0.311150867,-0.202554947,-0.406228549,0.538410105,F
169,-0.088794481,-0.334082566,0.332143377,0.500670447,0.278064455,1.213254063,-0.274332463,-0.239815765,0.649657234,-0.415699899,E
170,0.13660848,-0.148465496,0.106451078,-0.013919707,0.286298181,1.553751599,0.976322529,0.762006594,1.216812723,-0.106758415,I
171,-0.211306965,0.218856216,0.232339814,-0.749428004,0.996616835,-1.515011698,0.116691944,-1.440969942,0.334015677,-1.706167528,I
172,0.335846224,0.019794408,0.13463022,-0.715060915,0.165922738,0.367388498,0.363807421,-0.91653849,-2.390033258,2.951879452,I
173,0.105425447,0.034715579,0.135499788,0.586876125,0.265492057,-0.115883958,-0.034308968,-0.077820268,0.258411023,-0.760065759,I
174,-0.147825321,0.419016828,4.164514963,0.966621277,-4.933130014,0.815960638,0.384342773,0.65601767,-0.478381931,0.233034222,W
175,0.176829696,-0.153990361,0.3420416,1.159271731,0.995404641,-0.732197521,0.45608543,0.621390985,1.721222223,-1.001044644,I
176,-0.171980424,-0.048575153,5.934921378,1.338408891,-5.075682128,1.13247689,0.558197939,0.497615284,-0.260490709,0.538375805,W
177,-0.006451991,0.395114346,0.245903316,-0.692892274,0.262811145,-0.81470169,-0.118776221,-1.160451244,-1.28468649,-2.531874747,F
178,-0.768737405,0.151915355,0.440261868,0.356531708,0.277694794,-3.299193286,-0.163884699,0.876606349,-1.492515474,-0.418603095,X
179,-0.032205367,0.078504749,0.494804339,2.100968847,0.138022849,0.065143925,0.12509342,1.103110558,0.170329456,0.203546102,X
180,-0.842673131,0.075714549,0.55599998,-0.016143058,0.181104043,0.820719204,-0.331868699,1.825876668,0.710070092,-0.405995339,X
181,-0.022342127,0.068113794,1.254612676,1.116683339,0.168379075,-0.839169387,0.200264228,0.720676429,1.928979702,-0.312302895,X
182,-0.355817048,-0.067496396,0.323860204,1.626898466,0.458336997,0.265498352,0.131367685,0.921027652,0.047512201,1.594870833,X
183,0.871722905,0.145812859,0.300025784,-0.002438665,0.67954674,-1.422450149,0.160180169,3.308170855,0.177997729,-1.861953757,I
184,-0.152723783,-0.19241379,0.578412668,1.589167948,0.171745591,-0.258958843,-0.015032024,0.938361582,2.138522205,-0.271835515,X
185,0.378689623,0.148888229,0.35265772,0.635873595,1.015044275,1.048438311,-0.645871025,0.853012604,2.286370745,-0.015739097,I
186,-0.173349274,0.356189306,0.207390325,-0.923458015,0.265410671,-0.751871607,-0.318315685,0.246386082,0.86956117,-0.537392452,W
187,0.174633485,-0.145357746,0.311688763,1.123182341,0.600053089,-0.552933934,0.227807644,0.255726785,-0.485651493,-0.097358608,I
188,-0.356054923,0.005501479,0.027164027,1.945222878,0.944404026,0.696748311,0.059626306,-1.047563808,-0.100612657,0.163960804,I
189,0.202162221,-0.207812051,0.121108322,1.006653384,0.956382604,-0.3683158,0.052597207,0.216656662,1.561129505,-0.008618085,I
190,-0.453861688,-0.209702505,0.203654706,1.322829645,0.107824169,0.554489709,-0.431816177,0.431590917,0.812137219,1.214982232,X
191,-0.124127002,0.133914749,0.353961941,0.535368327,0.249841085,0.739927526,0.197522022,0.194286717,-0.75410255,0.506860557,F
192,0.144302444,0.068157157,-3.274822859,-0.281146575,-4.890298049,0.623369936,-0.945896671,2.662273748,-1.402531787,0.451658778,I
193,-0.096173945,-2.26292571,0.356095943,1.642037157,0.178238863,-0.341161735,0.161530278,0.800424831,0.65150302,-0.569382003,X
194,-0.757727324,0.028289684,0.660209765,-1.686457752,0.158890818,-0.465746338,0.502228915,0.903296046,0.349428189,-0.531234875,C
195,-0.171660273,0.038191774,0.61004323,-1.68099137,0.742041918,-1.0589341,-1.648169502,-0.124162668,-0.576671666,-0.98563134,Y
196,-0.104317939,0.485593044,0.180309578,-0.885742338,-1.247114761,-3.204934282,0.014509859,-1.057805486,-1.372144464,-0.640669525,D
197,-0.432425523,-0.295959949,0.688205315,0.933630432,0.600018792,-0.757005969,0.056506059,0.250652377,0.595540141,-0.637895524,Y
198,-0.850285684,-0.2911996,0.5693876,0.817736247,0.125956653,-0.152486529,-0.206073971,2.145570765,0.861635314,-0.993474916,X
199,-0.51564221,-2.183285561,0.30397815,0.647691307,0.150277727,1.063098022,0.172441543,1.37207699,0.503692656,0.976286139,X
200,-0.03218812,-0.105766031,0.57183153,2.204787906,0.133580642,0.5889367,0.508248993,1.119305482,-0.304595699,0.369919026,X
201,-0.120417639,0.02552613,0.720715039,2.846192897,0.170824733,-0.063714689,0.611147611,0.901825699,0.374865442,-0.709840408,X
202,-0.033606643,0.010955513,-0.02105678,-0.50032036,-5.05241191,1.581619874,1.663571237,-1.015793581,-4.198991728,0.399746371,I
203,-0.079635104,0.08437015,0.289978523,0.966866193,1.003058756,-1.282074287,0.156883845,-0.374623679,0.496089624,-0.881012422,I
