PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
82,0.73514,0.283388,0.014768,0.314524,0.976743,1.768258,-0.497081,1.000055,0.937165,1.85895,I
83,0.500607,-0.16551,0.121373,0.43181,0.976743,-0.723232,-0.38383,-0.114336,1.24898,-0.574224,I
84,0.142636,-0.000745,0.153829,0.955845,0.261718,-0.183409,-0.232828,0.39716,-0.185368,0.084,F
85,-0.00549,-0.322644,0.108476,-0.519439,0.261718,-0.847807,0.635431,-0.559098,0.032902,-0.919669,A
86,0.4142,-0.071406,0.214288,-0.356243,0.261718,-0.307984,0.748682,0.431983,1.242524,-0.353945,H
87,0.25373,0.336855,0.068476,0.721044,0.261718,0.356414,0.295677,0.143415,-0.247731,0.240275,A
88,0.241386,0.069915,0.317283,-1.278912,0.261718,-0.806282,0.031425,1.395851,0.344717,-0.679847,A
89,-0.63677,-0.071406,0.121353,0.265326,0.17234,1.311485,0.635431,-0.356937,-0.621908,0.983879,E
90,-3.498799,0.613248,0.174768,0.866604,0.261718,-0.391033,0.220177,0.085,0.032902,-0.353289,A
91,0.142636,0.069915,0.399221,0.568089,-1.168333,1.103861,0.371178,0.313044,0.562987,0.896805,A
92,0.142636,-0.336945,0.175168,0.324528,0.17234,0.854712,0.937434,-0.691865,-0.185368,0.59427,A
93,0.080916,0.305301,0.242739,-0.418477,0.261718,-0.307984,0.333428,0.220043,0.687713,-0.38776,H
94,0.031541,0.313302,0.175168,-0.287295,0.261718,0.522513,0.484429,0.064171,0.126447,0.367826,A
95,0.710453,-0.03215,0.158604,0.150265,0.976743,-1.263055,-1.627594,0.374272,1.749628,-0.7588,I
96,0.130292,-0.236281,0.100483,0.862453,0.261718,0.190314,-0.232828,0.625011,0.594169,0.41741,A
97,-0.399899,-0.354049,0.132491,0.78288,0.261718,0.356414,0.257927,0.601185,0.313536,0.335859,A
98,1.142487,0.062064,0.125378,1.05983,0.261718,0.522513,0.106925,-0.304773,-0.964905,0.541476,A
99,-0.38815,0.164129,0.111573,0.246532,0.17234,-0.723232,1.101687,-1.33328,-0.247731,-1.017699,E
100,-0.06721,0.462474,0.10404,0.463129,0.261718,1.020811,0.635431,0.758103,0.064084,0.728085,F
101,0.031541,-0.212727,0.171611,-0.417262,0.261718,-0.01731,0.106925,-0.884525,-0.278912,0.002283,F
102,-0.104241,-1.037102,0.388552,-1.099211,0.17234,-0.681707,0.371178,0.858733,1.249783,-0.79127,X
103,-0.475806,-0.16562,0.157596,0.394218,0.976743,-0.557133,-1.101088,1.846063,1.779065,0.296305,I
104,0.401857,-0.118513,0.189393,-0.230203,0.261718,-0.764757,0.295677,1.959479,0.812439,-0.734984,A
105,0.661077,-0.181323,0.057596,0.051821,0.976743,-0.889332,-1.176589,0.409281,1.093072,0.025617,I
106,-0.351118,-0.314093,0.491288,1.052613,0.082961,0.522513,-0.536832,1.06734,2.125061,1.252406,X
107,0.377169,-0.008597,0.002912,-0.33688,0.261718,0.771662,-0.119577,-0.588928,-0.154186,0.815956,F
108,0.019197,-0.189174,0.352988,0.547755,0.261718,-1.013906,0.333428,0.834871,0.001721,-0.91144,A
109,0.229043,-0.008597,0.175168,0.087408,0.17234,-0.681707,0.673182,0.11476,-0.216549,-0.80703,A
110,0.179667,2.660806,0.096927,-1.378596,-0.006417,-0.474083,0.408929,0.008771,0.032902,-0.530722,G
111,-0.128929,-0.212727,0.224537,1.957489,0.17234,0.688613,0.673182,1.379199,0.531806,0.301723,A
112,-0.252367,0.069915,0.246296,0.52355,0.261718,-1.470679,-0.232828,-1.094166,-0.216549,-1.101331,E
113,-0.030178,0.014957,0.274747,-0.08636,0.17234,-0.183409,0.52218,0.06594,0.001721,-0.201358,A
114,0.068573,-0.291239,0.338762,0.59917,0.261718,3.180507,0.144676,-1.17182,-0.497183,2.023859,A
115,0.043885,0.440326,0.28106,-0.379809,0.261718,-0.391033,-0.572582,0.692026,0.937165,-0.043258,A
116,-0.16596,-0.267686,0.031654,-0.391868,0.261718,-0.391033,0.55993,-0.345503,0.278262,-0.570666,A
117,0.377169,-0.008597,-0.145329,-0.862812,0.261718,-0.10036,0.220177,0.070104,-0.497183,-0.006779,A
118,-0.116585,0.187683,0.209852,0.763929,0.261718,-0.515608,-0.232828,1.059624,0.469443,-0.204706,F
119,0.09326,-0.760905,0.039604,-0.9781,0.261718,-0.681707,0.182426,-0.908168,0.001721,-0.603455,F
120,-0.622057,0.069915,0.395665,1.103662,0.261718,0.937762,0.069175,0.674434,1.498432,0.957234,E
121,0.63639,-0.361346,0.24985,0.066293,0.261718,-0.432558,0.333428,0.300162,0.18881,-0.452229,A
122,0.068573,-0.087108,0.274747,-0.139627,0.261718,0.813187,-0.044076,-0.306127,-0.43482,0.824492,F
123,0.043885,0.597436,0.089814,0.392329,0.261718,0.024215,0.333428,0.073289,0.064084,-0.048411,F
124,0.364825,-0.024299,-0.049314,0.328113,0.261718,0.273364,-2.424353,-1.443257,-1.49499,-0.027447,A
125,0.142636,0.462574,0.022272,0.444789,0.261718,0.024215,0.333428,-0.273226,0.345899,0.081306,A
126,0.117948,-0.226979,0.302739,1.250488,0.261718,-0.183409,0.220177,1.288052,0.905984,-0.104521,A
127,0.290762,0.556689,0.139604,0.376287,0.261718,-0.058835,-1.28984,0.104472,1.061891,1.173051,A
128,0.117948,0.211042,0.047137,0.400496,0.261718,1.26996,0.446679,-0.219278,-0.278912,0.949623,F
129,0.130292,-0.126364,0.377883,0.755362,0.261718,-0.806282,0.144676,0.641336,0.687713,-0.756673,A
130,-0.178304,-0.297686,0.384537,0.612099,0.17234,-0.557133,-0.119577,1.00617,1.342524,-0.294549,E
131,0.97792,0.139171,0.136468,-2.651158,0.976743,-1.30458,-0.006326,-1.524022,0.344717,-1.037765,I
132,0.117948,0.533135,-0.085873,0.832804,0.261718,-0.391033,0.55993,0.857596,-0.091823,-0.563534,A
133,0.624046,0.289748,0.214747,-0.554118,0.261718,1.685209,0.52218,-1.502524,-0.497183,1.220979,A
134,0.562327,-0.016448,-3.210528,-2.824145,0.261718,-0.266459,0.144676,-0.86687,-0.528364,-0.114217,A
135,0.15498,0.195534,0.136468,-0.1733,0.261718,0.190314,0.52218,0.278874,0.251173,0.025269,A
136,11.819916,0.227534,0.158465,-0.49668,0.976743,-1.971374,-1.088838,-1.791844,-0.559546,-1.066118,I
137,0.47592,-0.43256,0.014709,-0.870966,0.976743,-1.096956,-1.32759,-1.843274,-0.185368,-0.060163,I
138,0.130292,0.2976,0.220522,0.102558,0.261718,-1.346105,-2.686605,1.91783,0.18881,-2.344032,A
139,0.117948,-0.283388,0.186258,-1.337137,0.976743,-1.055431,-1.101088,0.954948,1.464254,-0.146992,I
140,-0.06721,-0.142067,0.377883,0.139952,0.261718,1.186911,0.333428,0.103536,0.001721,0.918615,A
141,0.204355,-0.267686,0.207855,-0.418313,0.261718,-1.180006,0.031425,0.929343,1.217798,-0.904977,E
142,-0.349773,-0.22843,0.584154,2.123581,0.261718,0.14879,-1.365341,2.366549,2.870416,1.29361,X
143,-0.599398,-0.306942,0.062911,1.164499,0.976743,0.024215,-1.138838,0.545925,1.963798,0.737056,I
144,-2.276758,-0.22843,0.488131,0.500653,0.261718,1.851308,0.673182,0.101624,-0.154186,0.696647,A
145,-0.252367,-0.118467,0.23295,0.08618,0.261718,1.519109,1.403691,-1.51908,-1.586634,0.520098,A
146,-0.128929,12.655362,-0.135609,0.139017,0.006417,-0.515608,0.069175,0.852487,0.687713,-0.472993,I
147,0.15498,-0.369751,0.207175,0.486989,0.261718,-0.806282,0.069175,0.672937,-0.001721,-0.847943,F
148,-0.412837,0.069915,0.398862,1.103662,0.261718,-0.391033,0.182426,0.970584,0.968347,-0.322832,E
149,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.723232,0.182426,0.454893,0.594169,-0.628901,E
150,0.192011,-0.25843,0.417462,-0.118665,0.17234,0.397939,-0.006326,-0.7065,-0.528364,0.481074,F
151,-0.091897,0.336855,0.125378,0.541545,0.261718,-0.432558,-0.308329,0.918823,0.064084,-0.298147,F
152,0.080916,0.588093,0.06424,0.405966,0.261718,-0.058835,0.069175,0.993893,0.001721,0.034996,F
153,0.327793,0.179981,0.189373,-1.648102,0.17234,0.605563,0.257927,1.424948,0.282354,0.469488,A
154,1.37702,0.069915,0.246296,-0.343103,0.261718,0.231839,0.635431,-0.068439,-0.060642,0.066285,H
155,-0.116585,-0.016448,0.585913,-0.244748,0.261718,-0.474083,0.333428,0.093648,0.001721,-0.431242,E
156,0.09326,-1.680899,0.356544,0.180532,0.17234,1.062336,0.748682,-0.515234,0.126447,0.545667,A
157,-0.00549,-0.611733,-0.063322,-0.304647,0.261718,0.14879,-0.648083,0.757175,0.157628,0.49519,A
158,-0.104241,-0.110662,0.48859,0.987936,0.17234,-1.38763,-2.833607,1.18427,0.40708,-1.845374,X
159,-0.264711,-0.471816,0.424116,-0.160747,0.261718,0.439463,0.333428,0.471885,0.469443,0.326309,A
160,0.867923,-0.236281,0.01513,-1.051591,0.976743,-1.055431,-0.912336,0.774194,1.53071,-0.22041,I
161,-0.054866,-0.22843,0.089814,1.070546,0.17234,2.938958,0.786433,-1.105334,-0.059546,2.437208,X
162,-0.042522,-0.09496,0.529939,-0.90336,0.261718,-0.557133,0.446679,-0.94145,0.001721,-0.675327,F
163,0.352481,-0.008597,0.158406,0.340613,-0.900198,3.598855,0.748682,-1.056612,-0.310094,2.576219,A
164,-0.091897,-0.291239,0.505793,-1.148561,0.261718,-0.640182,0.975185,-2.769586,-1.460256,-1.7891,E
165,0.056229,-0.722644,0.149134,0.58598,0.261718,-0.723232,0.295677,-0.031119,-0.247731,-0.686894,A
166,0.229043,-0.181323,0.399662,-0.009743,0.261718,-0.640182,-0.195078,0.420359,0.064084,-0.381958,A
167,-0.042522,0.195534,0.264078,-0.16254,0.17234,-0.972381,0.182426,0.855601,1.184431,-0.806545,E
168,-0.104241,0.055614,0.424976,-0.042424,0.261718,-0.183409,0.371178,0.324022,-0.43482,-0.215256,A
169,0.043885,0.069915,0.285416,0.372779,0.261718,-0.474083,-0.195078,0.983617,0.500624,-0.278318,H
170,0.167323,0.117022,0.047137,-0.174809,0.261718,0.730137,0.408929,0.588489,0.157628,0.607347,A
171,1.043737,0.46807,0.003911,0.286795,0.261718,0.273364,0.333428,-0.453502,-0.746634,0.277528,A
172,0.179667,-0.173571,0.163499,-1.5781,0.17234,1.35301,0.484429,-1.609913,-0.559546,1.064798,A
173,0.278418,-0.197725,0.338762,0.726954,0.261718,0.979286,0.031425,-0.620938,-0.310094,1.063285,A
174,-0.252367,-0.093469,0.239183,0.067945,0.17234,-0.847807,0.144676,0.940476,0.18881,-0.80918,E
175,-0.128929,-0.236281,0.388552,-0.052393,0.261718,0.474088,0.446679,-0.017274,-0.997723,0.329047,E
176,-0.215336,0.23479,0.537921,-1.858915,0.261718,-1.22153,0.371178,-0.459686,-1.775623,-1.193718,E
177,-0.264711,-0.275537,0.107596,0.827362,0.261718,-0.01731,0.257927,0.938298,0.157628,-0.071728,A
178,0.25373,0.274046,0.160681,0.120773,0.261718,-0.557133,-0.006326,0.246641,-0.497183,-0.394271,A
179,-3.498799,0.117022,-0.116916,0.185189,-4.922215,-0.474083,-0.42158,0.299533,-2.926331,-0.10717,A
180,0.043885,0.093469,0.285416,-0.775821,0.17234,2.266653,0.39608,-1.428775,-1.276719,2.058558,A
181,0.229043,-0.010008,0.399622,-0.64963,0.261718,-0.557133,0.144676,0.494045,0.40708,-0.565565,A
182,0.31545,-0.291239,0.306755,0.855629,0.261718,0.273364,0.52218,0.145728,-0.964905,-0.160636,F
183,0.019197,-0.038597,0.535447,0.148865,0.17234,-0.183409,0.673182,0.046944,0.531806,-0.48193,F
184,0.068573,-0.087108,0.395665,1.218915,0.261718,0.273364,0.106925,1.195761,0.812439,0.323419,A
185,0.327793,0.336855,0.120483,0.17107,0.261718,-0.640182,0.069175,0.20435,-0.278912,-0.564519,A
186,-0.351118,-0.022808,0.577041,1.17097,0.261718,0.273364,0.220177,0.354266,1.061891,0.151821,X
187,0.117948,0.281897,0.19295,0.766191,0.261718,0.06574,0.144676,1.022971,0.937165,0.051353,A
188,0.216699,-0.322644,0.139183,0.014512,0.261718,-0.391033,0.106925,0.530652,0.18881,-0.251517,A
189,0.09326,-0.126364,0.271191,0.816262,0.17234,-0.474083,0.031425,1.253552,0.812439,-0.346525,A
190,0.907954,-0.134216,0.04313,0.074971,0.976743,-1.096956,-0.799085,0.94001,1.654339,-0.336336,I
191,0.229043,-0.281388,0.310311,2.963216,0.261718,1.062336,-0.081827,0.167239,0.469443,1.236615,X
192,-0.292392,0.10132,0.239183,0.026424,0.17234,-0.058835,-0.195078,0.393288,0.594169,0.092518,E
193,0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.792574,-3.013108,0.817211,-1.373275,-3.554716,A
194,0.019197,0.605396,0.028476,-0.391255,0.261718,0.190314,0.408929,-0.197977,0.469443,-0.146824,A
195,0.661077,-0.306942,4.329047,0.299217,0.261718,-0.764757,0.408929,0.223875,-0.216549,-0.761595,A
196,-0.277055,0.030659,0.206975,-0.142463,0.261718,-0.640182,0.408929,0.061995,0.438262,-0.60814,E
197,0.278418,-0.322644,0.185837,-0.42451,0.261718,0.024215,0.635431,-0.314596,-0.43482,-0.264067,A
198,-0.22768,0.109171,0.431249,0.171424,0.261718,-0.557133,0.220177,0.388381,0.500624,-0.562905,E
199,9.52396,-0.164916,0.061353,-0.385548,0.261718,-0.806282,0.408929,0.915779,0.500624,-0.76205,F
200,-0.00549,0.360409,0.28186,-0.213479,-1.168333,-0.681707,-0.044076,1.412647,0.531806,-0.457329,E
201,0.031541,0.077766,0.179611,1.220002,0.261718,0.273364,0.446679,0.281906,-0.310094,0.017386,A
202,0.401857,-0.220579,-3.210528,-1.185513,-1.168333,-0.723232,0.069175,0.224122,-0.466001,-0.55055,A
203,-0.178304,0.258344,-0.12357,0.278303,0.082961,0.854712,0.257927,0.690341,-0.528364,0.778425,F
204,0.15498,0.077766,0.139604,0.899819,0.261718,0.605563,-0.195078,0.914018,0.438262,0.85955,A
205,0.056229,-0.09496,0.249852,0.467931,0.261718,0.896237,-2.874356,-0.670061,-0.247731,-0.679457,E
206,0.204355,-0.167025,0.335206,0.37518,0.261718,1.145386,0.257927,-2.336436,-1.464812,1.033363,A
207,-0.128929,12.655362,-0.123791,0.694314,0.976743,-0.266459,-0.761334,0.671147,1.03071,0.798945,I
208,-0.338774,-0.077706,0.527252,1.62352,0.261718,0.273364,0.52218,-0.308118,-0.777806,0.129703,E
209,-0.881904,0.331455,0.050253,-0.487586,0.261718,-1.553729,-0.081827,0.181232,0.905984,-1.160806,E
210,-0.104241,-0.071406,0.32098,0.246884,0.261718,-0.10036,0.484429,0.48018,0.812439,-0.229504,E
211,0.019197,-0.087108,0.292529,0.240776,0.17234,0.979286,-2.273353,-0.439042,-0.310094,-0.081586,A
212,0.019197,-0.187022,0.380539,0.186578,0.261718,-0.183409,0.257927,0.437393,0.40708,-0.159437,F
213,-0.00549,-0.346197,0.26098,0.804878,0.261718,1.477585,1.201687,-0.007848,0.40708,0.751702,A
214,0.15498,-0.189174,0.34185,0.743528,0.261718,-0.141884,-2.611104,-0.479322,-0.996086,-1.283699,A
215,-0.229683,0.014957,0.143581,-0.414878,0.261718,0.107265,-0.232828,0.204033,0.032902,0.348276,E
216,4.562983,-0.408563,0.067355,2.903951,0.976743,-0.723232,-1.554093,0.911097,1.403887,0.176176,I
217,-0.042522,0.533135,-0.045329,0.942602,0.261718,0.854712,0.069175,0.1907,0.157628,0.862655,A
218,0.117948,-0.493965,0.310311,-1.048685,0.261718,0.937762,0.257927,-0.79995,0.126447,0.732669,A
219,-0.22768,0.289748,0.217165,0.006424,0.261718,1.760634,0.106925,-1.508308,-0.528364,1.496803,E
220,-0.079554,0.423218,0.05425,-0.891459,0.351096,-1.055431,0.52218,-1.043343,-1.337986,-1.11658,F
221,-0.042522,-2.426761,-0.006209,-0.694613,0.351096,-2.608491,-0.157328,-0.302768,0.438262,-2.511409,A
222,0.031541,0.10132,0.196968,0.020592,0.17234,-0.10036,0.52218,0.355665,0.126447,-0.258567,A
223,0.117948,-0.236281,0.068476,0.082557,0.261718,0.06574,-0.308329,-0.913537,-0.247731,0.372685,F
224,-0.030178,-0.063555,0.274747,-0.394825,0.261718,-0.10036,0.371178,-0.527473,-0.808997,-0.178914,F
225,-0.091897,-0.197025,0.360732,1.13922,0.261718,1.560634,0.069175,-0.346777,-0.123005,1.599246,A
226,-0.054866,0.588093,0.057386,-1.220682,0.261718,-1.013906,0.295677,1.290918,0.687713,-0.993205,A
227,0.26432,-0.110662,0.342752,-0.463159,0.261718,0.564038,-0.119577,0.296709,-0.060642,0.640384,A
228,0.883267,-0.314793,0.488171,1.335667,0.976743,0.273364,-1.216339,0.267325,1.686154,1.166667,I
229,-0.252367,0.093469,0.239642,0.5224,0.261718,1.228436,-1.214339,-0.42309,-0.403638,2.248125,E
230,0.192011,-0.220495,0.562816,-0.87137,0.261718,0.813187,0.144676,-0.008455,-0.060642,0.781163,A
231,0.080916,0.59609,0.11513,0.006628,0.261718,-0.640182,1.201687,0.154004,0.344717,-0.913299,G
232,-0.042522,-2.395356,0.260511,-0.396921,0.261718,-0.640182,0.257927,-0.639097,-0.746634,-0.55179,E
233,-0.030178,0.588093,0.06425,-0.303147,0.261718,-0.141884,0.408929,-0.263593,0.064084,-0.210596,F
234,1.37702,0.063469,0.107596,-0.310581,0.17234,-0.681707,0.295677,0.520271,0.531806,-0.625216,F
235,-0.104241,-1.233971,0.665909,-0.318415,0.17234,-1.553729,-0.195078,0.153679,-0.372457,-1.38747,D
236,-0.091897,-0.079257,0.057386,1.295985,0.261718,0.564038,0.069175,1.378681,-0.43482,0.644411,E
237,0.869234,-0.29909,0.214288,-1.899027,0.17234,-2.172604,0.52218,-2.751841,-2.119619,-1.362462,A
238,-3.498799,0.281297,0.33165,-0.289047,-4.922215,0.605563,2.786206,-0.699652,-0.777816,0.723343,A
239,0.599358,-2.426761,0.442337,-1.914532,-0.006417,-0.930856,0.635431,-0.391697,0.687713,-1.057603,G
240,-0.030178,0.007106,0.235627,1.08105,0.17234,0.937762,-0.081827,0.184156,-0.216549,1.001926,X
