PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
10036,0.086058,-0.25922,0.344342,1.932227,0.221352,-0.179828,0.646361,1.0183,1.020166,-0.263972,A
10037,0.014779,-0.061636,0.588104,0.263351,0.049406,-1.11745,0.168533,1.102152,0.122733,-1.183018,A
10038,-0.076077,-0.152646,0.527907,0.670482,0.254394,-0.1472,0.350952,1.193126,0.595736,-0.477544,E
10039,0.095118,-0.843441,0.086324,-0.443325,0.092834,-0.646564,0.343422,-0.115323,0.150037,-0.498991,A
10040,0.151608,-0.037964,0.176899,-0.261702,0.241348,-0.624415,0.515382,0.201734,0.354898,-0.628266,F
10041,0.029719,-0.282623,0.121074,1.141902,0.195682,0.820144,0.550146,-0.377791,-0.288481,0.044228,A
10042,0.615272,-0.363899,0.186416,-0.119022,0.895781,-1.078198,-1.318622,-0.24491,1.2897,0.027354,I
10043,0.120662,-1.016548,-2.928148,-0.683849,-0.857942,-0.320935,0.075528,0.074467,0.338975,0.393938,A
10044,-0.145217,-0.124747,0.079911,0.038526,0.162929,0.283557,0.541029,0.195389,-0.285798,0.314078,D
10045,0.143677,1.138107,0.344993,0.079629,-1.473313,1.125555,0.563451,-0.521923,-0.393429,0.984414,A
10046,0.182931,-0.144699,0.272927,0.127093,0.135028,-0.246356,0.099668,0.14017,-0.100434,0.020225,A
10047,-0.103651,0.172254,0.359979,0.776672,0.260872,-0.300799,0.522996,0.61634,0.083472,-0.226396,A
10048,-0.173007,0.018153,0.396974,0.987901,0.234985,1.055499,0.508743,0.484295,0.592425,0.736475,A
10049,-0.044338,0.812544,0.235625,0.372912,-1.049367,1.226554,0.098412,-0.341428,-0.063626,0.811644,A
10050,0.006151,-0.253074,0.182601,0.314216,0.231742,0.03881,0.318579,0.038971,0.263959,0.197136,F
10051,0.084295,0.329915,0.266903,0.381196,0.214626,0.281202,0.395576,0.262529,0.055662,0.053083,F
10052,0.038096,0.217493,0.367958,-0.319141,0.27482,0.339437,0.050518,-0.596142,-0.363696,0.114393,A
10053,-0.210207,0.060121,0.274131,0.719977,0.256247,0.354542,0.505219,0.275181,0.786958,0.422813,X
10054,-0.250791,-0.118225,-0.117075,-1.369268,0.483645,-0.082259,0.273043,1.127209,-0.12481,-0.175419,E
10056,-0.066011,0.417723,0.033402,-0.571882,0.179729,-0.739772,0.453716,-1.078338,-0.190808,-0.946922,H
10057,0.059685,-0.170718,0.20756,-0.078579,0.236861,-0.244004,0.338493,0.716347,0.69965,-0.624281,A
10058,-0.118866,0.067389,-0.430388,1.849303,0.236792,1.04898,0.224134,1.988868,1.403606,1.793258,X
10060,0.591167,-0.376233,-0.090441,0.962547,0.989348,-1.15393,-0.960615,0.605953,1.774826,0.383724,I
10061,0.197288,-0.130287,0.159561,-0.071844,0.250554,-0.533787,0.089417,0.422633,-0.049097,-0.274008,F
10063,0.015111,-0.022843,0.36994,0.250851,0.241937,0.223401,0.374345,-0.203783,-0.066654,0.512621,D
10064,-0.00973,-0.010211,0.225794,-0.095263,0.25716,-0.458962,0.336824,0.171941,0.226791,-0.25961,F
10065,-0.580128,0.126995,0.854385,-0.199332,-1.070384,-0.07687,0.434317,0.789901,0.672543,-0.366654,E
10066,-0.570857,-0.006249,0.124181,0.125909,0.356758,0.905247,0.244809,-0.608919,-0.551216,1.448626,A
10067,0.147104,0.157369,0.26164,0.338241,0.259518,-0.013544,0.244363,0.255487,0.102623,-0.019138,G
10068,-0.093737,-0.329408,0.326416,-0.735904,0.281356,-0.676614,0.355611,0.189655,0.401542,-0.341665,H
10069,0.493702,-0.392851,0.093793,-0.378181,0.970475,-1.315568,-1.095982,-0.502947,1.550443,-0.508429,I
10070,0.254392,-0.355217,0.570997,-0.551775,0.193808,-0.250068,0.288999,0.915456,-0.072357,0.204231,A
10071,-0.063096,-0.262924,0.146488,0.541619,0.255383,0.67605,0.280338,-0.550736,-0.36106,0.579994,F
10073,0.304286,0.327961,0.79619,-1.676676,0.022579,-0.821679,-0.044508,0.107465,0.254134,-0.693303,F
10076,0.067562,2.443466,0.093073,0.421172,-1.241065,0.216149,0.502004,0.599667,0.130792,0.511368,A
10077,0.244401,-0.2404,0.284113,-0.642766,0.236632,-0.570145,0.182079,-1.014075,0.157357,-0.191141,F
10079,-2.334216,-2.492035,0.655078,0.977408,-2.180303,0.089955,-0.211419,1.105924,-2.305229,0.113659,A
10080,-0.045243,-0.354154,-0.064318,-0.744327,-0.589084,0.301138,0.045868,-0.878719,-0.497055,-0.006842,G
10081,-0.190425,-0.322075,0.254701,-0.075514,0.26922,0.992376,0.164728,-1.070758,-0.244294,1.218236,A
10083,-0.075433,0.387664,0.259995,0.090608,0.271963,2.098779,0.083983,-2.064474,-1.666386,2.506769,F
10085,-0.046396,-0.347682,0.214175,1.825394,0.192709,1.403789,-0.100539,0.240256,1.303388,1.372804,X
10086,-0.028919,0.180015,0.179156,0.620415,0.265364,0.676157,0.217556,0.390298,0.142743,0.348456,A
10087,0.24088,0.128269,0.383939,1.239037,0.927311,-0.304728,-1.218829,0.538927,1.646901,0.164441,I
10088,0.168109,0.427558,0.248782,-0.174894,0.278947,-0.26465,0.344436,0.157774,0.159579,-0.049402,F
10089,0.004318,-0.287317,0.142894,0.337866,0.226784,0.123091,-0.017014,0.198157,0.014584,0.154641,F
10091,-0.07471,-0.152695,0.076506,0.158951,0.246262,-0.267588,0.079585,0.386266,0.043993,-0.203502,F
10092,-0.425144,-0.093869,-1.704233,0.446563,0.239888,0.340891,0.15677,1.221206,0.646995,0.417628,W
10093,-0.013288,-0.323845,-1.295168,-0.957186,0.201533,0.321698,0.541461,-1.137069,-0.012068,-0.128055,A
10094,-0.098638,0.232098,0.40472,-0.129131,0.192386,0.807483,0.589018,-0.890316,-0.268915,0.961978,A
10095,0.047587,0.307774,0.159277,0.186292,0.234151,0.085515,0.425064,0.243088,0.114758,0.289483,A
10096,-0.032372,-0.030964,0.666613,-0.165283,0.264724,-0.477324,0.034383,1.35561,0.680721,0.271668,E
10097,-0.021459,-0.828251,0.188138,-0.25983,0.143511,1.590267,0.612811,-1.427178,-0.574657,1.312768,E
10098,0.126973,0.186458,0.321895,0.227258,0.264397,0.321475,0.062787,0.119705,-0.029077,-0.092634,A
10099,-0.069159,-0.424123,0.334874,0.696038,0.195678,0.15684,0.402827,0.122602,0.524427,0.357832,E
10100,-0.122199,0.297695,0.120898,0.683897,0.252544,-0.489896,0.077337,0.984908,0.566952,-0.069096,A
10101,-0.016963,1.742464,0.308021,0.02867,-0.958873,0.075551,0.39215,0.288742,-0.075107,0.443788,A
10102,-0.119359,-0.524881,0.343628,0.970194,0.268014,1.303975,0.182885,0.146721,0.2558,0.721489,F
10103,-0.058153,-0.11211,-1.224721,-0.021098,-0.221992,-0.335828,0.308741,1.366388,0.513389,0.025227,E
10105,0.555192,-0.326794,-0.147239,-0.011625,1.000096,-0.887719,-0.92687,-0.063039,0.688945,-0.176261,I
10106,-0.090168,-0.007356,0.08118,-0.13,0.212075,0.027398,0.401932,0.560705,-0.071424,-0.074574,A
10107,-0.037217,0.300281,0.17989,-0.105641,0.274497,-0.898045,0.554991,0.076862,0.443042,-0.908915,H
10108,0.104197,-0.2987,0.021297,0.224419,0.266769,2.598623,0.732841,-1.390187,-1.522387,2.208294,A
10109,0.011387,0.372495,0.160269,-0.631982,0.250417,-1.145204,0.01994,-0.271873,0.07484,-0.797414,F
10110,0.202118,0.00364,0.501414,-0.82572,0.241475,-0.28602,0.068813,0.118944,0.153802,-0.510769,H
10112,0.067047,-0.267555,0.197523,0.653957,0.19198,1.63651,0.64813,-0.804685,0.068584,1.35028,D
10113,-0.016837,0.181603,-0.67985,-0.479905,0.183877,0.732887,0.620504,-1.102902,-0.83392,0.943674,A
10114,0.034432,-0.545471,0.336565,0.580936,0.174563,-0.068916,0.27706,0.480086,0.264374,0.129796,C
10115,-0.117181,-0.1981,0.071755,0.620573,0.241787,0.832065,0.322729,-0.179471,-0.209818,0.364471,F
10116,-0.229273,0.302574,0.243044,0.671053,0.263822,-0.153576,0.449195,0.411211,0.347243,-0.008309,G
10117,0.669281,-0.163041,-0.017656,-0.585853,0.193909,-0.614524,0.133554,0.183425,0.212778,-0.349376,A
10118,0.128162,-0.040855,0.326246,0.013669,0.257403,-0.18657,0.024071,-0.59845,-0.041154,-0.088909,F
10119,0.088187,-0.170235,0.3541,-0.608407,0.217136,0.249209,0.254886,-0.929373,-0.458262,-0.305212,E
10120,-0.010284,-0.309265,0.014597,-0.00835,0.285703,0.583002,0.01559,-0.005989,0.168133,0.401401,A
10121,0.028412,-0.247673,0.366105,1.352781,0.208101,0.521819,-0.050251,1.051961,1.050655,0.371462,X
10123,0.000955,-0.168627,0.428746,-0.585987,-0.025437,0.413126,0.439077,1.324119,-0.095388,0.15605,A
10124,0.156266,0.17269,0.349159,0.306077,0.205941,1.052937,0.283877,-0.482984,-0.471619,0.873541,A
10125,-0.005588,-0.218779,0.376044,-0.208839,0.269885,1.336511,0.471742,-0.718895,-0.679876,1.360093,A
10126,0.240496,0.45676,0.050303,0.583435,0.276754,0.015528,0.554737,0.721654,0.229058,0.017459,F
10127,0.170851,0.26176,0.090949,0.004983,0.258816,-0.71571,0.192107,0.237343,0.357939,-0.31772,A
10128,-0.219321,0.00405,0.233745,-0.095922,0.334218,2.730563,0.930445,-1.247332,-1.400448,2.434259,E
10129,0.129133,-0.099835,0.214583,0.398701,0.216253,1.688913,0.544621,-1.009067,-0.388346,1.02775,H
10130,0.097556,-0.428694,0.113182,-0.041156,0.234574,1.307381,-0.0106,-0.996326,-0.063896,1.163968,D
10131,0.513351,-0.174093,0.164661,-0.394309,0.974089,-0.647257,-0.784642,-0.41798,0.917882,0.874105,I
10132,-0.044953,0.257139,0.19387,-0.412209,0.239761,-0.368549,0.225412,0.074037,0.427262,-0.55051,F
10133,-0.026281,-0.171914,-3.282435,-0.744769,0.218703,0.630962,0.395786,0.340555,-0.133509,-0.096518,D
10134,0.033196,0.198384,-0.309334,-1.016844,-0.073901,-0.699668,0.202544,0.244608,0.367833,-0.090118,A
10135,0.265476,-0.028529,0.242989,-0.546525,0.185789,-1.131704,0.029546,0.332012,0.347292,-0.511229,C
10136,0.129972,-0.25696,0.359398,0.162606,0.235441,0.178646,0.240097,0.127377,-0.352308,0.130608,A
10138,0.199231,0.109212,0.128363,0.368744,0.232782,-0.368593,0.169064,0.931114,0.456631,-0.19473,A
10139,-0.099524,0.29229,0.051671,0.368002,0.218722,-0.403526,0.26901,1.09123,0.900831,-0.612777,H
10141,0.119004,-0.7639,-2.397249,-0.791788,-0.406973,0.217597,0.373182,-0.253891,-0.042964,0.163651,A
10142,0.031966,-0.487954,0.420245,-0.16472,0.243643,0.224386,0.140353,-0.304671,0.278735,-0.345308,A
10143,0.055634,0.26586,0.288429,0.395486,0.256286,-0.395518,0.630601,0.53716,0.24321,-0.374546,F
10144,-0.218243,0.386793,0.112473,0.616396,0.250193,0.208856,0.265817,0.310865,0.458731,-0.043761,E
10145,-0.194311,-0.144799,0.126078,0.851444,0.251179,0.127904,0.489623,0.934344,0.237419,-0.289996,X
10146,0.267822,-0.628009,0.441434,-0.970541,0.12545,1.225795,-0.043423,0.650828,0.242855,1.207059,A
10147,-0.015329,-0.146735,-0.242727,-0.771233,0.21268,-0.633796,0.280074,0.015324,0.080229,-0.295331,E
10148,0.170516,0.062502,-2.487253,-0.739904,0.261159,-0.638365,0.424455,-1.003114,0.083106,-0.060869,D
10149,0.367718,-0.13872,-0.012353,-0.634344,1.047588,0.031222,-0.997596,-0.483966,0.68288,0.246372,I
10150,-0.109101,-0.167904,0.1329,0.934318,0.200687,0.78003,-0.131959,-1.04722,-1.44559,-0.336782,A
10151,-0.014915,-0.514634,0.231835,0.298264,0.182833,0.509036,0.480007,-0.028071,0.036917,0.178723,A
10152,0.036188,0.181696,-0.606372,-0.407691,0.198985,0.723442,0.386803,1.22383,0.764595,0.880463,E
10154,0.176131,0.08187,0.075337,0.427438,0.241838,-0.701075,0.261175,1.093488,0.797597,-0.774194,F
10155,-0.189877,-0.024209,0.107073,1.258267,0.190022,1.189184,0.000603,0.286387,0.209583,0.657134,A
10156,-0.161692,-0.025753,-0.27831,0.95061,0.279217,0.462929,0.371335,0.50082,0.29275,0.151511,A
10157,0.119178,-0.179256,0.247282,-0.439192,0.26485,-1.191177,-0.080329,-0.03622,0.884147,-0.878758,H
10158,0.139728,0.233443,0.347262,-0.417946,0.255697,-0.855349,0.084554,-0.759956,-0.0273,-0.725451,F
10159,0.166939,-0.245405,0.106651,0.07926,0.254068,-0.543732,0.193323,0.342894,-0.014983,-0.63886,G
10160,0.00217,0.067752,0.29859,1.016462,0.566678,-0.903656,0.389956,0.36435,0.90802,0.066636,X
10161,0.060459,-0.767031,0.314132,0.652487,0.075413,0.71395,0.492954,0.351945,0.095073,1.005343,A
10162,-0.078762,0.22626,0.39774,-0.016102,0.219178,-0.503652,0.691884,0.329033,-0.255773,-0.867906,A
10164,-0.124781,-0.153652,0.128954,0.102666,0.239031,1.468804,0.50836,-0.67925,-0.28209,1.269101,F
10165,-0.0101,0.009654,0.275935,0.573083,0.221285,-0.077362,0.367206,0.17148,0.050373,-0.167673,A
10166,-0.52874,0.031776,-1.016444,-0.682722,0.226644,-0.01033,0.158176,-0.066316,0.354537,0.005406,F
10167,0.089077,-0.450419,-0.692716,-1.186901,-0.675959,-0.434529,0.390894,0.10951,-0.240315,0.007314,A
10169,-0.031301,-0.501908,0.193314,-1.029791,0.075133,2.602998,0.095865,-1.141203,-0.913496,2.194816,D
10170,0.272814,-0.025118,0.163129,-0.944069,0.276462,-0.073841,0.217093,0.304759,0.202353,-0.386395,A
10171,-0.071043,0.170615,-0.235143,-0.11818,0.241911,0.087132,0.116913,0.007321,0.093435,0.25067,G
10172,-0.206369,0.22754,-0.187429,0.790781,0.187927,-0.070265,-0.45021,1.255752,0.750921,-0.256334,X
10173,0.73827,-0.459954,0.259681,1.018087,0.879272,-0.559536,-1.037679,1.192077,1.329192,0.460109,I
10174,-0.086788,0.049801,0.416198,1.679031,0.108653,2.143942,0.492734,0.434683,-0.525446,1.674806,A
10175,0.061081,-0.265035,0.200046,-0.284991,0.225108,-0.698531,0.546457,-0.447529,-0.261089,-0.622562,F
10176,-0.164765,-0.104757,0.172597,0.0096,0.216699,1.63042,0.444677,-1.131241,-1.033613,1.466346,D
10177,-0.093848,0.126368,0.091934,1.056505,0.225028,0.110375,0.437978,1.343757,0.287114,0.013186,E
10178,0.134317,0.26394,0.144797,-0.086929,0.254562,0.142026,0.180499,-0.598221,-0.581157,-0.072379,A
10180,-0.098243,0.432845,1.298977,0.015415,-1.370058,-0.365457,0.079106,0.900853,0.809552,0.050661,E
10181,0.06325,-0.291278,0.237897,1.029165,0.274555,0.500293,0.365825,0.770017,-0.278821,0.239538,A
10182,-0.070884,-0.299155,0.376883,1.147836,0.162592,-0.10837,0.584018,0.745251,0.173666,0.101092,A
10184,0.217881,-0.336738,0.300788,-0.814607,0.211339,-0.809821,0.496245,-1.153539,-0.016187,-0.299436,A
10185,0.687246,-0.042436,-1.646588,0.774339,0.965679,-0.969291,-1.234373,0.242287,1.032442,1.030801,I
10186,-0.047187,-0.141688,0.328742,0.882542,0.247503,0.477253,0.249508,0.307909,-0.140205,0.683993,F
10187,0.049053,-0.148867,0.276607,-0.15214,0.269103,-0.120797,0.217461,-0.291886,-0.171294,-0.172929,A
10188,0.149166,0.068492,0.054896,1.065517,0.297068,1.12848,0.63649,-0.668526,-0.620084,1.329587,F
10189,0.050425,0.041899,0.417681,0.979477,0.22126,0.53325,0.45304,-0.097961,-0.232669,0.462539,A
10190,0.011345,0.159514,0.293087,-0.82953,0.280475,0.454719,0.238209,-0.831662,-0.67295,0.378709,F
10191,0.015263,0.303398,0.30804,0.22177,0.202468,-0.621896,0.504959,0.947734,0.500102,-0.566755,G
10193,0.019284,-0.410676,-0.042777,-0.165959,0.23878,1.369345,0.462995,-0.97902,-0.251051,1.005356,G
10194,0.227085,-1.174921,0.199205,-0.69558,0.078651,-0.003377,0.16498,0.014877,0.038241,0.041183,A
10195,-0.008713,-0.067728,-0.095886,-0.970499,0.29359,0.23815,0.058594,-1.689134,-1.373824,-0.406877,H
10196,0.140949,0.245801,0.183759,-0.076651,0.214183,-0.674691,0.17968,0.363674,-0.089297,-0.657532,F
10199,-0.281888,-0.038186,0.304198,-0.460656,0.162121,2.100958,0.557566,-1.169602,-1.111083,1.280264,D
10200,-0.225234,0.046695,0.413306,1.124075,0.248703,0.214643,0.45152,-0.129021,0.057652,-0.129269,X
10201,0.665002,-0.297204,0.099239,0.871475,0.831276,-0.429409,-1.139017,0.938345,1.737893,0.936769,I
10202,0.073277,0.118019,0.13069,1.003318,0.250149,-0.246195,0.025447,1.253823,0.782258,0.003996,E
10203,-0.145339,-0.347137,-0.051247,0.678224,0.213738,0.150163,0.1747,0.967178,0.357012,0.082481,A
10204,-0.043367,0.065301,0.792764,0.96169,0.885872,0.693858,-1.28416,-0.274468,0.862459,0.919832,Y
10205,-0.170188,-0.286351,0.458503,1.087185,0.280857,0.92665,-0.005693,0.24828,0.683279,1.072751,E
10206,0.234486,-0.243095,0.284246,-0.416503,0.21413,-0.022847,0.096672,0.07489,0.095503,0.154615,A
10207,-0.207667,0.228136,0.082395,0.802957,0.242136,0.516753,0.391962,0.111645,0.320833,0.567048,A
10208,-3.953252,-0.759226,-1.978196,0.165346,-3.092627,-0.486887,0.728736,1.439801,-1.055188,-0.154515,A
10209,0.208818,0.188012,-0.668752,-1.172423,0.06086,-0.120435,0.435112,-0.86836,-0.556318,-0.244323,F
10210,0.025464,0.039335,0.079901,0.094599,0.25094,2.095025,0.461436,-1.36138,-1.16543,1.156524,A
10211,0.243349,0.136397,0.072693,1.126392,0.323277,0.067566,-0.310076,0.718963,0.830269,-0.898992,A
10212,0.627599,-0.295126,0.179635,-0.634596,0.887995,-0.678925,-1.154933,-0.921269,0.676667,0.639769,I
10213,0.033762,-0.145589,0.356932,-0.507667,0.262969,-0.332524,0.011923,-0.050866,0.20757,-0.789238,F
10214,-3.498892,0.406026,-0.081613,-0.606803,-4.595783,-0.236172,0.402264,0.437912,-0.524674,-0.384036,A
10215,0.002612,-0.168094,-2.847396,-0.625666,0.297829,-0.278809,0.492569,-0.07214,-0.05541,-0.23872,A
10216,-0.126503,-0.238399,-0.203729,-1.661748,0.713808,-0.841671,0.618972,-2.717767,-1.572188,-0.840309,E
10217,0.310725,0.199274,-0.408409,-0.844574,0.181239,0.596143,0.589247,-1.712309,-1.170888,0.344898,H
10218,-3.007557,0.160903,0.097395,1.533237,-4.397679,0.647176,0.212025,0.300468,0.252759,-0.031677,X
10219,0.145602,-0.229731,0.330536,-0.109752,0.233718,-0.253357,0.404772,-0.11152,0.020398,-0.360431,H
10220,0.036272,-0.109836,0.269761,1.239876,0.140971,-0.026205,0.464716,0.702833,0.423032,0.084969,A
10221,0.220445,0.177665,-0.149795,-0.359147,-0.439927,0.564111,0.429915,-0.821658,0.209107,1.2608,A
10222,0.199045,0.209311,0.267151,0.258915,0.254925,-0.307797,0.462937,0.185211,-0.248947,-0.491132,F
10223,0.268129,0.028793,0.600994,-1.182839,0.374891,-0.147587,0.500436,0.867905,0.439334,0.044741,A
10224,0.071532,0.317504,0.203782,0.328381,0.22777,0.033449,0.047675,0.30365,-0.0281,-0.207412,H
10225,0.253134,0.232067,0.020619,-0.651293,0.281608,-0.776056,0.035554,-0.736701,-0.209093,-0.315876,C
10226,-0.023632,0.141072,0.083518,0.000618,0.257528,0.699132,0.447346,-0.51784,-0.237991,0.544579,A
10227,0.298986,-0.274705,0.100583,-0.58965,0.247116,-0.618495,0.157375,-0.191092,0.294928,-0.944911,F
10228,-0.062989,0.095881,0.355874,0.314614,0.26908,-0.106307,0.343761,-0.610465,-0.035131,-0.342995,A
10229,-0.102128,-0.4166,0.421867,0.872135,0.235229,0.93595,0.47616,0.350935,-0.268602,0.87991,A
10230,-0.059754,0.286419,0.268561,-0.239036,0.223686,-0.93996,0.361584,0.255112,0.535149,-0.877915,F
10231,-0.342802,-0.204246,0.328208,1.192012,0.304732,-0.356727,-1.254773,1.700271,2.52267,-0.259602,X
10232,0.172004,0.151835,0.19058,0.014034,0.252796,0.969393,0.478117,-0.164849,-0.015989,0.904626,G
10233,0.020493,0.256713,0.073963,1.122919,0.215596,0.118077,0.245522,1.336231,0.508129,0.01527,A
10235,-0.065227,0.171804,0.115446,-0.111244,0.252174,-0.158594,0.277168,-0.062873,0.644002,-0.158754,E
10236,0.122809,-0.521608,0.454922,0.852571,0.275974,1.15038,0.099908,0.817378,0.276672,0.794875,A
10237,-0.04888,-0.187425,0.100262,0.553614,0.221594,0.794774,0.127882,-0.091309,0.195547,0.644395,H
10238,0.038513,-0.43697,0.337805,0.483451,0.227053,0.379082,0.387304,0.569494,0.158841,0.090906,A
10239,-0.322993,-0.175075,0.299821,1.274877,0.223468,0.639862,-0.712155,0.791273,1.517795,0.818406,Y
10240,0.041951,-0.224086,0.564492,-1.117268,0.269946,-1.194349,0.6818,-1.193657,0.467911,-0.9464,A
10241,-0.053484,0.08491,0.277791,0.01792,0.26656,-0.706593,0.149829,0.622218,0.586805,-0.579962,G
10243,0.104306,0.304851,0.307117,0.152911,0.222168,-0.114956,0.340821,0.256171,0.167349,-0.058083,F
10244,-0.029884,-0.468593,0.372258,0.569851,0.269563,1.105197,0.079401,-0.663408,0.073305,0.866243,E
10245,0.22812,0.336233,0.127517,-0.625667,0.250266,-0.214351,0.32648,-0.771955,0.00338,-0.680787,A
10246,0.221004,-0.13847,0.254922,-0.455296,0.209066,-0.130726,0.475369,-1.078616,-0.591472,-0.030027,F
10247,0.147262,0.64245,0.314383,0.723586,-0.584658,1.096758,0.257439,0.295075,0.350577,0.790151,A
10248,0.127208,-0.2521,0.270905,0.35082,-1.37513,-0.316903,0.587782,-0.954027,-0.796729,-0.32622,A
10249,0.061595,1.361551,-0.484277,-0.095455,-0.979734,1.473136,0.290602,-0.178313,0.021943,0.75493,D
10250,-0.087704,-0.229036,0.358685,1.251345,0.27746,0.827247,0.211445,0.324081,-0.397518,0.730129,A
10251,-0.242591,-0.192474,0.19086,0.509119,0.261918,-0.674782,0.506897,0.994238,0.833432,-0.620211,E
10252,0.082495,0.226771,0.064154,-0.619625,0.251072,-0.711284,-0.038976,-0.609509,-0.053513,-0.662326,F
10253,0.023467,-0.172057,0.09293,-0.227282,0.226484,0.802131,-0.011334,-0.963913,-0.705891,0.731758,A
10255,0.033939,0.080843,0.155193,-0.183799,0.188544,-0.066909,0.195694,-0.621555,0.170125,-0.449963,F
10256,0.084529,-0.186489,0.146515,0.817556,0.252732,1.214588,0.261348,0.025941,-0.158032,1.25149,A
10258,-0.279922,-0.324015,0.76722,1.175307,0.553589,-0.412078,-1.448067,1.343098,1.614926,0.734189,Y
10259,0.218116,-0.20187,0.224735,-1.791854,0.178811,-0.541831,0.25035,-1.170577,-0.189923,-0.829743,A
10260,-0.177921,0.117677,0.720862,1.150471,0.300661,0.535357,0.125328,0.938229,0.145446,0.624618,A
10261,-0.021803,-0.510943,-0.428203,-1.200504,0.214812,-0.626232,0.228362,0.274553,-0.107425,-0.534793,G
10262,-0.302675,0.242866,0.166381,0.703211,0.244406,0.003348,-0.001503,1.365166,0.624836,-0.108513,E
10263,-0.025355,-0.06417,0.167881,-0.122125,0.225277,-0.80553,0.110815,0.712461,0.246422,-0.549472,A
10265,-0.019361,0.053163,0.091975,0.523477,0.229045,1.00068,0.002907,-0.120498,0.351649,0.892773,A
10266,0.115669,-0.22417,0.134754,0.232747,0.268042,0.064114,0.165278,0.092806,0.269702,-0.208798,F
10268,0.19454,0.096386,0.322299,0.478544,0.242377,0.144263,0.414464,0.321577,-0.038129,-0.079301,F
10269,-0.086372,-8.1e-05,0.254979,0.67237,0.260549,-0.405209,0.243859,0.705602,0.061834,-0.166133,A
10270,-0.056445,-0.177646,0.055042,0.116236,0.234708,-0.792119,0.289527,0.201708,0.403644,-0.316224,E
