PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
10029,0.366797,-0.263717,0.037107,-0.010257,0.976743,-1.007638,-1.093052,0.438024,1.260631,-0.203531,I
10030,0.200053,0.067985,0.143891,-0.893961,0.261718,-0.701202,0.436128,-0.667918,-0.032391,-0.980305,G
10031,0.382637,-0.069591,0.236403,-1.355249,0.258782,-0.282324,0.485025,0.533902,0.05706,-0.027215,A
10032,0.062888,0.161174,0.308244,-0.013577,0.278453,-0.772719,0.028378,-2.499827,-2.14425,-1.285395,E
10033,0.085111,-0.155978,0.299629,0.000132,0.25251,-0.652823,-0.009468,-0.635272,-0.737789,-0.713194,E
10034,-0.074133,0.441966,0.104904,0.423735,0.261718,-0.080026,0.294462,0.323729,0.357325,-0.109857,F
10035,0.16598,-0.13607,0.253494,-1.236733,0.240159,-0.258382,0.303321,1.099039,0.0637,-0.365965,A
10036,-0.048122,0.064188,0.325963,1.818506,0.220321,-0.181157,0.179041,1.565837,0.127086,-0.065988,A
10037,-0.056935,0.426754,0.333657,-0.126632,0.164929,-1.127177,-1.236029,1.246636,0.419351,-1.855026,A
10038,-0.244139,-0.141241,0.329854,0.630916,0.244557,-0.588429,0.001779,1.174084,0.493714,-0.592981,E
10039,0.219159,-0.357811,0.022373,-0.539608,0.09467,-0.288754,0.682484,0.074058,0.033794,-0.365748,A
10040,0.261547,-0.025392,0.303652,-0.358177,0.133987,-0.689278,0.159989,0.183175,0.116398,-0.436534,F
10041,-0.062946,-0.080144,0.195027,1.041241,0.246357,0.062514,-0.354729,-0.855573,-1.069544,0.535236,A
10042,0.610205,-0.148537,0.130165,-0.458976,0.932422,-1.001303,-1.196211,0.001603,1.29782,-0.025049,I
10044,-0.205648,-0.094987,0.217306,0.186274,0.22615,0.141496,0.293092,-0.032271,0.347575,0.316345,D
10045,0.060529,0.308681,0.445173,1.068395,-1.149345,2.202489,0.442228,-0.66542,-0.487246,1.954873,A
10046,0.151984,0.075119,0.391454,0.13953,0.117676,-0.109403,0.387751,0.151415,-0.116164,0.169189,A
10047,0.089526,-0.25151,0.254164,0.869912,0.261718,-0.073004,0.173675,0.851953,0.017422,-0.056484,A
10048,-0.11188,0.221837,0.099206,1.188181,0.251179,1.358889,0.186765,0.20976,0.279274,1.36006,A
10049,-0.041182,-1.778847,0.201198,0.057028,-1.10113,1.183823,0.554474,-0.876761,-0.163686,1.066209,A
10050,0.110596,0.043896,0.092055,0.316827,0.261718,0.369092,0.251776,0.177117,-0.24349,0.327649,F
10051,0.024561,-0.000444,0.39176,0.325895,0.261718,0.288431,0.100646,0.313478,-0.157442,0.195528,F
10052,0.248503,0.22578,0.176234,-0.237111,0.244155,-0.159741,0.108173,-0.538507,-0.055946,-0.09503,A
10053,-0.003393,-0.404883,0.206398,0.726705,0.202712,0.063001,0.356591,0.498038,0.907252,0.292044,X
10054,0.143272,-0.000104,0.198637,-1.130748,0.249226,-0.320078,0.300651,1.149226,0.68443,-0.340579,E
10057,0.139672,0.467397,0.248467,0.093115,0.088707,-0.37239,0.188178,1.0385,-0.217508,-0.255398,A
10058,-0.263571,-0.180344,-3.463716,1.954263,0.261718,1.549342,0.608299,1.43429,2.014105,1.283247,X
10060,0.632342,-0.166542,0.020948,0.541101,0.963687,-0.631004,-1.394466,0.410415,1.586032,0.035781,I
10061,0.267319,0.039668,0.268948,0.058408,0.261718,-0.284403,0.209705,0.32714,-0.246411,-0.235547,F
10063,-0.692543,-0.142344,0.312241,0.297336,0.217157,0.607175,0.119188,-0.372883,0.13729,0.18376,D
10064,-0.003107,0.11875,0.029729,-0.091676,0.261718,-0.378916,0.118664,0.140891,0.144464,-0.177144,F
10067,-0.040995,0.273964,0.131165,0.483161,0.261718,-0.232016,0.139005,0.236105,0.00575,-0.300997,G
10068,0.073201,-0.018699,0.299604,-0.781436,0.239042,-0.561683,0.164869,0.691879,0.292446,-0.604425,H
10069,0.34877,-0.203664,0.070271,0.028375,0.976743,-1.434757,-1.271356,-0.487084,0.646995,-0.466518,I
10070,-0.019283,-0.640252,0.337465,-0.43082,0.224789,0.545912,0.350319,0.830633,0.456948,0.289779,A
10071,0.021506,0.254393,0.05759,0.407349,0.266905,0.786207,0.252358,-0.723558,0.064624,0.433455,F
10073,0.510899,-0.27657,-2.269726,-2.58872,0.278198,-0.574788,0.710274,-0.111403,0.175174,-0.4107,F
10076,0.218433,-0.106173,0.250019,0.48952,-1.31417,0.923298,0.544145,0.41916,0.002742,0.404089,A
10077,0.052234,-0.488024,0.241104,-0.506281,0.261718,-0.24467,-0.063444,-0.884765,0.046487,-0.346269,F
10079,-3.498799,0.718947,0.348628,0.691032,-4.922215,-0.288474,0.322842,1.165486,-1.613579,-0.537818,A
10080,0.053093,0.236854,0.026092,-0.349039,-1.010838,0.372324,0.275078,-0.762867,0.326922,0.497779,G
10081,-0.15651,-0.55205,0.085302,0.052028,0.268289,1.36188,-0.024844,-1.214185,-0.366089,1.063156,A
10082,0.536145,-0.107904,-3.796901,-2.782229,0.247479,-0.610185,0.219427,0.013067,-0.326761,-0.457452,A
10083,0.07654,-0.322302,0.22586,0.037412,0.200619,2.653381,0.52233,-1.833113,-1.260108,2.13213,F
10085,-0.888963,-1.975238,0.238235,2.080737,0.167259,1.671994,0.141219,0.195934,1.390257,1.656729,X
10086,0.113796,-0.615504,0.299694,0.608271,0.207714,0.48019,0.257041,0.11828,0.07171,0.599039,A
10087,0.763951,-0.013951,0.056212,1.055393,0.98975,-0.756815,-1.007218,0.873933,1.131472,0.058344,I
10088,0.019277,0.255613,0.180012,-0.078062,0.261718,-0.341377,0.11402,0.03513,0.24454,-0.098725,F
10089,0.017527,0.0826,0.103245,0.269416,0.254284,0.271429,0.077114,-0.234692,0.148518,0.269151,F
10091,-0.074156,0.374253,0.226304,0.119759,0.261718,-0.314915,0.326657,0.209203,0.083961,-0.155833,F
10092,-0.647606,0.037257,-3.261362,0.615272,0.241997,0.122115,0.124905,1.023532,0.070077,0.568544,W
10093,-0.063218,-0.224438,-2.221904,-0.933734,0.139866,-0.33674,0.570987,-0.953822,-0.58384,0.216903,A
10094,-0.065628,-0.287935,0.284506,-0.04807,0.195272,1.012162,0.231917,-1.047322,-0.559484,0.953409,A
10095,0.09136,-0.056643,0.184095,0.080169,0.201229,0.184213,0.583716,-0.004476,-0.033409,0.363804,A
10096,0.042875,-0.744199,0.163664,-0.194277,0.103826,-0.079993,0.231692,1.404981,0.650996,-0.298746,E
10097,-0.152255,0.289629,0.263267,-0.12186,0.231397,1.263163,0.419757,-1.566788,-1.120698,1.203018,E
10098,-0.064823,0.018587,0.270271,0.232169,0.271554,0.266409,0.225966,0.108647,0.159151,0.200705,A
10099,-0.169377,0.308744,0.286058,0.645887,0.117492,0.19852,0.349496,0.319686,0.515914,0.306331,E
10100,0.101149,-0.252472,0.171826,0.579177,0.193885,-0.03415,0.067928,0.968215,0.150273,-0.065437,A
10101,0.139862,-0.095689,0.210599,0.62277,-1.230185,0.081861,0.502767,0.706325,0.369333,0.137082,A
10102,-0.160489,0.36143,0.248953,0.897663,0.272963,0.905347,0.333829,0.222337,-0.11817,0.72716,F
10103,-0.089552,0.646415,-2.136767,-0.211671,0.239934,0.004638,0.433418,1.33426,0.871394,0.371603,E
10105,0.398742,-0.20375,0.098695,0.063436,0.945728,-1.106624,-0.733307,-0.986007,0.684391,-0.296628,I
10106,0.114214,-0.118008,0.329056,-0.101061,0.250298,-0.053134,0.355757,0.548983,0.4555,0.133992,A
10107,0.134202,0.268197,0.242431,-0.324705,0.261718,-1.111461,0.326285,0.205968,0.214419,-0.9613,H
10108,0.047835,-1.123884,-0.0219,0.026545,0.222979,2.643859,0.860707,-1.971549,-1.49214,2.711231,A
10109,0.190157,-0.052776,0.089058,-0.85452,0.261718,-1.20237,0.16924,-0.219392,-0.061578,-0.931331,F
10110,0.074414,-0.211543,0.377325,-0.703766,0.251094,-0.445685,0.346296,0.277734,0.013572,-0.166123,H
10112,-0.112368,-0.259012,0.2588,0.898584,0.204148,1.308539,0.535226,-0.817085,0.008583,0.980601,D
10113,-0.083689,-0.237795,0.233084,-0.652006,0.198584,1.138057,0.278245,-0.940474,-0.224709,1.25599,A
10114,-0.24878,-0.971204,0.092195,0.69459,0.16465,0.006811,0.478287,0.70873,0.18114,0.242155,C
10115,-0.137686,0.02333,0.192337,0.492464,0.253472,0.513055,0.093434,-0.237757,-0.425426,0.49324,F
10116,-0.127547,-0.204618,0.335032,0.740352,0.261718,0.024093,0.366142,0.554494,0.400579,-0.215814,G
10117,0.918485,0.123621,0.087736,-0.389999,0.121701,-0.520531,0.377094,0.419425,-0.592054,-0.112901,A
10118,-0.019721,0.255264,0.097053,-0.114796,0.261718,0.051273,0.565767,-0.873654,-0.92284,-0.204147,F
10119,-0.028337,0.174654,0.264401,-0.641417,0.238387,-0.05691,0.017156,-0.986411,-0.020114,-0.145876,E
10120,-0.049642,-0.027492,0.123402,-0.04467,0.24831,0.705751,0.162922,0.087237,0.447695,0.927374,A
10121,-0.13163,0.013925,0.359378,1.420647,0.222836,0.549784,0.12035,1.122508,1.527105,0.589466,X
10123,0.240419,-0.018218,0.537007,-1.289719,0.05808,0.693757,0.412733,1.287104,0.645624,0.856664,A
10124,-0.081727,-0.329586,0.250899,0.24006,0.270514,0.804923,0.60237,-0.437808,0.130956,0.706572,A
10125,-0.055099,-0.481698,0.073424,-0.228472,0.253896,1.424271,0.229309,-0.926906,-0.50565,1.220108,A
10126,0.272957,0.19204,0.147125,0.726514,0.267523,-0.307489,0.439863,0.581765,-0.303304,-0.32492,F
10127,0.20614,0.390455,0.032141,0.028472,0.22863,-0.440053,0.349378,0.217585,0.10292,-0.440767,A
10128,-0.292586,-0.295647,0.063336,-0.646797,0.192022,2.611601,0.322677,-1.353086,-1.816708,2.336259,E
10129,-0.141995,0.287794,0.309535,0.768919,0.236996,1.64835,0.56862,-0.709142,-0.154761,0.951497,H
10130,-0.207414,0.341292,0.262353,-0.122489,0.216092,1.08592,0.137959,-1.122278,-0.441744,1.261687,D
10131,0.617254,-0.390987,0.080656,-0.72697,0.987723,-0.46766,-1.043324,-0.843862,0.731384,0.968485,I
10132,0.156986,-0.154706,0.310591,-0.376887,0.232414,-0.387456,0.609713,0.323237,0.322187,-0.53793,F
10133,-0.109521,0.032874,-3.075151,-0.550991,0.150684,0.463006,0.287014,0.107806,0.008174,0.532362,D
10134,0.006564,0.522777,-3.53863,-1.357843,-0.189395,-0.048347,0.197491,-0.07032,-0.011091,-0.108561,A
10135,0.22897,0.064892,0.510737,-0.67552,0.181279,-0.801667,0.532364,0.125764,0.383917,-0.741197,C
10136,0.084913,-0.182041,0.224791,0.234767,0.254626,0.583215,0.516791,0.19561,-0.24374,0.231121,A
10138,0.157784,-0.225107,0.230588,0.34663,0.235234,-0.33768,0.409999,0.780563,-0.025631,-0.315195,A
10139,0.159221,0.02498,0.280259,0.351916,0.257322,-0.931533,0.38573,1.139076,0.697446,-0.918226,H
10141,0.023873,-0.242966,-3.488661,-0.619626,-0.714675,0.02652,0.037462,0.456266,0.093088,-0.103664,A
10142,0.099955,-0.529804,0.331868,-0.110958,0.062149,-0.039559,0.564114,-0.288565,-0.268942,-0.258348,A
10143,0.157038,0.178182,0.136835,0.337795,0.163622,-0.117691,0.442444,0.551929,0.233956,-0.320855,F
10144,-0.172636,-0.062191,0.146589,0.536163,0.261718,0.487794,0.175638,0.387182,0.429856,0.044528,E
10145,-0.019191,-0.131896,0.109972,0.756076,0.23361,-0.280431,0.413017,0.885691,0.961794,-0.040535,X
10146,0.200617,-0.912158,-0.173885,-1.742504,0.25876,1.350992,0.397329,0.137722,-0.143453,1.022351,A
10147,0.106737,0.096163,0.398241,-0.698002,0.227323,-0.30073,0.17169,0.527529,0.264587,-0.427434,E
10148,-0.106391,-0.219171,-2.221573,-0.884043,0.195328,0.061027,0.111654,-0.740271,-0.273312,0.105822,D
10149,0.637599,-0.187573,0.114713,0.143267,0.981906,0.185344,-0.940399,-0.895938,0.608294,0.760911,I
10150,0.09791,-0.199313,0.242047,0.845423,0.242323,0.159298,0.148998,-1.038194,-0.970418,0.091306,A
10151,0.008386,-0.646578,0.124029,0.342285,0.174231,0.591894,0.43076,0.086064,-0.098522,0.379623,A
10152,-0.047414,-0.005326,0.036283,-0.241686,0.269114,0.879759,0.250279,1.047234,0.86766,0.635221,E
10154,0.032599,-0.242512,0.330503,0.270521,0.242201,-0.735532,0.272979,0.943652,0.758788,-0.732071,F
10155,0.024419,-0.261986,0.420276,1.096037,0.261718,1.378453,0.448312,0.084106,-0.384341,1.169055,A
10156,-0.020118,-0.049466,-0.055802,1.12334,0.250361,0.428017,0.231703,0.175032,-0.164244,0.878581,A
10157,0.110147,0.180917,0.124033,-0.666029,0.247825,-1.454789,0.582113,0.027539,0.646146,-1.075598,H
10158,0.049121,-0.602493,0.143439,-0.494215,0.271957,-1.069955,0.184374,-0.92966,0.208903,-0.878433,F
10159,0.228899,0.618555,0.047411,0.176328,0.261718,-0.679278,0.271367,0.436724,-0.231486,-0.643824,G
10160,-0.170308,0.032441,0.515543,1.012674,0.651366,-0.57641,-0.223863,-0.205488,1.087829,0.043079,X
10161,-0.007383,-0.25633,0.246615,0.416415,0.037706,1.10854,0.42983,-0.178379,0.335927,0.754471,A
10162,0.073963,-0.156703,0.407702,0.214717,0.274692,-0.662288,0.119356,0.380616,0.303823,-0.961345,A
10164,0.020743,0.001099,0.326064,0.213911,0.261718,1.131032,0.291941,-0.550073,0.229439,0.951355,F
10165,0.010422,-0.122408,0.347421,0.427352,0.261718,0.192349,0.217245,0.160572,-0.060322,0.137654,A
10166,-2.15475,-0.241739,-2.420205,-0.753001,0.207768,-0.424893,0.201588,0.323314,-0.038947,-0.155605,F
10167,0.474643,-0.55615,-3.577796,-1.106119,-1.05338,-0.268011,0.652537,0.067927,0.106382,0.034436,A
10169,-0.235157,-0.672054,0.349017,-1.358635,0.055716,2.97684,0.226775,-1.124668,-0.641588,2.062808,D
10170,0.029218,-0.035885,0.354652,-1.029353,0.237762,-0.148481,0.439695,1.10648,0.191707,-0.204232,A
10171,-0.058206,-0.300817,0.1208,-0.364095,0.233073,0.347262,0.355342,0.022665,0.126022,0.260931,G
10172,-0.09738,0.113743,0.364851,0.732811,0.254946,-0.608167,-0.695528,1.217321,2.261439,-0.107601,X
10173,0.815354,-0.127993,0.108504,1.192373,0.963259,-0.940503,-0.935543,1.174224,1.711466,0.125848,I
10174,0.014607,-0.491278,0.290303,1.674919,0.144226,1.929635,0.222628,0.208357,-0.663609,1.976525,A
10175,0.029022,0.218163,0.169234,-0.251178,0.247242,-0.569306,0.47196,-0.448656,-0.129897,-0.424529,F
10176,0.047915,0.033566,0.196645,-0.137775,0.25316,1.287906,0.24814,-1.657275,-0.597335,1.172167,D
10177,-0.036747,0.191317,0.287911,0.878293,0.2203,-0.328559,0.043018,1.041943,0.921896,-0.088057,E
10178,0.219767,0.255148,0.344364,-0.148432,0.261718,-0.118866,-0.00898,-0.483021,-0.382931,-0.300652,A
10179,0.431572,0.380608,-2.204342,-2.760048,0.261718,-0.645521,0.235242,0.373118,0.250275,-0.505586,A
10181,0.044777,0.290296,0.226748,1.069096,0.261718,0.160704,0.294091,0.587143,-0.290022,0.085006,A
10182,0.163412,-0.143955,0.238465,1.135121,0.255576,-0.169645,0.167027,0.730362,0.345232,-0.338412,A
10184,0.232257,-0.039845,0.071852,-0.947055,0.277624,-0.549955,0.237276,-1.227333,-0.442343,-0.296186,A
10185,0.618844,-0.44767,0.016475,0.652833,1.039405,-0.479274,-1.296367,0.750454,1.84313,0.470193,I
10186,-0.046607,-0.233359,0.256517,0.880608,0.265286,0.888236,0.385468,0.307463,0.002226,0.46158,F
10187,0.411138,0.319679,0.143245,-0.294549,0.27609,-0.581996,0.213348,-0.193993,-0.024658,-0.31991,A
10188,0.102092,-0.184126,0.241556,0.956156,0.298587,1.477405,0.305173,-0.689811,-0.147404,1.844537,F
10189,-0.21185,0.003746,0.233341,1.197921,0.273781,0.914926,0.374496,0.276142,-0.543288,1.007716,A
10190,0.131652,-0.078266,0.327385,-0.631144,0.271171,0.714639,-0.021507,-1.04114,-0.220289,0.610857,F
10191,0.144151,0.18046,0.129037,0.184342,0.247967,-0.659117,0.076725,1.030022,0.393146,-0.711195,G
10193,0.054039,0.404246,0.148091,0.017101,0.261161,1.297717,0.25684,-1.055976,-0.166657,1.00077,G
10194,0.321496,-1.302611,0.160638,-0.486688,0.029855,0.083068,0.604495,-0.194327,0.338001,-0.002914,A
10195,0.140503,-0.27416,0.255097,-0.813572,0.236772,-0.004492,0.179079,-1.777663,-0.883155,-0.123578,H
10196,0.204808,-0.000393,0.088731,-0.031706,0.247735,-0.820828,0.283024,0.493271,0.033599,-0.607397,F
10199,0.005939,-0.44293,0.481979,-0.864974,0.165482,1.878079,0.084876,-1.20906,-1.494813,2.442863,D
10200,-0.002479,-0.121555,0.320766,1.181767,0.234122,0.427461,0.605989,-0.430161,0.032291,0.0191,X
10201,0.564874,-0.139623,0.083649,1.25779,0.968038,-0.407589,-0.98242,0.633729,1.625083,0.763129,I
10202,-0.177404,-0.152742,0.263075,1.137933,0.265722,0.064314,0.136554,1.004718,0.583667,-0.036602,E
10203,-0.071782,0.311496,0.11843,0.496177,0.216948,0.20996,0.348609,1.102832,0.146733,0.354164,A
10204,-0.162106,0.106019,0.286064,0.925491,0.652881,0.784414,-1.70444,0.012949,1.072903,1.26312,Y
10205,-0.003196,-0.282874,0.308972,1.047489,0.246159,1.423301,0.325161,0.290065,0.343954,1.247681,E
10206,0.189704,-0.257841,0.264343,-0.377029,0.253691,0.229229,0.086398,-0.030189,0.074171,0.180176,A
10207,-0.063904,0.044365,0.341726,0.772513,0.21311,0.786903,0.333476,0.205839,-0.055773,0.628737,A
10208,-3.401607,11.50993,-3.290403,0.106229,-4.760515,-0.089696,0.321977,1.833351,-0.774895,-0.519691,A
10209,0.267911,0.016403,0.206597,-1.348852,0.246498,-0.727136,0.41439,-0.546201,0.174305,-0.538504,F
10210,-0.091786,-0.181985,0.153449,0.02087,0.251733,1.63242,0.508525,-1.95705,-1.215369,1.321893,A
10212,0.514224,-0.298172,0.170596,-0.455126,0.968184,-0.62901,-1.557606,-0.681281,0.799659,0.259669,I
10213,0.065421,-0.012767,0.270821,-0.510292,0.260458,-0.514285,0.401854,0.067366,0.039111,-0.617909,F
10215,0.007351,0.018073,-3.122941,-0.837071,0.323225,0.089316,0.09133,0.261438,0.107913,-0.108274,A
10216,0.263056,-0.132762,0.284365,-2.325576,0.252651,-1.194452,0.130368,-2.254022,-1.304921,-1.065326,E
10217,0.02984,0.045548,0.306813,-0.775161,0.248266,0.359887,0.48123,-2.304331,-1.068281,0.140489,H
10219,0.128709,-0.086024,0.076411,-0.103897,0.261718,-0.588432,0.341739,-0.119087,0.070158,-0.39399,H
10220,0.260928,-0.110237,0.121762,1.36749,0.133026,0.212253,0.106516,0.999926,0.492838,0.039205,A
10221,0.1132,0.331545,0.027334,-0.649208,-0.903793,0.673327,0.246674,-0.830022,-0.337731,0.657941,A
10222,0.084416,0.062333,0.324606,0.286004,0.244949,-0.749547,0.402504,-0.350127,-0.701835,-0.482756,F
10223,0.383761,0.06732,0.292422,-1.208781,0.225527,-0.185065,0.175477,1.130153,-0.120614,-0.01692,A
10224,0.047213,-0.294883,0.2114,0.267773,0.261718,-0.432843,0.290096,0.63964,0.075695,-0.238782,H
10225,0.066161,0.191439,0.269577,-0.788664,0.200848,-0.522917,0.34668,-1.040657,-0.167479,-0.616869,C
10226,-0.058655,0.016721,0.27685,-0.132098,0.261792,0.403745,0.201232,-0.494699,0.243022,0.476715,A
10227,0.156413,0.197426,0.303272,-0.849893,0.26111,-1.03582,0.110097,0.107267,0.327909,-0.820096,F
10228,-0.018495,0.061699,0.314221,0.228102,0.246231,-0.355193,0.607924,-0.515452,-0.175053,-0.583519,A
10229,-0.080691,-0.143547,0.306318,1.104372,0.139081,1.305979,0.537074,0.167195,0.132889,0.838992,A
10230,-0.040447,-0.17801,0.207547,-0.282332,0.261718,-0.987839,0.427404,0.308055,0.611907,-0.88489,F
10231,-0.228272,-0.190488,0.501312,0.926802,0.55763,-1.185177,-2.42095,1.609673,2.749489,-0.397879,X
10232,0.059061,-0.281177,0.214633,-0.111064,0.253719,0.912931,0.109105,-0.361117,0.043885,0.672512,G
10233,-0.037217,0.524315,0.001062,0.938932,0.244466,0.22095,0.151867,1.114656,0.256479,0.075769,A
10235,-0.083737,-0.202092,0.355946,-0.132907,0.221292,-0.378557,0.019866,0.145477,0.745653,-0.086192,E
10236,0.135064,-0.381974,0.126624,0.911356,0.261718,0.872467,0.422058,0.757116,0.024614,1.151552,A
10237,-0.026371,-0.380184,0.205336,0.460749,0.115191,0.621835,0.130425,-0.042913,-0.076514,0.536061,H
10238,0.05511,0.137918,0.103898,0.555134,0.250507,0.496448,0.296793,0.391273,-0.029455,0.302067,A
10239,-0.276285,-0.172617,0.320664,1.387227,0.156662,0.598901,-0.111678,0.79563,1.858929,1.168909,Y
10240,0.015779,-0.341709,0.170707,-1.219952,0.141154,-1.076319,0.479383,-1.046124,0.020526,-1.10122,A
10241,0.03455,0.037937,0.05418,-0.3393,0.256225,-0.742839,0.288639,1.098901,0.544504,-0.643707,G
10243,-0.060943,0.278541,0.075643,0.087062,0.261718,0.151381,0.534102,0.073837,-0.06504,-0.228448,F
10244,-0.105139,0.062405,0.178224,0.576635,0.238562,1.071172,0.407144,-0.592446,-0.396963,1.134349,E
10245,0.238027,-0.087657,0.216993,-0.766729,0.246581,-0.512828,0.180894,-0.680965,0.119119,-0.707975,A
10246,0.093264,0.07898,0.265239,-0.425829,0.26012,0.008641,0.548209,-1.016305,-0.617373,-0.165457,F
10247,-0.036382,-0.149223,0.140163,0.178951,-1.40726,1.20043,0.061719,0.380826,-0.059415,0.999801,A
10248,0.023278,0.313738,0.31681,0.693596,-1.121779,0.161407,0.496089,-0.73994,-0.319187,-0.211032,A
10249,-0.013989,0.961714,-0.093908,-0.919105,-1.237368,1.182288,0.32513,0.641589,-0.334756,1.430987,D
10250,0.014578,-0.142074,0.404634,1.265318,0.261718,0.939432,0.475576,0.2522,-0.012673,1.051029,A
10251,-0.272734,-0.223108,0.381079,0.67101,0.244528,-0.457667,-0.054844,1.05428,0.616214,-0.669622,E
10252,0.215228,-0.120023,0.303359,-0.876122,0.261718,-0.871952,0.020994,-0.321094,0.05523,-0.894882,F
10253,0.070804,0.242037,0.200659,-0.119684,0.240156,0.391765,0.553665,-0.884466,-0.475042,0.446425,A
10254,0.183013,0.056822,-2.77641,-2.620882,0.27922,0.165327,0.539409,-1.761022,-1.535187,-0.12539,A
10255,-0.120571,0.136372,0.404597,-0.065403,0.194002,-0.901448,0.086549,-0.602294,-0.770933,-0.518445,F
10256,-0.010713,0.175798,0.179192,0.8034,0.284949,0.960984,0.072293,-0.233037,0.058302,1.087054,A
10258,-0.192293,-0.18505,0.539818,1.013887,0.719611,-0.482006,-1.254594,1.339466,1.812325,0.60402,Y
10259,0.145059,-0.014808,0.555498,-1.965534,0.233806,-0.478864,0.217963,-0.906777,-0.558763,-0.306471,A
10260,-0.033497,-0.076888,0.322558,1.293939,0.266999,0.986532,0.158048,1.122433,0.33114,0.846527,A
10261,0.132803,-0.364477,0.846203,-1.23452,-0.017486,-0.787902,0.436974,0.828043,0.050334,-0.6953,G
10262,-0.245854,0.183171,0.32529,0.619957,0.203928,-0.337289,0.289522,1.456693,0.558594,-0.309562,E
10263,0.066997,0.011562,0.244058,-0.062335,0.245284,-0.676862,0.181743,0.650035,0.404317,-0.538808,A
10264,0.329901,-0.272715,-1.786077,0.001119,0.856104,0.036116,-1.612894,0.158662,0.720649,1.601297,I
10265,-0.004265,0.04146,0.195225,0.309311,0.256228,0.819416,0.579759,0.067568,0.255821,0.795724,A
10266,-0.026171,-0.028972,0.161559,0.173792,0.261718,-0.329543,0.413482,0.233077,0.187144,-0.173056,F
10268,0.081715,0.117068,0.340643,0.444328,0.261718,-0.199433,0.303211,0.187479,-0.115967,-0.157514,F
10269,0.038419,-0.24836,0.401511,0.765394,0.279623,-0.271691,0.33915,0.793962,0.224138,-0.434315,A
10270,-0.072619,-0.004752,0.125262,0.207361,0.266255,-0.426266,0.718377,0.474188,0.490229,-0.698773,E
10271,-0.109092,0.165523,0.122595,-0.009625,0.261479,0.14227,0.358743,0.39894,-0.086976,-0.043075,A
10272,0.248042,-0.20139,0.107138,-0.985214,0.256762,-0.778835,-0.098474,-0.242943,-0.263534,-0.658223,G
10273,-0.020551,0.077523,0.152778,-0.158341,0.261718,-0.908509,0.404558,0.280519,0.093136,-0.817309,A
10274,-0.331694,-0.514028,0.429283,1.121294,0.602652,0.430183,-0.862451,0.658375,1.437938,1.284243,Y
