Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
10801,0.062402,0.362073,0.314149,2.661337,26.960178,,0.00272,1.744186,1.032136,0.479535,0.082545,0.259415,0.111662,0.087545,3519.554031,0.169879,1.387253,0.11691,0.022087,,1.18908,0.014317,0.036921,,0.513137,0.267997,,-1.558085,4.152579,-0.027946,0.047153,83.54297,5.013105,0.230436,0.021009,2.302784,,0.684646,0.073741,-0.03387,-0.766419,0.068316,155.767171,82.500359,,2.498203,,0.006307,-0.017088,1.922181,0.257262,0.247557,7.599252,3.554327,5156.875087,0.045854,0.04477,0.959036,,,4.106131,108.687488,7.364267,14.04761,0
14072,0.098198,0.45428,0.091965,1.975236,-24.964423,,0.104741,0.408322,1.012277,0.646899,0.011137,0.477059,0.039167,0.106355,1775.850084,0.102764,1.420872,0.09512,0.054913,,1.430647,0.14459,0.023414,0.185,0.33741,0.319673,,0.928231,4.646744,0.315004,0.030195,66.564911,4.864564,0.289578,0.067554,1.663246,,0.480688,0.067363,-0.094829,0.287599,0.067547,152.391262,78.242613,,1.556673,,-0.032717,-0.011389,1.886685,0.332658,0.366002,1.507591,3.214741,15590.034248,0.014746,0.222825,0.941957,,,5.525229,87.971123,4.125676,11.673615,0
11753,-0.0169,0.481494,0.161392,1.584275,-15.037739,,-0.002613,2.341757,1.0957,0.496105,0.025034,-0.012659,0.130558,0.033141,1374.226885,0.082142,0.252723,0.041821,0.012193,26.897541,0.814255,,0.036914,-0.036729,0.289702,0.146614,,0.737656,4.822579,0.522847,0.056754,152.709,2.662305,1.394322,,2.371733,,0.579777,,0.226663,-0.216683,,104.943148,45.664682,0.613467,0.572993,67.029892,-0.035085,-0.022633,1.433235,0.264785,0.180718,1.704129,1.704539,-643.108034,0.088141,0.239396,0.946485,,7.04522,10.920767,110.273716,5.438719,16.020663,0
13721,0.143873,0.595213,0.178928,1.689832,25.510479,,0.021556,0.904832,0.99097,0.467763,0.178975,0.266836,0.129685,0.01108,4763.521807,0.458029,1.625033,0.011728,0.06453,49.782518,1.44893,,0.044425,0.351736,0.21292,0.441339,,-0.024741,4.273717,0.313418,0.00864,91.577245,3.626139,2.510327,0.113527,1.247756,,0.676242,0.023562,0.091918,-0.020021,,123.939952,61.171226,0.383262,0.573509,53.660589,,,1.700034,0.341362,0.354623,0.66938,1.379614,2250.044673,0.091306,0.212782,0.964107,,9.941568,6.272164,131.197213,6.11416,7.109281,0
12372,0.002764,0.457311,0.368615,1.307333,52.889366,,0.059208,1.041216,0.903699,0.555486,0.052085,0.455124,0.106531,0.0587,-149.392927,0.476847,2.987247,0.040595,0.054301,,1.107504,,-0.009784,0.060416,0.32294,0.13813,,1.059485,4.105385,0.435091,-0.014356,91.417287,5.842443,2.446417,0.021319,1.638797,,0.56938,0.079235,0.165885,-0.186935,,99.945156,92.160944,,0.904357,,0.081362,-0.030114,0.960281,0.48655,0.150789,0.826996,-0.297916,4099.459699,0.027084,0.22399,0.974592,,,4.50939,59.018939,4.441047,13.101946,0
13969,0.17847,0.426908,0.429324,1.884097,106.724722,,0.03896,2.800627,1.263732,0.720366,0.09609,0.389836,0.246829,0.193288,637.839194,1.663598,6.068563,0.190338,0.121519,74.014887,1.100532,,0.17336,0.527501,0.782577,0.521193,,1.072721,4.368507,0.215598,0.225454,114.522992,5.25583,2.339066,0.037259,1.616753,,0.800704,0.139268,0.402865,9.236796,,146.874059,74.732032,0.7558,1.486539,48.06066,,,2.628475,0.115122,0.198984,0.930779,2.371698,11153.899993,0.127512,0.029007,0.791641,,9.949107,5.736291,72.230313,7.339242,3.134653,0
13974,0.026743,0.600808,0.232849,1.710425,29.130789,,0.061706,1.646154,1.108341,0.420719,0.046536,-0.018111,0.1366,0.083541,2028.301367,0.486233,3.443757,0.127436,0.08735,35.61956,1.357004,,0.023881,0.274767,0.510229,0.322913,,0.257439,4.492912,0.319054,0.111773,111.677959,3.418692,0.747193,0.14108,1.420102,,0.564991,0.108566,0.224282,0.056235,,120.14771,63.449913,0.483354,0.634451,74.56813,0.058724,0.00029,1.0773,0.372278,0.158853,0.39647,0.806002,1088.282797,0.021022,,,,7.622182,6.674678,100.089739,4.694332,3.449894,0
12522,0.095146,0.512898,0.123021,1.617279,34.492468,,0.132552,1.129813,1.231937,0.69405,0.093195,0.410938,0.034848,0.1264,5432.45657,0.069184,0.602901,0.04188,0.070694,50.46727,1.259706,,0.036112,0.250747,0.35608,0.579236,,0.153312,5.458737,0.34114,0.055971,100.564912,3.035538,1.721069,0.056842,0.930399,,0.783551,0.044598,-0.035836,0.034591,,99.58418,56.576466,1.167788,0.53888,40.363806,,,1.10633,0.399887,0.201716,1.188665,1.291012,-4404.297052,0.131305,,0.909291,,82.047387,5.425305,150.811502,3.461473,1.545201,0
15335,0.057368,0.457889,0.200634,1.827394,-26.281591,,0.063203,0.588342,0.973189,0.385243,0.09068,0.020532,0.039196,0.089263,1592.906239,0.170457,2.659307,-0.019974,0.003656,27.393145,0.942723,0.014882,0.003662,0.110895,0.409957,0.278549,,0.402485,4.557946,0.478317,0.048924,88.64994,2.922187,0.037062,0.002217,1.884969,,0.45275,0.048501,0.462119,0.176157,0.046522,94.063064,38.207508,-0.524032,1.429525,54.797831,0.019609,0.034211,0.660011,0.49245,0.223928,0.971301,1.210725,3213.262622,0.056794,0.17495,,,14.347117,6.358534,95.173154,4.024851,1.804083,0
11906,0.045278,0.581356,0.143432,1.616722,-72.004433,,0.139354,0.411555,1.097538,0.288921,0.094929,0.09215,0.102902,0.072484,39.70185,0.438387,3.235933,0.056867,0.044087,70.911786,1.239119,0.096104,0.067526,,0.33797,0.191267,,0.394245,4.239605,0.371908,0.076433,101.046114,6.449979,0.097957,0.1451,2.354144,,0.672809,0.010133,-0.027278,0.353117,0.021217,101.574383,40.60157,0.24012,1.04252,20.118739,-0.017878,0.059385,1.263388,0.312562,0.217888,0.609379,1.250119,4912.099866,0.062038,0.0421,0.954896,,-29.610316,6.773043,111.721048,7.477887,4.316913,0
10964,-0.036202,0.406274,0.254376,1.188967,-56.085865,,0.105012,1.308579,2.122794,0.312396,0.053969,0.416996,0.008987,0.141752,444.020868,0.18123,2.421477,0.057389,0.03015,77.35662,,,0.04543,,0.332402,-0.024394,,-0.660778,3.56237,0.459149,-0.034457,81.865246,4.063363,2.758538,-0.009083,2.221817,,0.371754,0.052591,0.077273,,,126.740195,82.557607,0.9807,0.800872,87.788385,,,1.270952,0.664062,0.313627,4.993513,3.624391,276.322556,0.030439,-0.074804,0.937668,,13.986217,7.410086,145.977357,2.63422,7.400175,0
12437,0.184533,0.650331,0.147034,2.432403,-18.632901,,0.220142,3.271177,3.054282,0.662294,0.117336,0.186739,0.057344,0.03995,-748.694002,0.767447,3.993855,0.035189,0.08812,,1.347493,,0.05956,,,0.250627,,,3.76475,0.222748,0.0656,55.970414,7.816652,9.181687,0.13101,3.104879,,0.56416,0.043821,-0.009897,0.090133,,82.267708,69.126042,,1.379144,,0.197641,0.023703,2.595304,0.533831,0.0969,,,2390.935759,0.032822,-0.003956,0.935224,,,6.515158,77.351399,10.214003,,0
13031,0.059111,0.533822,0.174529,2.18159,-0.016855,,0.054558,2.341159,1.114214,0.647092,0.059447,0.529168,0.06952,0.11324,1773.441436,0.07925,2.321192,0.181575,0.021783,42.342402,1.025499,,0.065976,,0.610303,0.637221,,-0.814298,5.10515,0.276138,0.130015,51.783927,4.0791,-0.281767,0.025216,1.017568,,0.544859,0.085992,0.120755,-0.002326,,115.768878,66.572051,0.43514,1.413422,38.353298,,,1.344171,0.224924,0.113779,1.195577,0.969034,35195.968003,0.003506,0.221813,0.996713,,16.783316,5.015105,58.443011,4.163563,-2.950647,0
13082,0.021476,0.404884,0.08642,1.334426,-37.931748,,0.117905,2.290087,1.073886,0.506085,0.15207,0.562289,0.148726,0.150404,2997.979987,0.637895,2.703892,0.039369,0.089664,36.85963,1.167843,0.086385,0.01518,0.172143,0.636198,0.573378,,1.174123,4.542267,0.16399,0.02091,98.36739,5.680879,0.68807,0.039194,1.153083,,0.554561,0.034303,0.536884,0.305185,0.075373,119.998055,51.854199,0.78165,1.483326,33.327502,0.114639,0.059814,1.995412,0.355547,0.293927,0.641861,1.449484,10856.489284,0.092193,,0.972703,,9.972061,6.071703,70.05547,3.984782,5.84072,0
10466,0.035277,0.642591,0.096121,1.152942,-59.449905,,0.077131,1.014714,1.217736,0.544052,0.072343,0.351199,0.149572,0.090975,-2426.863031,0.352808,2.790511,0.019042,-0.010943,48.619115,1.065163,,-0.001119,0.167959,0.486679,0.122771,,-0.02147,5.167937,0.341955,0.021262,99.934291,5.726155,0.728206,0.071704,0.83842,,0.525085,0.07492,-0.08567,0.326699,,164.073051,72.644184,-1.087152,1.443042,22.552888,-0.004282,-0.000139,1.159526,0.440722,0.231697,1.120306,1.18608,2754.826858,0.029409,,0.893226,,31.987601,8.87372,140.586862,1.622101,1.602667,0
12329,0.074139,0.447567,0.214095,5.37346,17.420613,,0.060112,4.714937,1.288608,0.667781,0.114475,1.044255,0.050134,0.170407,3617.192215,0.313781,2.450731,0.161841,0.063443,47.903563,1.04292,,0.014414,,0.798669,0.372781,,,3.598534,0.109996,0.113363,33.352923,7.332589,2.506364,-0.037132,1.544048,,0.780207,0.014593,-0.699913,,,95.702411,98.105836,0.184064,0.718747,35.587967,,,2.843169,0.302073,0.105562,,,2055.156369,0.175204,0.217377,0.962894,,21.494173,5.677703,50.913762,7.425103,,0
12562,0.057791,0.256885,0.383471,2.900845,-100.29547,,0.272047,7.175021,1.93477,0.536718,0.229459,-0.62793,-0.024499,-0.027442,2809.607194,1.223868,6.348589,0.308272,0.16621,,1.379806,,-0.015386,,0.459965,0.852528,,-0.767974,3.231259,0.187056,0.203275,,,,-0.005383,1.57683,,0.504601,0.141631,0.176848,,,196.082958,80.613333,,4.29862,,,,1.134301,0.468657,,11.378439,7.263546,946.322985,,0.525921,0.581949,,,8.656566,99.826325,3.796733,2.531889,0
10785,0.129235,0.502889,0.461568,1.677005,-9.844713,,0.272348,2.969827,2.838122,0.60946,0.381613,0.942316,0.051768,0.17166,172.573868,1.789221,1.309797,0.155592,0.037507,,1.182815,,0.112232,,0.342187,0.671607,,1.675172,3.419667,0.078861,0.134217,32.761206,11.453622,9.495476,0.212877,2.852024,,0.549345,0.009557,0.918368,,,63.481713,53.053124,,2.441983,,,,1.726124,0.332542,0.194033,5.950516,8.450428,598.663689,0.134286,-0.059266,0.933537,,,8.675302,34.238349,5.490452,42.613757,0
11874,,0.343715,0.081006,2.509638,8.07363,,0.054851,2.317897,0.970064,0.350819,0.107274,0.218407,0.072271,0.116255,-2730.118075,0.084657,2.089945,0.119736,0.016534,,0.906325,0.034405,,,0.604425,0.381239,0.999038,2.287119,4.107082,0.127096,0.057064,111.789357,6.601757,1.770053,0.031771,1.797194,,0.65881,0.056586,-0.064829,-0.397873,0.02139,164.8227,102.091145,,2.289226,,-0.018171,0.082289,1.1552,0.239494,0.116409,-0.202291,2.050832,4319.972349,-0.043758,,1.033199,,,7.23254,114.871826,7.452647,7.436144,0
13138,0.098875,0.572316,0.101646,1.178616,-171.875666,,0.115371,2.133229,0.89695,0.461126,0.104442,0.249925,-0.093416,-0.014363,3376.019309,0.161331,0.92352,0.108928,0.075268,19.429258,1.404262,,0.122314,,0.247505,0.385301,,0.662859,5.397365,1.224112,0.221998,242.227092,1.803585,-0.548036,0.099505,1.873883,,0.355364,0.051388,0.169837,,,81.907033,52.10864,-7.95765,0.830658,41.932814,,,0.636317,0.436128,0.357952,1.106276,0.770953,18195.561731,0.104825,,0.863955,,330.820722,4.323378,160.008949,5.544251,15.910044,0
11042,,0.605321,0.167288,2.052922,27.6855,,0.368429,1.082791,4.569027,0.598834,0.472649,0.136813,-0.017753,0.39018,3491.803488,0.671827,2.319971,0.342832,-0.007663,,,,,-0.153659,0.142085,-0.125281,,,3.371946,0.13261,-0.011915,58.457155,9.597071,10.974617,0.305187,3.70019,,0.38887,,0.253792,,,52.273037,55.544718,,0.5872,,,,0.975102,0.382953,0.162557,,,932.311017,0.094438,,0.970967,,,13.812715,57.497394,15.92201,,0
14645,0.058857,0.154485,0.514166,1.507985,71.605889,,0.106801,1.224001,1.48793,0.826455,0.263474,1.351266,0.102346,0.238233,1103.362714,1.790808,3.548272,0.267487,0.033973,38.716696,,,0.030688,,0.40231,0.949928,,8.37219,3.907663,0.15207,0.155328,70.814836,10.820663,7.933664,0.279985,1.924038,,0.717143,0.03891,-0.158065,0.338539,,123.905391,46.366207,-0.183654,1.391417,64.593258,,,4.126028,0.172829,0.147113,5.662736,9.458671,5702.944008,0.113593,0.107774,0.858365,,17.56565,5.888233,59.419702,5.222127,26.955382,0
10862,,0.1256,0.542664,10.987779,50.185465,,0.165566,5.715137,1.644028,0.578252,0.238,0.598379,-0.000458,0.178339,2263.324927,0.612417,2.081538,0.132741,0.127949,,1.106742,,,,0.706144,2.467583,,,2.801394,0.024607,0.03885,30.848121,11.532502,4.025152,-0.059865,1.616017,,0.852462,0.120181,0.632321,-0.03918,,74.620323,42.688425,,3.140728,,0.018573,0.012271,4.012845,0.452858,0.249458,,,213.790314,0.175464,,0.915799,,,7.19149,94.732236,13.252719,,0
11481,0.0541,0.429539,0.271676,2.552084,38.585033,,0.106332,1.194256,1.794676,0.619705,-0.026199,0.192035,0.028813,0.104253,6595.282932,0.075469,3.405094,0.06194,-0.004666,28.928697,1.029624,,-0.041101,,0.274553,0.152576,,-0.805316,3.589395,0.14062,-0.033576,89.157012,5.204071,1.205906,-0.031739,1.199587,,0.453505,0.065909,-0.14394,-0.374824,,107.035722,103.587765,3.009775,0.999796,41.736952,0.071204,0.027475,1.48827,0.251489,0.31744,1.174494,3.229197,1325.603049,0.04039,-0.044217,0.999455,,7.744488,5.417918,62.996474,5.574954,4.908775,0
12281,,0.167111,0.331561,0.664029,320.118332,,0.146722,6.675774,2.195739,0.479132,0.221206,0.163053,0.423939,0.19708,51.913017,1.363074,6.28084,-0.011454,-0.031935,,1.271663,,,,0.405136,2.022658,,5.380249,3.449073,0.062683,0.024865,,,,0.234621,1.277166,,0.781729,0.078901,1.414192,,,88.990093,72.472237,,-0.101116,,,,0.606635,0.187013,,4.320871,8.804225,576.61494,,,0.756664,,,13.629229,46.969196,9.884424,21.172182,0
12573,0.094394,0.29601,0.389347,3.843882,5.128008,,0.085184,4.463394,1.122562,0.504386,0.178247,1.175837,0.127145,-0.009083,1522.153524,0.563117,2.91454,0.039975,0.029187,58.42557,1.331203,,0.090399,,0.390378,0.397228,,-1.809971,4.181875,0.577029,0.055882,77.491854,7.878964,3.976069,0.170959,1.523756,,0.849677,0.045703,0.237359,,,111.227634,40.643024,0.259527,1.345131,74.507669,,,2.502412,0.423312,0.275285,3.204533,-0.505721,6826.094737,0.104605,0.101393,0.93145,,4.101568,8.423818,44.664115,9.135042,24.944936,0
13799,,0.458924,0.21917,-1.57008,186.179888,,-0.045723,7.71289,1.287101,0.494637,-0.112531,0.501387,0.002996,-0.023542,15320.729253,0.420042,6.766128,0.10596,0.103929,,,,,,-0.143185,0.34378,,,3.08895,0.922072,0.038722,193.115658,7.487329,1.156707,-0.079872,1.534793,,0.632497,-0.002358,-1.253565,,,,,,0.156488,,,,1.867899,0.510765,0.998062,,,-237.576175,-0.110789,,1.023028,,,,343.645643,4.211621,,0
11145,0.090835,0.797131,0.053297,1.335263,31.850277,,-0.036969,0.887138,1.581544,0.346215,0.069187,0.16789,0.030062,-0.018953,2041.487584,0.231367,1.565774,0.044922,-0.000929,,,,0.051472,,0.165285,0.119798,,-3.137003,3.451475,0.473495,-0.001713,49.533402,3.599365,4.224805,,2.831407,,0.14969,,0.309048,,,154.936409,119.183376,,0.597063,,,,1.303808,0.631066,0.24665,2.306183,-2.308013,-291.99342,-0.026385,0.517746,1.034596,,,4.069767,135.198528,3.636475,8.236894,0
12483,0.124353,0.409186,0.217585,4.782769,74.038891,,0.12972,0.653356,1.036053,0.597981,0.255419,1.21983,0.164786,0.012165,631.609179,1.458722,5.310567,0.189043,0.129301,58.245148,1.280674,,0.133935,,0.744114,0.683834,,0.285543,3.978951,0.284056,0.146949,94.930596,5.518219,4.96224,0.148836,1.226741,,0.783281,0.024269,0.546318,1.273788,,164.171475,57.332889,0.400542,1.40939,83.221179,0.05119,0.02921,3.840932,0.320535,0.09673,2.115236,1.514258,3814.320671,0.107576,-0.055874,0.801735,,6.091576,6.680275,34.209802,3.504846,1.529717,0
10004,0.139009,0.537231,0.249984,2.007195,-60.563989,,0.154432,0.9876,1.288038,0.513584,0.261061,0.723521,0.09554,0.184947,1665.609158,1.29475,3.062669,0.259469,0.089614,39.327671,2.475972,,0.077212,,0.654195,0.022548,,1.069128,4.006143,0.438684,0.085733,123.12876,6.488679,2.985086,0.112111,0.882319,,0.7008,0.1559,0.281182,,,173.725682,76.218309,0.54116,1.550472,63.489991,,,2.520128,0.267097,0.08077,2.850023,1.653184,4225.534422,0.218396,0.16343,0.792474,,11.251949,5.105784,54.135237,6.504347,7.095033,0
15196,,0.898102,0.243142,3.24214,131.143309,,-0.236313,3.312051,1.828439,0.068161,-0.211518,-0.467495,-0.045653,-0.01502,5138.608692,-0.436272,3.750971,-0.130673,-0.05393,,,,,,-0.148446,0.254633,,,2.704936,0.328744,-0.125167,129.508665,2.540894,1.21009,-0.292716,2.409344,,0.386569,-0.130982,0.275572,0.095756,,171.996869,24.418942,,0.861725,,-0.118567,-0.062132,2.062395,0.586504,0.216689,,,-62.879168,-0.104814,,1.111204,,,6.912547,52.207793,8.932211,,0
12111,-0.019647,0.468727,0.183567,2.028629,-64.203064,,0.055857,1.229352,0.962429,0.349966,0.136963,-0.046894,0.090458,0.113263,-2195.641962,0.02,2.346939,0.086999,0.009329,29.127061,,,-0.022762,,0.200241,0.367686,,1.314076,3.879384,0.242902,0.012969,61.083264,5.921116,2.65292,0.013868,1.901138,,0.395277,-0.028228,-0.124607,0.289803,,103.930183,56.455368,2.639722,1.177446,19.903564,-0.062976,0.024331,1.537977,0.344791,0.182624,-1.378252,3.094248,302.176646,-0.011836,-0.118153,1.017575,,77.581056,2.801532,67.477005,2.705381,22.683027,0
10419,0.230618,0.468529,0.104739,1.629148,12.403899,,0.154929,0.862433,3.078133,0.245727,0.282311,0.555942,0.031826,-0.020095,-698.841818,0.446369,2.417217,0.067301,0.054479,,0.897598,,0.024946,,0.399896,0.57007,,8.258835,3.355383,0.167444,0.040206,49.962964,8.690623,5.712792,-0.013088,2.904673,,0.512045,-0.001785,0.541366,-0.169891,,99.007337,42.862342,,0.928348,,0.158287,0.047236,2.039367,0.576186,0.115332,1.410067,0.029582,650.742866,0.061431,0.599162,0.951566,,,7.171531,63.904791,6.378573,3.126908,0
14816,,0.350818,0.303478,2.577957,-14.420961,,0.024853,2.982539,1.325472,0.490862,0.077633,0.187938,0.047355,0.1327,5372.733069,0.155973,1.828626,-0.006815,0.039108,32.493683,1.280869,0.047853,,0.110236,0.381973,0.020898,,0.179459,4.779606,0.236541,0.009104,126.371621,2.440816,1.710423,,1.049953,,0.532596,,0.439106,0.830762,0.046648,112.333674,64.387617,,0.836726,77.785178,0.081172,0.029129,1.906071,0.351742,0.212336,1.453787,1.234332,6691.889781,0.050922,,0.89547,,5.417426,8.094677,52.10654,4.326698,3.960676,0
10623,0.193003,0.607044,0.140911,3.051797,-27.014918,,0.14551,0.432509,1.065431,0.534043,0.246748,1.009537,0.095767,0.182039,466.447487,1.083176,2.664581,0.094349,0.075332,73.357657,1.340533,,0.10955,,0.508953,0.211416,,1.273663,4.297101,0.205294,0.093943,63.925191,4.272108,1.558804,0.209108,1.441806,,0.693387,0.08394,0.374657,0.063054,,155.954045,74.952245,0.82354,1.335477,40.61006,,,1.836191,0.180644,0.256941,1.231849,2.166219,6982.485268,0.0714,0.171543,0.917268,,4.157974,5.769309,92.548424,7.341914,3.498721,0
14988,0.078683,0.422949,0.150729,1.446977,-48.114047,,0.147124,4.958989,1.296827,0.660254,0.024465,1.077126,0.169666,0.184403,1761.080506,0.105675,4.325067,0.019199,0.011592,78.52649,1.343435,,0.062393,,0.723309,0.430448,,1.172297,4.852635,0.031119,0.134568,85.873122,8.478953,0.545403,0.153672,1.481558,,0.797933,0.017825,0.844689,0.097575,,86.350687,43.387167,0.605965,2.289349,35.710454,0.00899,-0.017522,2.62472,0.208927,0.212737,0.074661,1.480022,13080.246435,0.149677,0.097788,0.980255,,4.051168,5.221035,98.722194,2.745872,2.86997,0
11126,0.061636,0.473021,0.166694,3.15645,4.705716,,0.099272,2.870176,1.201089,0.453394,0.030435,0.294561,0.07854,0.100269,785.734143,0.365283,4.287194,0.063464,0.059241,85.329276,1.236929,,0.085603,,0.451958,0.574742,,0.570947,4.540622,0.196649,0.042074,89.252846,8.346977,-0.147074,0.075558,1.24034,,0.631226,0.038362,0.110115,0.003593,,184.60507,58.73788,0.33588,1.844012,54.480749,0.006319,0.060677,2.437185,0.34673,0.254851,1.764467,1.152651,8330.484636,0.093551,,0.935175,,8.550605,5.461717,53.377691,3.51307,4.231781,0
