Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
13799,,1.042232,0.46153,1.59392,258.579323,,0.015948,3.758975,1.417899,-0.089327,0.161093,0.26465,-0.032167,0.001625,10104.827853,-0.155279,8.699455,0.007694,0.01687,,,,,,0.370572,-0.017174,,,2.99479,1.511445,-0.134034,127.201675,0.970974,4.530677,0.076529,0.503729,,0.61653,-0.149222,0.377468,,,,,,4.572893,,,,3.471815,0.163438,0.868738,,,350.046911,-0.06513,,0.971126,,,,234.960819,-0.489712,,0
11145,0.129901,0.541492,0.266428,1.332642,18.374571,,-0.072777,0.66497,2.461177,0.125639,0.023445,0.050272,0.012291,0.119008,11915.45163,-0.011766,2.569246,-0.087137,0.012712,,,,-0.046597,,-0.065606,0.282281,,,3.436037,0.356449,0.08421,177.551241,5.240481,1.897264,,1.943766,,0.291664,,0.274259,,,120.89514,60.152091,,0.688062,,,,1.096886,0.82656,0.256901,,,585.915851,-0.017319,0.418024,0.983555,,,6.186561,135.001249,4.195251,,0
12483,,0.352606,0.177801,4.925877,70.489451,,0.072552,5.164757,1.126541,0.574566,0.151801,1.362261,0.113561,0.013583,1171.551383,0.831396,4.003209,0.020494,0.157874,84.005603,0.945413,,,,0.320855,0.106024,,2.901928,4.024576,0.021121,0.188139,106.708389,3.969171,2.189334,0.022232,1.04974,,0.626077,0.12064,0.155957,,,89.649004,93.370184,,1.875579,81.99373,,,2.150481,0.16488,0.173258,4.112802,-0.839408,1758.698431,0.235054,,0.806199,,6.711696,4.257808,87.818835,4.839895,11.137539,0
10004,-6e-06,0.340873,0.440895,2.041146,41.374362,,0.036113,1.279806,1.410378,0.471497,0.132552,0.397146,0.083277,0.194475,836.770259,0.269801,3.099501,0.017117,0.005994,,1.752616,,0.127649,,0.31343,0.693566,,3.04473,4.021291,0.117372,0.061054,105.752419,4.825157,2.954433,0.019884,2.04772,,0.625882,0.020462,-0.042981,,,116.276094,121.565556,,1.110469,,,,2.634993,0.320985,0.320648,0.058031,0.613418,2636.268261,0.159856,0.257741,0.817831,,,7.089507,56.727446,5.865441,2.424708,0
15196,,0.298676,0.031651,5.108805,-55.065263,,-5.5e-05,0.810181,2.058548,0.097651,0.198026,-0.555989,0.122537,-0.109073,18094.172981,0.139279,0.212183,-0.007643,0.129166,,,,,,0.174672,0.455922,,,2.703751,-0.107269,0.148639,180.358773,6.63346,4.649869,-0.054544,2.257766,,0.587745,-0.205255,-0.075931,,,61.508118,64.633415,,1.571344,,,,2.504464,0.226776,0.617565,,,41.798504,-0.050121,,1.090475,,,2.185443,61.595656,2.080817,,0
12111,-0.01011,0.677511,0.019637,1.961284,51.579112,,-0.048339,0.544983,0.993011,0.327846,0.04371,-0.127867,0.132042,0.077221,-2949.130172,-0.050914,1.112249,0.022835,-0.033262,,,,0.05072,,0.373124,0.24133,,4.829616,3.916166,0.544666,-0.001318,132.871752,4.61171,1.821432,0.118664,1.7362,,0.597424,-0.027713,0.089238,1.708589,,120.667086,32.805471,,0.65445,,,,1.571853,0.578019,0.41106,-0.443264,-1.490302,386.314097,0.00081,0.3686,0.905471,,,2.675198,189.084476,4.202433,15.280045,0
10419,0.205783,0.365183,0.515475,1.653531,-4.191039,,0.142461,1.910339,3.166583,0.629588,0.169725,0.016112,0.100078,0.136882,6143.932069,1.101137,2.866475,0.272935,0.055427,,1.386511,,0.045019,,0.428358,1.051212,,5.856688,3.303475,0.215806,0.041896,54.984403,3.598347,7.768542,0.033581,3.262177,,0.397078,0.015086,0.659332,,,96.255954,70.411356,,0.730578,,,,1.708451,0.373561,0.122002,6.440295,12.555421,1112.589464,0.005869,0.465758,0.977227,,,7.947835,83.843505,4.645586,55.479742,0
14816,,0.598686,0.206025,0.991452,-56.459202,,0.004812,0.834213,1.026476,0.653305,0.123111,-0.117584,0.128001,0.150884,3565.572484,0.565746,4.985436,0.095263,0.104444,60.694494,1.014773,,,,0.517414,0.605978,,0.902586,4.796257,0.29447,-0.003271,103.988104,4.626264,1.986911,,0.946777,,0.761823,,0.747049,0.103991,,134.057744,58.400906,,0.522098,26.850051,-0.051406,-0.047358,0.854991,0.227237,0.176192,1.860065,2.342627,10219.80966,0.137471,,,,25.011643,4.787176,54.507283,3.089724,14.528685,0
10623,0.006009,0.46899,0.161774,2.568413,-1.128247,,0.166141,1.399199,1.075813,0.514384,0.132492,0.131776,0.121168,0.152998,219.585479,0.705252,2.710538,0.066807,0.119001,38.966293,1.240178,,0.061732,,0.631301,0.399964,,-0.790058,4.326838,0.150521,0.065519,134.680121,5.155612,2.866886,0.036065,1.862618,,0.642983,0.120241,0.195312,1.178786,,130.843866,91.424474,8.333049,1.433608,33.894642,,,2.061083,0.17407,0.150094,2.482229,3.218206,7108.527038,0.187827,0.173224,0.938954,,32.6487,5.938486,71.917163,4.219704,0.7921,0
14988,,0.319417,0.095602,3.152083,38.662923,,0.102774,3.08946,1.300427,0.715516,0.073177,0.042732,0.115949,0.192048,-111.646918,0.728736,5.909976,0.029387,0.082146,,1.25194,,,,0.285571,0.483569,,0.36713,4.800996,0.428256,0.160077,51.118855,2.841115,0.237623,0.170413,1.904028,,0.741024,0.112802,0.663974,1.255318,,154.468125,71.232311,,1.557584,,,,1.505748,0.391452,0.178688,0.270704,2.107353,9249.561946,0.111645,,0.988868,,,6.924343,97.48139,4.199787,5.60804,0
11126,0.031509,0.541518,0.143039,1.088603,45.104305,,0.150925,4.426892,1.154843,0.517848,0.098212,0.75723,0.050681,0.055357,1503.193117,0.569419,3.643211,0.12963,0.083726,38.334488,1.045378,,0.081096,,0.370709,0.078685,,1.447531,4.542758,0.124636,0.017374,107.819637,5.885336,2.659719,0.04994,1.341464,,0.708707,0.086392,0.178822,-0.290456,,155.777569,42.145406,0.307148,1.263885,53.364935,0.097529,0.052511,1.36388,0.312364,0.200462,2.312149,2.384718,9670.28266,0.117074,,0.917507,,3.573137,4.935801,123.995969,3.363237,5.707824,0
14154,-0.023148,0.720652,0.064249,0.876161,-102.591391,,0.111772,1.136979,1.190621,0.136975,-0.032206,0.253466,0.055889,0.044398,-7524.13349,0.326318,1.737559,0.032026,0.079844,56.873306,1.552622,,0.074682,,0.527445,0.22769,,0.128078,4.902326,0.394381,-0.067847,80.895772,5.410244,0.348036,0.089206,0.883267,,0.600107,0.042263,0.024795,0.053905,,159.950174,43.589343,-1.306797,0.790433,59.286602,0.077363,0.058256,1.060528,0.670458,0.506725,0.190563,0.782084,-7873.563443,0.096966,,0.98382,,23.238286,5.915134,171.717469,2.186932,6.331943,0
11139,,0.353575,0.493616,0.955704,204.380233,,0.260369,6.373551,1.49874,0.50169,0.034782,1.148601,0.096061,0.097289,-436.579691,-0.069479,8.373672,0.20077,0.094886,,1.090369,,,,0.198561,0.865179,,,3.494953,0.20319,0.182532,,,,0.216038,2.087467,,0.861632,0.069877,1.245008,,,86.284102,50.594946,,1.560151,,,,0.717868,0.121781,,,,858.53106,,,0.564371,,,8.408781,92.929766,2.494795,,0
12531,,0.304712,0.11897,2.796158,-2418.638686,,0.102851,0.089214,0.831058,0.705568,0.147894,0.814453,0.052195,0.16722,1900.670362,0.639128,2.298596,0.143988,0.243363,80.915728,1.247067,,,,0.756772,0.815953,,30.357563,5.744156,0.202724,0.185683,53.191535,4.210702,1.737906,,1.148702,,0.832234,,1.585235,-0.009698,,162.057038,69.034798,,1.850114,69.501322,0.014876,-0.027081,2.755496,0.20127,0.354473,10.339793,7.305852,140734.944476,0.180628,,0.950438,,20.759038,8.812948,117.412182,8.05602,-120.862001,0
