head,0,1,2,3,4,5,6,7
"sample:Fc0C1LPS22",0.03495201181942543,0.1980876377086989,0.6080050939291097,-0.342110019680398,0.27998708717034015,0.46413209494195734,0.39063609884235984,0.16254923128447718
"sample:Fc0C1LPS23",-0.15552985125234622,0.04707506455640641,0.6788624399092595,-0.1857569905285127,0.21909672577409336,0.366420482830846,0.5096748070844543,0.19025976284326662
"sample:Fc0C1LPS24",0.042390141523266825,0.02225838333318622,0.5715149022633079,-0.1648018142521614,0.31373943756631983,0.5222245514445003,0.4891941454898474,0.18291224668076703
"sample:Fc0C1LPS25",0.040973635778350996,0.20398280593349508,0.5708413927184232,-0.35466521083698094,0.27863396653959777,0.46272658879539397,0.4325150641264707,0.16199631061143166
"sample:Fc0C1LPS26",0.042181525521446675,0.023052274401681883,0.5714738056108614,-0.16497840650166196,0.3139437021756083,0.5223835842087184,0.48892003621125957,0.1827595891960564
"sample:Fc0C1LPS27",0.016260621178369496,0.2162774097899347,0.6479713318246916,-0.19707161032186962,0.31623956474098674,0.5245493750900476,0.2921600705538016,0.18368067865456186
"sample:Fc0C1LPS28",0.04305893813935236,0.022225229712300676,0.571440834490955,-0.1649224038596278,0.31423840780330664,0.5223388177130321,0.4887138526073812,0.18298386058074895
"sample:Fc0C1LPS29",0.04372640492589626,0.021486117989800435,0.5722299810543381,-0.16405839438296374,0.3138088041474359,0.5222550712109475,0.4884161838717193,0.18299548253225217
"sample:Fc0C1LPS30",0.04273958116794864,0.023436324605088994,0.5709620371710998,-0.16429345761692032,0.31465611077286026,0.5224053955189584,0.4891126412466405,0.18299463829033744
"sample:Fc0C1LPS31",-0.15576251225673252,0.0458073192425305,0.6803569546630719,-0.18579303223151653,0.22271427327385387,0.36296589002202057,0.5087231479375959,0.18997359450244208
"sample:Fc0C1Fc1C1LQS4",-0.13187312381132563,0.031498742376601496,0.6255115538495285,-0.28825056839947155,0.15209646033923488,0.48579657974648327,0.46738614109166227,0.17228685160918128
"sample:Fc0C1Fc1C1LQS5",0.05301946486505004,0.01733328981015773,0.5710216897013635,-0.1653491624355196,0.31873238358540446,0.5135461639325557,0.4948445227201089,0.1824589852001911
"sample:Fc0C1Fc1C1LQS6",-0.1392115016001836,0.03792101618674486,0.6625814433497019,-0.17855409178996967,0.13233164740535128,0.45423793252202893,0.5003570195900319,0.18462261586097864
"sample:Fc0C1Fc1C1LQS7",0.05197135697167253,0.019269903709552658,0.5701779482752466,-0.16562929865122067,0.3190549663238793,0.5138425203652814,0.4952392918268037,0.18248158305454304
"sample:Fc0C1Fc1C1LQS8",0.052260543539387416,0.02122966012102295,0.5680155652443172,-0.16623005439121447,0.31922664069285517,0.5148847632598048,0.49603162253348676,0.18298821180347233
"sample:Fc0C1Fc1C1LQS9",-0.1297337686943715,0.021937800948034464,0.6069422821539817,-0.3444103036813025,0.2430677911468929,0.4609112016626635,0.4442452993297546,0.16375444456275387
"sample:Fc0C1Fc1C1LQS10",0.047931882091877286,0.01760187843868914,0.5648010490594038,-0.16545253141169305,0.3206380440741068,0.5165308548909318,0.49783110570906464,0.18321914259128136
"sample:Fc0C1Fc1C1LQS11",0.04599792313093609,0.1971258898158643,0.5660332099248216,-0.3539199688751228,0.2853475088814332,0.4583543054585591,0.4419502877494776,0.16291319322416803
"sample:Fc0C1Fc1C1LQS12",-0.129050477080601,0.02227646527852863,0.6068942545595195,-0.34374651640309667,0.24319412968023235,0.4614181470491412,0.44441262848405255,0.16375211207813914
"sample:Fc0C1Fc1C1LQS13",0.051352874090868514,0.02008541409593152,0.5696316396992773,-0.1661633426139045,0.31917330345117456,0.5138975912638986,0.4956270395113614,0.18237462227656584
"sample:Fc0C1Fc1C1LQS14",-0.13164354759873984,0.015883200311554366,0.581936436526904,-0.3516111537956546,0.286429987743474,0.4611984754178498,0.44546609127505504,0.16416781234452468
"sample:Fc0C1Fc1C1LQS15",-0.14267712227985635,0.03866570096159861,0.6821881509072445,-0.1839893016987461,0.22757896158720553,0.3563009929574174,0.5140482316362489,0.18954498194714253
"sample:Fc0C1Fc1C1LQS16",0.05040709799466078,0.015917272471435213,0.5691787554577292,-0.16577378860210257,0.3190119927520629,0.5141250310432067,0.4961993130273324,0.18290271442301168
"sample:Fc0C1Fc1C1LQS17",0.052825848195411786,0.019005220426967156,0.5705774673500966,-0.16555113171313227,0.3188972791711098,0.5135791535973053,0.4950945913705493,0.1824958405634929
"sample:Fc0C1Fc1C1LQS18",-0.1431700913206786,0.03889861744538164,0.6817723544580424,-0.18409889887588907,0.22769203003264735,0.3565251996422732,0.514117091800539,0.18977094624755944
"sample:Fc0C1Fc1C1LQS19",0.05319305017041787,0.018188095312503785,0.5714930864908504,-0.16426490899688087,0.3188125868944673,0.5133024975400344,0.4948841821527973,0.18226659342747437
"sample:Fc0C1Fc1C1LQS20",0.04917533881686477,0.19490666272805054,0.5717424790777912,-0.34940992841947555,0.28466666264026824,0.4575262643161143,0.4403835904355177,0.16221381055154935
"sample:Fc0C1Fc1C1LQS21",-0.1426097878494182,0.03953216828738667,0.6819175531376348,-0.18422783348906485,0.22787430724651353,0.35657418731419943,0.5139734941595383,0.18949303024207145
"sample:Fc0C1Fc1C1LQS22",-0.13502454786290177,0.03591947238121863,0.6412454277129667,-0.1922475804788115,0.11786142654881829,0.5029117200677846,0.48350942622164467,0.1781304379399738
"sample:Fc0C1Fc1C1LQS23",0.04991594415558713,0.017805996543337414,0.5677863062719423,-0.16617529054377375,0.31957275625944404,0.515070727355125,0.4962939105421286,0.18293053836447778
"sample:Fc0C1Fc1C1LQS24",0.05179297392547397,0.019662070531388184,0.5701269544912181,-0.16615138400060128,0.3186293642043731,0.5135187685850546,0.49566082137383527,0.18268556846190154
"sample:Fc0C1Fc1C1LQS25",0.05240953065710381,0.018575313013461832,0.5708131526236684,-0.16600367592734758,0.3186800914398452,0.5135383717795545,0.4949388000972202,0.18242874609394943
"sample:Fc0C1Fc1C1LQS26",-0.1319301701733823,0.03139282730250942,0.6255156888875438,-0.28871844619712084,0.15158209477749945,0.4855060544609241,0.46754899206741957,0.17229446309858673
"sample:Fc0C1Fc1C1LQS27",-0.1308593756306717,0.19841246572670182,0.7176364244636813,-0.1878746703076067,0.11649489781540687,0.48976836197122675,0.3736132397788016,0.01335759149619919
"sample:Fc0C1Fc1C1LQS28",0.051650670443232856,0.0194239558752984,0.5704430225479401,-0.1653894901337215,0.31889698150860746,0.5139535682706381,0.4950433031883301,0.18244058094503368
"sample:Fc0C1Fc1C1LQS29",0.05289369666861728,0.01806286250327666,0.5708894241607554,-0.16551762736219963,0.31875940997031077,0.513766088206204,0.49467925653753475,0.1824676644801797
"sample:Fc0C1Fc1C1LQS30",0.049601073192185444,0.014278147784319883,0.5778374931849036,-0.16572055836953498,0.31688687404016663,0.5109717053632867,0.49156784548669574,0.1811851944841598
"sample:Fc0C1Fc1C1LQS31",0.052643912885782726,0.018655504893692845,0.5708636093688981,-0.16539981641441642,0.3188160492425366,0.5134887665778493,0.4950749051747663,0.18227639016494332
"sample:Fc0C1Fc1C1Fv2V1LRS4",0.07657570299477058,0.1578939745783704,0.4898110210379181,-0.13654802782796696,0.3342263618849135,0.5400937273980578,0.5202182840096657,0.19133712629093375
"sample:Fc0C1Fc1C1Fv2V1LRS5",-0.14204658694407504,0.14617502858152662,0.574381749590855,-0.2864336554812989,0.1376787716167941,0.5072926670630179,0.4878678284168139,0.1793897507867742
"sample:Fc0C1Fc1C1Fv2V1LRS6",0.07531079737783485,0.14479077280485184,0.4937856341402718,-0.13689653246171854,0.3341147803933101,0.5402483158916259,0.5201952747717469,0.19155925879391636
"sample:Fc0C1Fc1C1Fv2V1LRS7",0.07646173692052213,0.1318128965905267,0.49807316797788476,-0.13749829862484905,0.33416132457292513,0.5397856049735013,0.5196253647210449,0.19171199872944344
"sample:Fc0C1Fc1C1Fv2V1LRS8",0.07104665366000255,0.1468903078470666,0.4837890923874813,-0.13698610142197323,0.33642136002146494,0.5437224717442745,0.5238438494055732,0.1932167079990007
"sample:Fc0C1Fc1C1Fv2V1LRS9",0.07629926079196267,0.15190093091137116,0.4911428442714911,-0.13668486904022076,0.33400017969649914,0.5403438725129771,0.520465056171344,0.19180455623413128
"sample:Fc0C1Fc1C1Fv2V1LRS10",0.0740300248890697,0.14507492024090282,0.4940180730106835,-0.13931776507961358,0.33393697299592534,0.5400248483592242,0.519773960070508,0.1915824064406478
"sample:Fc0C1Fc1C1Fv2V1LRS11",0.07389614054751811,0.13987028602517929,0.4945262399046699,-0.13707079330182084,0.33418262326203996,0.5405541140746492,0.5206051841600611,0.1916364408485922
"sample:Fc0C1Fc1C1Fv2V1LRS12",0.07572196881795244,0.14531155687800898,0.49293697336402337,-0.1374698092350653,0.3344999048672484,0.540233249827114,0.5204108234512895,0.19156291649325213
"sample:Fc0C1Fc1C1Fv2V1LRS13",-0.14178890604675556,0.14348917393146352,0.5877981219645483,-0.18197776072111668,0.11038453943696809,0.5265749633300938,0.5063110358454378,0.18672820336715928
"sample:Fc0C1Fc1C1Fv2V1LRS14",-0.15098788265161317,0.15458827156370253,0.630661167406321,-0.16970973081669546,0.23440608643385538,0.36914187324866493,0.5434665037366001,0.20050548160261644
"sample:Fc0C1Fc1C1Fv2V1LRS15",0.07486198703964655,0.14477245483903622,0.49343687845658174,-0.13768739678760422,0.3343937458495665,0.5408790642441836,0.5195738817649878,0.19150062388390993
"sample:Fc0C1Fc1C1Fv2V1LRS16",0.07548232541928715,0.14579934343155326,0.49254360003539543,-0.13818687542583297,0.3343902349827589,0.5405182645436596,0.5202115665851506,0.19171140279689072
"sample:Fc0C1Fc1C1Fv2V1LRS17",0.07655879575139807,0.1530214435725743,0.4907432210354976,-0.13683183612247324,0.33452660023543523,0.5403948798389795,0.5200448693571228,0.19180716791920976
"sample:Fc0C1Fc1C1Fv2V1LRS18",0.07441487814552827,0.14623074078366927,0.49302383120670484,-0.1378843420590724,0.3336516082043178,0.5407438622971089,0.5201032233775886,0.1917282535271337
"sample:Fc0C1Fc1C1Fv2V1LRS19",0.07621200486886695,0.130764681349767,0.4988801226855142,-0.13770776780370264,0.3334516114233223,0.5397378183576272,0.5196143261607215,0.19168094486267434
"sample:Fc0C1Fc1C1Fv2V1LRS20",-0.14718513377852274,0.15026414994214957,0.6130068670876824,-0.16519320400971685,0.13652121684304594,0.46396025008462366,0.5298128798973272,0.19517213909038833
"sample:Fc0C1Fc1C1Fv2V1LRS21",0.07760862146466353,0.14514302954719863,0.4974553380512685,-0.1386246795566904,0.33274481942347944,0.5384348081083639,0.5187341179134908,0.1910904110283315
"sample:Fc0C1Fc1C1Fv2V1LRS22",0.07739908231696531,0.14634779125838268,0.49355142177806677,-0.1374088942297381,0.3332644528889216,0.5401915807449036,0.5200889790742781,0.19171022475637314
"sample:Fc0C1Fc1C1Fv2V1LRS23",0.07490530687304335,0.14548880655045024,0.49274683430600474,-0.1367755820986575,0.33419626689034465,0.5408340214303117,0.5203198084592796,0.19181739488049135
"sample:Fc0C1Fc1C1Fv2V1LRS24",0.0753164874962834,0.14587582615167644,0.4927739577132012,-0.1377348067800022,0.33445520706641657,0.5402805564729007,0.5202955971120334,0.1917804631500753
"sample:Fc0C1Fc1C1Fv2V1LRS25",-0.15147913023804938,0.15492093532157483,0.6303364835128772,-0.16957128858198664,0.23454338915374592,0.3690958941788334,0.5436650083821086,0.20040222231342933
"sample:Fc0C1Fc1C1Fv2V1LRS26",0.07501247401110522,0.14520303674860918,0.4937602842446876,-0.13741334161175808,0.33407980455622993,0.5400878526814014,0.5201061320292399,0.19181493453497744
"sample:Fc0C1Fc1C1Fv2V1LRS27",0.06960688392959018,0.13719220833458481,0.4951631398578372,-0.14014277877794282,0.3337887041460653,0.5406818708240219,0.5205551949607361,0.19177369660757307
"sample:Fc0C1Fc1C1Fv2V1LRS28",0.07262242807879825,0.14549396516364616,0.4926719265669434,-0.13915192265600992,0.3344888989106376,0.5404066290074981,0.5204114024916741,0.19162053183780167
"sample:Fc0C1Fc1C1Fv2V1LRS29",0.077391770771437,0.14565535824406642,0.4933719384707802,-0.13518265752605996,0.33444974713107894,0.5406559305929193,0.5198324620031878,0.19160780952716067
"sample:Fc0C1Fc1C1Fv2V1LRS30",0.07281943404974849,0.14520777896358578,0.4930630426681045,-0.13804293453334607,0.334119631581323,0.5404735899265837,0.520391685044881,0.19206738310658425
"sample:Fc0C1Fc1C1Fv2V1LRS31",0.07496628254801666,0.14562990067748102,0.4934704508171667,-0.13864907148460157,0.3339941725910126,0.5404057970868071,0.5197063206848739,0.19170327343779647
"sample:Fc0C1Fc1C1Fv2V2LSS4",0.06232938887257338,0.24600497631018947,0.46987502437441947,-0.17009978564451111,0.3342418454176676,0.5304114987652934,0.5088165681047437,0.18420600988480937
"sample:Fc0C1Fc1C1Fv2V2LSS5",0.05909928878452437,0.24791289363184196,0.46599898504528664,-0.17008326058228912,0.33522102883181376,0.5317030708004703,0.5099358725201815,0.18397612315211462
"sample:Fc0C1Fc1C1Fv2V2LSS6",-0.15443337612073677,0.21790846839400005,0.5556239386189382,-0.3040697647695157,0.13362780220642065,0.49999684096999675,0.47895177768067004,0.17390173340928355
"sample:Fc0C1Fc1C1Fv2V2LSS7",0.05895218698854085,0.2440597207084082,0.4703715177978412,-0.16769757961445492,0.33442485523070364,0.5313226147454743,0.5094127603256027,0.18423513317067353
"sample:Fc0C1Fc1C1Fv2V2LSS8",0.05993193930996629,0.2443781839781283,0.4709877421643171,-0.1713426780438221,0.3336459771111116,0.5306988440905243,0.508566401845708,0.18411684607903533
"sample:Fc0C1Fc1C1Fv2V2LSS9",0.06589384531010321,0.2465796513169444,0.47103668759873474,-0.16830637139176374,0.3341781527446256,0.5297446528739823,0.5084380481518106,0.18395705249541908
"sample:Fc0C1Fc1C1Fv2V2LSS10",0.06166588982935006,0.24434784460641898,0.47018065017597743,-0.17053836492222876,0.3347288293550697,0.5305243784437541,0.5088949972473503,0.18402349743870305
"sample:Fc0C1Fc1C1Fv2V2LSS11",0.05984654080450593,0.24550193656288252,0.4699213439611815,-0.17183798643634268,0.3344803121961552,0.5307398322485083,0.5083458038479426,0.18388997398718115
"sample:Fc0C1Fc1C1Fv2V2LSS12",0.06324044108348409,0.24715648726020797,0.47012152939581214,-0.16950218782873788,0.3340619370891423,0.5303290496875284,0.5085220015167767,0.18365230343156405
"sample:Fc0C1Fc1C1Fv2V2LSS13",0.06431533434585096,0.24682391142010757,0.4702055475227191,-0.1684892925014231,0.33452426717262707,0.5306409860554063,0.5080744239827001,0.18393921331760849
"sample:Fc0C1Fc1C1Fv2V2LSS14",-0.15330473544500195,0.21250879050300175,0.531231065746637,-0.38002938328608776,0.2428211460916099,0.46740504277854533,0.44828942691485596,0.16222176606815375
"sample:Fc0C1Fc1C1Fv2V2LSS15",0.06478442476924892,0.2473145637096235,0.4695810681466615,-0.16944838812118979,0.33436286090665784,0.5299622643531198,0.5088668647726028,0.183889473951985
"sample:Fc0C1Fc1C1Fv2V2LSS16",0.06510416573242767,0.24737961163722802,0.4694181935070629,-0.17996135804748806,0.3333306761364322,0.5288538827863422,0.5073010874661811,0.1835077170819723
"sample:Fc0C1Fc1C1Fv2V2LSS17",0.0627741721073339,0.2461970445960864,0.4701884657675053,-0.16935578740949858,0.3341751704994916,0.5307275144685616,0.5084663465241753,0.1838615722181105
"sample:Fc0C1Fc1C1Fv2V2LSS18",0.060711358409713895,0.2448094685101015,0.47012013852033124,-0.1702118502124063,0.33463458450450634,0.5305063662040724,0.5090221598535514,0.18405588157191682
"sample:Fc0C1Fc1C1Fv2V2LSS19",-0.15391357700542246,0.21596916977612726,0.5537780583570715,-0.31148985329225776,0.1416040155349163,0.4984046705927241,0.47699991310388085,0.17315897872325708
"sample:Fc0C1Fc1C1Fv2V2LSS20",0.06276245825849326,0.2450183741460563,0.4701414076845969,-0.17732134570279512,0.33395697919576417,0.5298238779845443,0.5075989860821746,0.18344953255562363
"sample:Fc0C1Fc1C1Fv2V2LSS21",0.06152795620481529,0.24527333727989178,0.4703956669267774,-0.16976593695282302,0.33428551148402286,0.5302038193562137,0.5091245461447836,0.18409792795330948
"sample:Fc0C1Fc1C1Fv2V2LSS22",0.061076077268784466,0.24659009949788888,0.4692226415001125,-0.17076078839964504,0.33420251428716424,0.5304643593620628,0.5089806985837422,0.18436049691787873
"sample:Fc0C1Fc1C1Fv2V2LSS23",0.05798908175008338,0.25056681256407737,0.4595334411715288,-0.1700627722783635,0.33664495968002994,0.5329832340520242,0.5119498011699521,0.18511524300509116
"sample:Fc0C1Fc1C1Fv2V2LSS24",-0.15337402814704276,0.2121556332463489,0.5314514816535694,-0.37981476472617154,0.24341584656254586,0.46744014734359973,0.4480663887500173,0.16202286098625274
"sample:Fc0C1Fc1C1Fv2V2LSS25",0.06293071313831373,0.24474645666169484,0.4722813451759095,-0.16915550757196474,0.3340471268342786,0.5307231823492315,0.5074452957070977,0.18363097556773122
"sample:Fc0C1Fc1C1Fv2V2LSS26",0.05940828109463688,0.24429315823502443,0.4707360654813666,-0.17087743960007787,0.33397487236041823,0.5310140332259439,0.5085689172498085,0.18396332195331302
"sample:Fc0C1Fc1C1Fv2V2LSS27",0.059015008239133346,0.24442086458719559,0.469840031591726,-0.17118343798575425,0.33417514914973784,0.5308723667083799,0.5091931780085348,0.18424454525442183
"sample:Fc0C1Fc1C1Fv2V2LSS28",-0.15856134704125216,0.21741585648982367,0.4867728669018207,-0.3898243415628882,0.295753733955501,0.47038762260388983,0.45094288443337105,0.1630752331773699
"sample:Fc0C1Fc1C1Fv2V2LSS29",0.06334847087740256,0.24692416579152077,0.4702707438466345,-0.16955713757104737,0.3342349727052163,0.530378300485816,0.5082890454269716,0.18368266074880596
"sample:Fc0C1Fc1C1Fv2V2LSS30",0.06000620450188415,0.24470480297506914,0.47020520559574636,-0.17165872415924943,0.33363276575895023,0.530209596457292,0.5095410695627541,0.18410329094930655
"sample:Fc0C1Fc1C1Fv2V2LSS31",0.06174644249017656,0.24628073888635818,0.4698844480062428,-0.17048734878830457,0.3340746615124617,0.5306969777398047,0.5085350704009987,0.18390966381303325
"sample:Fc0C1Fc1C1Fv2V3LTS4",0.07549985399355634,0.2361846395950846,0.4954831079500309,-0.3173087903784426,0.29928251100457165,0.4886562983220895,0.4827500923853705,0.17585664152913552
"sample:Fc0C1Fc1C1Fv2V3LTS5",0.0762729841514229,0.23580806706128868,0.4967826462359897,-0.3169194098082819,0.29853078436113195,0.4887740176269867,0.48213241008631263,0.17570926870503617
"sample:Fc0C1Fc1C1Fv2V3LTS6",0.07847272286538455,0.23813260392892252,0.4963348692987926,-0.3176549787461439,0.29823497073804345,0.48779402447067555,0.4818639182806221,0.17550487995177524
"sample:Fc0C1Fc1C1Fv2V3LTS7",-0.13110071091201123,0.22332418155172012,0.5984344394430412,-0.30184963246492275,0.11820902739069028,0.4358234931569805,0.49684258951818155,0.18147695307825157
"sample:Fc0C1Fc1C1Fv2V3LTS8",0.07526725467134562,0.23593497818335965,0.4954051021393404,-0.31660737548959766,0.2991399934275248,0.48938218473693335,0.48280666558873025,0.1758440964636951
"sample:Fc0C1Fc1C1Fv2V3LTS9",0.0785076776600243,0.23747620048934887,0.49605607575852906,-0.3182755393574347,0.2985632529441563,0.48777405771058563,0.4819624280085309,0.1752692788352565
"sample:Fc0C1Fc1C1Fv2V3LTS10",-0.1183997588247475,0.20036780283011088,0.49522752753891025,-0.4620686506542673,0.27189874358640287,0.444567936143567,0.436073961041776,0.15920559864539488
"sample:Fc0C1Fc1C1Fv2V3LTS11",-0.12563404380846455,0.21478438178064696,0.5803929074118143,-0.3168308237671274,0.09990274068618116,0.48476672456778575,0.47518907643761854,0.17338415529141116
"sample:Fc0C1Fc1C1Fv2V3LTS12",0.07644718104332791,0.2363137337547486,0.4966475718053476,-0.3164623780853198,0.29888520974805755,0.48915792297869215,0.4817661787475369,0.17549332529154074
"sample:Fc0C1Fc1C1Fv2V3LTS13",0.07787314681635735,0.2378480373179649,0.49573831290553255,-0.3163001252291514,0.29872904496184494,0.48890358027539327,0.4820899768552996,0.17574225773061064
"sample:Fc0C1Fc1C1Fv2V3LTS14",0.07756696648943463,0.23693855121111917,0.49628868473859006,-0.31711980072081025,0.2987877272132647,0.4881118530532041,0.4822505968161762,0.1757359863459318
"sample:Fc0C1Fc1C1Fv2V3LTS15",0.07698765268764088,0.23698530337993984,0.49577468874829833,-0.3170493010000178,0.2988120375806422,0.4891586569243876,0.4818779967397304,0.17557572969642374
"sample:Fc0C1Fc1C1Fv2V3LTS16",0.07880077032474365,0.23234441359370261,0.5068727522452439,-0.3185052034507635,0.2963291840458822,0.48466842694410744,0.47797472348190656,0.17397314388366353
"sample:Fc0C1Fc1C1Fv2V3LTS17",0.07622252857670632,0.23640026572281028,0.4960633502301284,-0.31771718223225265,0.2988133603278003,0.4885834586668321,0.48209746120995767,0.17567243004550784
"sample:Fc0C1Fc1C1Fv2V3LTS18",0.074404953271738,0.23556962224578054,0.4955763986437083,-0.3166094321960239,0.2994686973351904,0.48934510935123404,0.48273966887383357,0.175942126625288
"sample:Fc0C1Fc1C1Fv2V3LTS19",-0.13013213358954748,0.22181285129474537,0.6006534548378304,-0.30804636525659607,0.11801310549975974,0.43351357270238994,0.4937418889283008,0.1804034012487886
"sample:Fc0C1Fc1C1Fv2V3LTS20",0.07757680099055024,0.23791894306939462,0.49509851599418186,-0.31764043199410313,0.29871743612944496,0.4887269197559703,0.48212320583693213,0.17558342049118564
"sample:Fc0C1Fc1C1Fv2V3LTS21",0.07806740186428933,0.23788784901096777,0.49574866553994107,-0.3172634582205143,0.29845956306156457,0.48851108066542537,0.4819395244147684,0.17579851775110958
"sample:Fc0C1Fc1C1Fv2V3LTS22",0.07751791513437521,0.23654241841057916,0.4961650433133592,-0.31587441931106935,0.29893662106845964,0.48918538230024844,0.48221624055612305,0.17573933485788715
"sample:Fc0C1Fc1C1Fv2V3LTS23",0.0758945980266345,0.23663869668199192,0.49603786838074443,-0.3174575836874983,0.2995157114975578,0.48876640818681044,0.4816951047096898,0.17543322321499688
"sample:Fc0C1Fc1C1Fv2V3LTS24",0.0828695978956092,0.23538644453963567,0.502998675562286,-0.31469121447843096,0.29733307478524634,0.4860163852633906,0.48009618008113253,0.1748610795747549
"sample:Fc0C1Fc1C1Fv2V3LTS25",0.07704406854831633,0.23640549973658886,0.4965237016602598,-0.31619694722849995,0.2991214397369982,0.48893143279488305,0.4820125111490114,0.17548992238706668
"sample:Fc0C1Fc1C1Fv2V3LTS26",0.0797768786262837,0.23753628979926808,0.49673174728407365,-0.31704740290272826,0.29825651608365,0.48808993554714275,0.48164935128295494,0.17543045362117116
"sample:Fc0C1Fc1C1Fv2V3LTS27",0.07808043092071498,0.2373930796407939,0.4992734828447797,-0.3236609744747246,0.2970158262408228,0.48494397091633595,0.4792388823112334,0.1745238456242224
"sample:Fc0C1Fc1C1Fv2V3LTS28",-0.13293547964932337,0.2274774886144071,0.6158666485456115,-0.31567029552690445,0.2126479989907956,0.3394679400104422,0.5068456949046664,0.18518227221341407
"sample:Fc0C1Fc1C1Fv2V3LTS29",0.07798411801693089,0.23656083537158187,0.4984179246254448,-0.3203708961786942,0.2973374117050996,0.48690720741076593,0.48047679493785417,0.17479529254918239
"sample:Fc0C1Fc1C1Fv2V3LTS30",0.07728928100508647,0.23653477467377176,0.49607393529517857,-0.31622465462529664,0.2987639370759482,0.4889887302310797,0.48244027636728,0.1757037201887008
"sample:Fc0C1Fc1C1Fv2V3LTS31",0.07869294936375568,0.23749905890784623,0.4959050930435582,-0.31726085731394066,0.2984821942305917,0.48879343964085364,0.4817195112281007,0.17538805387402695
"sample:Fc0C1Fc1C1Fv3V1LVS4",-0.08994481565592818,-0.009540008730193781,0.49233995960891436,-0.1500241958272899,0.35124816221474225,0.5594854287161299,0.5041063298619893,0.19076324330668615
"sample:Fc0C1Fc1C1Fv3V1LVS5",-0.09013173843832334,-0.010627351305880555,0.4916808605755086,-0.148892568984218,0.35125981456462346,0.5597615569472527,0.5045927477674734,0.19108627452488305
"sample:Fc0C1Fc1C1Fv3V1LVS6",-0.08937049135303435,-0.007381015346716297,0.49218733048586755,-0.15168567976425887,0.350632746890797,0.5590450213711253,0.5047046915793154,0.19104982946137145
"sample:Fc0C1Fc1C1Fv3V1LVS7",-0.08989648681380213,-0.008230794316168378,0.4919723238809847,-0.1516477829759834,0.3510588962345661,0.5589973682146813,0.5046201261709905,0.19093239668499165
