head,0,1,2,3,4,5,6,7,8
"ROWID:e8b15fbb-b691-43c5-a5db-af0e93aa6013",0.5390649340797993,-0.0012681739101736064,0.4659176064349546,-0.34618492605195383,-0.1091320046912792,-0.33015575315113815,-0.08527791232413556,-0.062004061214214555,0.4903618335929595
"ROWID:d1834729-a0d4-4cd9-97df-20393707fcb6",0.5427033481133922,-0.02618077851720144,0.45404585988536,-0.3604593864337122,-0.13717798813206963,-0.34133943425968066,-0.09104999459196861,-0.02571307964615036,0.47372709110496897
"ROWID:701aafba-676d-4c85-b8b6-2819e91d1306",0.5458890910905454,-0.024494949473571535,0.46582326980771244,-0.3537939862016529,-0.11832297294306673,-0.3372980395435528,-0.08392725804093862,-0.03178312532142816,0.4726725602447677
"ROWID:25a2dfa6-ef80-4c85-aed6-08da6641317b",0.5162693926360531,-0.014161249107083166,0.4492489215040435,-0.3860169816178812,-0.13581510434262806,-0.3336201146863907,-0.04770790121708661,-0.0551608908184786,0.49735779724019136
"ROWID:48a81268-28ce-4967-8f11-cd85fac4a250",0.5317297330823153,-0.035595903871226554,0.47344708986312745,-0.3654486874923423,-0.1086754745552599,-0.33363114687410406,-0.07161016584817745,-0.0381125883068677,0.4781117508694668
"ROWID:9549e1b1-34e3-4b45-b04e-b92143746277",0.5353867369776258,-0.0264639570173041,0.4667035530790366,-0.3499272981587365,-0.12759373186034909,-0.34378196756580925,-0.07806325020568539,-0.025596542295554445,0.4808161028402988
"ROWID:6dc916d4-e746-41d0-acc9-43a05b619d1f",0.5248006515130451,-0.031929604237373364,0.47553976800617154,-0.37053998395466947,-0.13515997949214503,-0.3406788258834284,-0.0454827816889382,-0.036050016814994396,0.4716230022762722
"ROWID:2774feb6-68a8-443d-b915-d8303a46f76b",0.5422512340774881,-0.01163084141314264,0.4515312926271847,-0.34734457268152263,-0.13217915047874068,-0.3365970153659004,-0.07989004306532682,-0.032261156529345,0.4930593093132644
"ROWID:b3b42fd1-b66f-4b28-9932-bd87aa4e6e16",0.531669295572567,-0.009894379585022543,0.4669663999131339,-0.38843975641403555,-0.12020954587741892,-0.3340929690134001,-0.040773452671752676,-0.049709689598995146,0.4669955287153416
"ROWID:3d8c8c5d-b510-4013-bffc-7818f15f93ef",0.5203190642105907,-0.031491186709101886,0.47713741378214225,-0.37237458784608657,-0.12558436432223424,-0.3408350381671438,-0.04477236968528781,-0.04356237698046768,0.47551154527978745
"ROWID:4d2f117c-576d-4f3d-a9d3-20dd70871c02",0.5326945855765423,0.003106274931038465,0.4643679802738182,-0.3859079947084559,-0.11423402468648144,-0.3323171030315273,-0.03294173459970457,-0.054928389241880954,0.4733686437476805
"ROWID:0af59094-8fa1-40a2-8bb6-e3a282fe738a",0.5298516849841554,-0.016837561735554816,0.47883778816390404,-0.3566352423160109,-0.12270046328605959,-0.3353972774018323,-0.05339201850353701,-0.07797753525539483,0.4754171052614635
"ROWID:59afe57d-99f9-4e04-8b1a-841da11511d3",0.530012179090205,0.0042914638972245765,0.45978043840333216,-0.3530349402351776,-0.12195682981267437,-0.3401149936067755,-0.06324680020976259,-0.03717271301264301,0.4970948674497324
"ROWID:4813a09a-5f4c-4d4f-947d-14913703948b",0.5286051247196097,0.0013778029480694927,0.45627794262767135,-0.3944443878773803,-0.12830114845962368,-0.3407457084634033,-0.04374296966429046,-0.04933290285944252,0.4689166050491548
"ROWID:a192753f-4bf6-402c-a647-83f81f033b8a",0.5423726808233079,-0.01431239355270377,0.46491199536896355,-0.3587476348268825,-0.13722609209218367,-0.3448814941684637,-0.059779168017417915,-0.018468467660077856,0.4680759798987411
"ROWID:82ed9a83-27b7-4934-b558-a69a5476a30e",0.5509776507696009,-0.009181667190655867,0.4494384922444089,-0.35920832451138196,-0.1092792800039123,-0.32156807134191734,-0.08840611892709369,-0.044656524921706325,0.49005705178503634
"ROWID:1c5861c5-d0b2-4068-9a94-b96b8533db65",0.541942118509697,-0.01674622614432164,0.4366500373143375,-0.37947228984445674,-0.14999648175083694,-0.3450843203868277,-0.07662830271542728,-0.031858275911315424,0.47210893977257035
"ROWID:17a5a6d7-cbcb-441f-aef1-00e51efd975a",0.5174388840525498,-0.012908920006931609,0.4612876416919965,-0.3809611295233272,-0.1292689643312023,-0.33463354840268544,-0.03679067847689569,-0.05251867036107651,0.4912950731018314
"ROWID:99f04c04-486c-4df4-8d85-0e45c78b2b6e",0.548349429536082,-0.005169546068141863,0.4518964196707145,-0.3850989043094959,-0.13427584612693239,-0.34028370355611287,-0.047885102600799395,-0.03595045425237431,0.45756553491091173
"ROWID:32e4c042-047d-4198-b7a4-8d1ab7e69db5",0.5194309886670949,-0.024928910480259376,0.45223246468667655,-0.38049316683988976,-0.14615733312460838,-0.34347882899975474,-0.04902888434201644,-0.058908570214600685,0.484837108897891
"ROWID:2848b8bf-2fed-4738-8f62-a84bf713aeae",0.5235052788883269,-0.029385537129076714,0.44507414736050255,-0.3906419910999843,-0.15125563395652952,-0.3426234173897072,-0.06660577316778128,-0.0408074976662632,0.4775101019790042
"ROWID:1aacd006-c589-46bf-a77d-b2cb757d5f40",0.525312545231827,-0.026175908187615525,0.4581761514549823,-0.4004160791825213,-0.12245811531686832,-0.33159290033106603,-0.05931199574714343,-0.05213588215078455,0.47108091111669337
"ROWID:0e9a4807-2ba6-410c-83e9-f57e690c69b2",0.5446812308815949,0.0023824034430961166,0.43380295702895716,-0.37234660054978447,-0.13336626526098327,-0.33140463175191864,-0.08147623281551859,-0.04192797910533093,0.49038531973249727
"ROWID:89e457d6-9f99-4efa-95de-f03d0f76c430",0.5203835874871691,-0.0017611355912628807,0.43870290789659194,-0.3717597184063813,-0.11853083750541558,-0.35507948680848295,-0.08171192785770652,-0.028607166081622757,0.500905260654687
"ROWID:1fa24a4e-06a3-4572-ad8b-7104775cadd5",0.5458195030723718,0.005058738447312267,0.45861350116682736,-0.35327706772903,-0.1305673677237521,-0.3294324449925706,-0.06140642645731554,-0.038576612093432744,0.4858929631683055
"ROWID:dedd34cd-7daa-42b3-8b5d-2aab38cf7ec9",0.5318502479060587,0.013737197397527563,0.45528468934925875,-0.38289471797070834,-0.11153549520390507,-0.33224510983786054,-0.051164628312580326,-0.04569451305742441,0.4853053702451
"ROWID:6a46f935-2239-419e-82ca-e25449d59332",0.5201880355823445,0.004321230348741783,0.469970623924544,-0.35950563705724725,-0.13057151009478585,-0.34643831340548725,-0.050431547606629996,-0.06601175726920004,0.4850770318638612
"ROWID:b0b49efd-c3ae-4c1c-a6c4-2e39562495ba",0.53970492100736,-0.02060134258709617,0.46841466457126507,-0.3580304784356316,-0.131682018096714,-0.34339683629806284,-0.055129218118672545,-0.023314995477369958,0.4710113593914295
"ROWID:cdcfdaf7-2209-48b4-a5b5-2d19babc6833",0.5401165927560072,-0.011191831096270434,0.44774761632931653,-0.3989000847200919,-0.11777106300100175,-0.3310370945468529,-0.07033761943237932,-0.04803702504262489,0.4667323493173629
"ROWID:cc78fcc9-60c3-4f39-aec1-a2379e650dfa",0.5417927284490957,-0.020745480530596643,0.4408772489931283,-0.37297452424995015,-0.14397128625779626,-0.3411417708830218,-0.08766436450923962,-0.03604672528283385,0.475875691438069
"ROWID:d1e6d0c4-d20c-4b5f-82bc-0c7eaae5f8c4",0.5135182699401013,-0.016794041434530404,0.4553398098561414,-0.38672642731628515,-0.13070593413094023,-0.3292780368765252,-0.047352884759529514,-0.06211216633563883,0.4975107947543653
"ROWID:848cb947-150d-41ad-80f1-c63a6dec8a62",0.5407700797617627,-0.004282765610802058,0.4605314194838863,-0.37791671976384017,-0.13243166107899568,-0.332463589280525,-0.03305333483427254,-0.057639843073652684,0.46920580328638517
"ROWID:f6c4558d-9eaa-475d-98e8-ed88786231d2",0.5351986636956292,-0.01420231411851772,0.47271961011534785,-0.33975979634405273,-0.12434295726150038,-0.34656803491853283,-0.07354900579679355,-0.04833384130177988,0.4807743185073656
"ROWID:4f9beb16-296e-4673-a8a3-6a9f3cc7f3ee",0.5492132271812883,-0.017711484760462085,0.4652744873511304,-0.35291818435113176,-0.13914221482137337,-0.34205134422218203,-0.07509327536984808,-0.02291907664521846,0.4631366740623095
"ROWID:1097fafc-c533-4c69-8012-f365499fdacc",0.550505052634352,-0.0116624947863551,0.4480974614319144,-0.3841833175207305,-0.12592649076234066,-0.33537585305531403,-0.07784931853760935,-0.04610886312700024,0.46032491708847884
"ROWID:6e275706-9cc8-49b3-995e-7251b866f5f8",0.5328398082058022,0.012798930627229255,0.44697140987198236,-0.38285538367358457,-0.12018949586252257,-0.3296231802390227,-0.05950401677680597,-0.04549985666995907,0.4907629970556787
"ROWID:d547dc95-1ade-408f-9b7c-aa04799a27dd",0.5453879330776317,-0.026156042961192255,0.4584894941672601,-0.35831837298395036,-0.13055178856014263,-0.3394209618775633,-0.0943832876953793,-0.03034161446323117,0.47030204525149466
"ROWID:6720655b-f0e3-4c43-ab3d-b5d6d015d39d",0.5229349003637064,-0.038679012681258944,0.4779179408154011,-0.3681133433051651,-0.12697039413749797,-0.3364923443391947,-0.049189081706365226,-0.04470962395750522,0.47682589827651795
"ROWID:0845c2e1-1f37-4461-b171-b99e0226be83",0.5499561895688291,-0.006616415990677973,0.464123213801587,-0.3671679573707892,-0.12978413540667727,-0.34374149366054374,-0.05790940684164835,-0.025486938947153183,0.45637323142372577
"ROWID:f619603f-2c09-4359-9a74-616218c81f8c",0.5301268479997386,-0.015288844829289057,0.44256104098990134,-0.3885739815283151,-0.14801650918186476,-0.3464219886495384,-0.06141482451127954,-0.04507295217785974,0.47345678708066957
"ROWID:66443fd6-7678-4106-beaf-5a57dea9b5ca",0.5143261604201464,-0.007216954136172758,0.4793325576641258,-0.35521934079931966,-0.11914270241774667,-0.350714882520996,-0.05694466929040096,-0.06610299457141693,0.4844252488802672
"ROWID:89794bc2-bf7b-4534-8947-dddfb0d9ac67",0.523498650575584,-0.014103326033362947,0.4592845532010743,-0.3938748573758342,-0.10096019296831492,-0.32843387178013195,-0.06681895038794892,-0.05421972890078189,0.4839465209387151
"ROWID:df0b6e3e-da79-4fd6-9d0c-c8577501aeec",0.5379675491254502,-0.005863915993581858,0.47592938430691906,-0.3744639940338419,-0.12561676526445562,-0.3329546882443422,-0.03924876749209661,-0.03871191665613791,0.46276019115996075
"ROWID:473ca506-5bfd-4ff9-91c2-2eea5a786944",0.5443687030775574,-0.02374670841942718,0.45436143630022857,-0.3593333453242964,-0.14397677682932433,-0.3463693459006959,-0.07788460534844577,-0.02884251355875738,0.46897239013148423
"ROWID:292ce843-f9ae-4b80-a0c2-b0515b82926c",0.5192607871348411,-0.004853446068092761,0.46847156128982437,-0.3587099815310289,-0.12217902423258939,-0.34479774991299267,-0.06197608961119276,-0.06877686260617294,0.4897159682888838
"ROWID:5be6584c-94ee-4fbf-9210-d46570a6875c",0.5370736070853386,-0.017034094974722802,0.44154027280819236,-0.3705275691547559,-0.1520631080692094,-0.34697678827544093,-0.0879868667857873,-0.032390519545828,0.47613692699121085
"ROWID:bf3e5950-caab-484d-bc26-cffb58e42b89",0.5126615323096864,-0.01754934998933348,0.46141737081140055,-0.39368932640308896,-0.12963312146450956,-0.34001499526624973,-0.041910125099733395,-0.05995250856363069,0.48084009061134364
"ROWID:903d3b82-6b41-4030-9252-cdc6a0f965e6",0.5251014048260735,-0.0012132913247935187,0.44937915545361296,-0.3751823416211745,-0.12971132561111032,-0.3298999669675431,-0.04722297875973757,-0.05273927442317666,0.5008923744345605
"ROWID:09ed66c2-26e5-49e9-99db-b3eecd7e35cf",0.5308038566493535,-0.02263962013240692,0.47581175603493586,-0.3637941236423043,-0.12567271508216793,-0.3429996727892281,-0.059162072128446555,-0.024877195432663524,0.4705637994023166
"ROWID:520ad4f4-4e5f-4b2f-bac0-e9b5dae4dc4f",0.5218676424063687,-0.012785342866898983,0.45422211568418575,-0.387644059472575,-0.10862998882521314,-0.3241131644170675,-0.0552046077041432,-0.059291158278211034,0.4974859230306404
"ROWID:85e6a51c-7820-42d4-ba9f-e6c458c81f78",0.5136661227377198,-0.01657774698431653,0.46244975267423005,-0.3853087190303752,-0.14252449015620935,-0.3438641021232922,-0.04126703126024399,-0.04827385389516655,0.4805836306876938
"ROWID:ac5fa715-3bf7-4b0a-b45e-c24ad891b1a4",0.530775393515361,-0.005376051076898143,0.4747706680228298,-0.3418410979845318,-0.11281418061313474,-0.3438121346688588,-0.0700914236811766,-0.06244278998548423,0.4860455979015982
"ROWID:1831882e-7101-4a29-9cda-fcd67a307feb",0.5171595811017227,-0.006591500206957863,0.4600506462794422,-0.38856217987474606,-0.11254596081168214,-0.32853158325064474,-0.048462144704864464,-0.060746312843641785,0.4931906999801118
"ROWID:26c3c564-3444-4cdd-b168-b9937263d03e",0.5408447729450672,-0.017822107760367835,0.4346912385373307,-0.38063868476831514,-0.14266159460010122,-0.3404732250222777,-0.08926033483479043,-0.03141809113067103,0.47759624317374694
"ROWID:a031dfb0-8fce-4cb2-910c-baf405c7a2df",0.5364259618011025,-0.0125064212844926,0.447137721415809,-0.3984858510139985,-0.12206499866789763,-0.3411553654844057,-0.06957001437199335,-0.039579601972618936,0.4644074530738305
"ROWID:8593081f-0eca-42b6-b5eb-2103064ad640",0.5273957862900329,-0.00737989742556407,0.47611212172693934,-0.34177767090745426,-0.1187160597561406,-0.34299973193566413,-0.06943424822657718,-0.06524995261476992,0.48732279121366084
"ROWID:9c563508-9442-4b4b-9c8d-8e12a1737180",0.5298102358170097,0.006685158291260291,0.45331093997575705,-0.3764397082170165,-0.10784206334210913,-0.3310687954004446,-0.06610314085831047,-0.0627407638486627,0.49245941341850324
"ROWID:aba946f4-b02d-417c-9904-d93ed9e7a6cb",0.5434911910453933,-0.018961734302941836,0.4575335126915483,-0.3618328546707484,-0.14065922099298295,-0.3459591861178027,-0.07636364074675266,-0.02167302681245079,0.4671444608515408
"ROWID:a0f30aab-53ec-4457-88ef-15e8f7ed0e71",0.524806778264513,-0.009774300627059009,0.4554128896353229,-0.37961721908706864,-0.09893811176403276,-0.3270917034133175,-0.07314182793405251,-0.054168520158398376,0.49790610308625116
"ROWID:e29d02c4-7c4e-4634-a8c4-a05f980bc216",0.5439666599038239,-0.026808228368153494,0.46775417522819407,-0.3548302656940274,-0.13780593589821205,-0.3402939003768898,-0.06766714329931274,-0.03275993305908598,0.4671623227638466
"ROWID:2d6ee9dd-0adc-4637-8378-db518d26b4be",0.547513268206457,-0.006625544667137226,0.4401136636162334,-0.36495352533265246,-0.11899207447144407,-0.3275324523140489,-0.09120513248477743,-0.04097664707069644,0.4917927692013368
"ROWID:7c7b2dce-c820-4818-b3c8-258e03503817",0.5338533931682783,-0.005196298856828535,0.4414455869279846,-0.38408754564511044,-0.11885774076175584,-0.3351495448742079,-0.08959026838101608,-0.03492504936410564,0.48670067691855884
"ROWID:dceb6ad7-1948-498e-9701-9d0c7f42fd0a",0.5339606383324284,-0.014738136202422232,0.4376070061447008,-0.3691707893458993,-0.14569206682523003,-0.32964999915554266,-0.07388858455347404,-0.05881612663346531,0.498063952280393
"ROWID:6ead24d2-3743-4e5c-9f39-63c3390d4cf3",0.51770829677969,-0.008244610050920555,0.4799659630250344,-0.35106379913334396,-0.12436450173008583,-0.3513989796991075,-0.05849671820774578,-0.05667277186369921,0.48240604037486656
"ROWID:80ae7f20-4513-4222-81b2-3cffe5bd231b",0.5205093022266145,-0.005502668638079918,0.4611553082220536,-0.3851538963275601,-0.11032722463479881,-0.325747888304562,-0.054852337706317596,-0.06983646296489053,0.49179502949292886
"ROWID:d345e8ac-5a79-4dbf-b734-aeefdf3d3af2",0.5286473346587258,-0.006310956111364715,0.45414727008634226,-0.35756879023365107,-0.12697766560356546,-0.36552316676696167,-0.07894819071284861,-0.022676270283412778,0.479488729438841
"ROWID:69373723-6f29-410f-be97-2df15e6dc761",0.5211250294594836,-0.016031862853326216,0.4563404081957562,-0.3815299017592113,-0.1070206553796764,-0.3261332519856222,-0.061885398003840776,-0.06520158400001644,0.49846031054119433
"ROWID:b8d3bbdb-fb5c-40c2-b199-39937885367f",0.5431529504228436,-0.025793422267571496,0.45479275922999457,-0.3577603267524827,-0.13761397727345248,-0.34395801325266406,-0.08841119789403877,-0.025997005852764207,0.473025961994166
"ROWID:8fcaec05-ec7c-45e2-a568-fb7607c43791",0.5420637569885011,-0.021582687759595934,0.43722268039328627,-0.37822954204265197,-0.14105546333291605,-0.3392044344808725,-0.08590902684907775,-0.03477664241327159,0.47742407183263263
"ROWID:43141c78-b88e-4591-9798-b96664317b75",0.5247945955787602,-0.025495012602596182,0.4646133581394944,-0.3646179105790639,-0.15139140625382314,-0.3512101474876406,-0.0542884104135786,-0.045397964416035975,0.4731307549112248
"ROWID:693ac82f-8a09-4d23-8f20-2307b30779d2",0.5230521130488732,-0.010798995269863118,0.45466810788545936,-0.39726499348145417,-0.11050784246562795,-0.3338053923457852,-0.05606969273207718,-0.046799297859539984,0.4824782870073631
"ROWID:452bc197-9b9d-4b36-8979-b771a84b75bf",0.5389838771000341,-0.001459424147537871,0.45062845611628743,-0.3888496576282993,-0.1343030146709204,-0.344447653750489,-0.057860903716915386,-0.03993621052718527,0.46216871118007824
"ROWID:904a3c25-85d6-4ad2-9224-4a8b5a5cf109",0.5308006724184131,-0.021784065790191515,0.4595235736254145,-0.3580949765720275,-0.10652021586927933,-0.33205138551273755,-0.08514523145759975,-0.03386728541650077,0.49837816084074066
"ROWID:282420b4-4b44-407f-a6a1-50d97aaed08d",0.5244938262440162,-0.002363031723843285,0.4743696156171213,-0.3511148803988618,-0.11394218852980055,-0.33429241713697005,-0.06611694733182753,-0.06624457415813162,0.4930501131149152
"ROWID:62857864-d046-463d-b73b-3e08a34f4176",0.5392292844944955,-0.0243676242938481,0.45389518842664917,-0.3582792786996355,-0.12638657517572432,-0.3443452452162557,-0.0972514796218873,-0.02608459300193736,0.47913217741977915
"ROWID:cdbd3e4b-c8d1-4346-8a08-75da95437cac",0.524460530854284,-0.010927363030986854,0.45348757026911646,-0.3815252181175007,-0.09931768303109927,-0.3265634969437975,-0.07064437354994867,-0.05482184423560096,0.49910469247098227
"ROWID:21acb6ea-dab6-4ab9-8614-bdcf4557214a",0.5371506679791704,-0.020582674771687695,0.4533873407369339,-0.37049585269041974,-0.1404325280677094,-0.31864947304642627,-0.045318862088253906,-0.03695672143062534,0.49349759437644286
"ROWID:390de120-3a77-4759-b09e-58e4a3acde44",0.5395509078926615,-0.011406732911114648,0.4668592794187963,-0.3881158079028932,-0.11026554247155117,-0.3305786652058503,-0.04214293992073458,-0.04970745606260297,0.46311514204756965
"ROWID:6d06bf7d-a157-4f42-ac41-83583e41d188",0.5323240470621263,-0.0026417701999196467,0.4732195632761868,-0.3548402210642481,-0.10941447792979907,-0.33158073205781036,-0.05943568019209466,-0.06480027569345509,0.4869566785196521
"ROWID:c409025e-9cbf-41fd-8ded-40870c359fc6",0.5102226337522167,-0.010650775571584505,0.4612001890551798,-0.39784527976181594,-0.11897057064390418,-0.34157041485897405,-0.0479153817949549,-0.05055543671083407,0.48259389034004213
"ROWID:284550e0-99db-4e08-9a63-706defeac738",0.5331857585595648,-0.04099430917878582,0.45213676845242007,-0.3798120216443194,-0.14312051615325844,-0.33106284821984744,-0.06997538014332352,-0.03231795439289194,0.47887418879525834
"ROWID:58624a9b-2b25-4655-8df1-f9997570190b",0.53422218153008,0.00641949070405543,0.4742182746526266,-0.36798305978553886,-0.11809651876685746,-0.34350466344826364,-0.04533160323671509,-0.0644225915390561,0.4648908264189849
"ROWID:41a511b5-5498-4537-a65f-d1691b05ee5c",0.5460159217348564,-0.019803500263247214,0.465692192655513,-0.3546940315591505,-0.12296307820977845,-0.33868791305514806,-0.08276431098048974,-0.01881271608220625,0.4709183472263902
"ROWID:d0510e77-1325-460b-bd45-fdf29541d338",0.5363237730869082,-0.004114513590824492,0.44916680909839696,-0.3869557440872249,-0.10826846196070111,-0.3245545433928891,-0.06487039744405965,-0.036382741373534276,0.4881236801214358
"ROWID:bea39e24-d33b-493e-8ce2-6447f027a2c1",0.5408045608886597,-0.020391713401294316,0.43599533666343016,-0.37799980330365734,-0.13067302647740403,-0.3318331698180003,-0.0917361314527407,-0.046802958855768996,0.4861523350195149
"ROWID:0f36c59e-959e-4be5-984b-5d525259bfc6",0.5188543684511178,-0.0384938252601502,0.4605426566916542,-0.37239417443840406,-0.13185307601632706,-0.3443021944044943,-0.07144764801648788,-0.031970389421006995,0.48628726390296234
"ROWID:5c55726f-6f3e-4bc9-aa1d-ff859e0f9f86",0.5374690930454432,-0.021540021679801444,0.44904562583559304,-0.38009824710308726,-0.15044344660096878,-0.339081397684161,-0.048560617335002054,-0.04864550438657884,0.47139410944603416
"ROWID:6332d30d-a740-4b0b-9c95-85e36c12174f",0.5387684435965124,-0.009543003786261816,0.4368446840014226,-0.3810879533912724,-0.14215916407923698,-0.3462600457905373,-0.0806345708431332,-0.024955256528185837,0.47575859741791243
"ROWID:03964ea3-3d98-42f0-b657-d732c97b13f6",0.5455110174641826,-0.011052784946565638,0.4429229063763335,-0.36886746255863834,-0.1291618201356551,-0.3421933830126,-0.09983202879706335,-0.024607807733132366,0.4750795665036319
"ROWID:84302084-c5f6-44bc-be16-d28ce3a04c91",0.5315659332726372,-0.002145117974819258,0.4537452856217854,-0.38457747211394083,-0.1001394821309138,-0.3250802806582333,-0.06947135660724901,-0.04485727756853871,0.49102432860024775
"ROWID:5199eb4e-5669-4543-b650-07588f5250ae",0.5259636860092519,-0.02471103630130937,0.46839625988530187,-0.35759105218914816,-0.14670163104847195,-0.3393758980113672,-0.06188629099448278,-0.02714565526372389,0.48396382146617156
"ROWID:358c3797-96fb-4b6f-821c-1665b2c5a0fe",0.5287962998771297,0.0030312608414530015,0.47883056973074106,-0.3628723086668442,-0.11775284484929985,-0.32650179581453387,-0.0433562478479126,-0.06502499946874998,0.4825278104570935
"ROWID:1ed7394e-d8c6-42ec-9aa0-285918a7527a",0.5240587899055441,-0.027601011607489928,0.47623175438139853,-0.3718115481701166,-0.12568191600334172,-0.3392752979067227,-0.051460527043438314,-0.028695984831791536,0.4745363426315366
"ROWID:e703357e-2f52-40fc-9d28-c76b57319492",0.5223257060996003,-0.025192923167681458,0.4449431074186757,-0.374904096290637,-0.15412511175702365,-0.3489530965749003,-0.06200353016044537,-0.04234540737089377,0.4866758039535602
"ROWID:4bd6bdca-33c6-4a9b-bb57-28e9a7e63bc6",0.545288184891803,-0.02028346556517226,0.4609096731337158,-0.35500257837186355,-0.11353983448442491,-0.3397127437137373,-0.09097364045807743,-0.021531471368257296,0.47618165570444426
